MishearID,EnvID
www_1101_com_iimatugai_archive_more050720_html_001,COMPANY_OFFICE
www_1101_com_iimatugai_archive_more050720_html_002,PHONE
www_1101_com_iimatugai_archive_more050720_html_003,HOME
www_1101_com_iimatugai_archive_more050720_html_003,TV_VIEWING
www_1101_com_iimatugai_archive_more050720_html_004,SHOPPING
www_1101_com_iimatugai_archive_more050720_html_005,HOME
www_1101_com_iimatugai_archive_more050720_html_006,UNIVERSITY
www_1101_com_iimatugai_archive_more050720_html_007,HOME
www_1101_com_iimatugai_archive_more050720_html_008,FRIENDS
www_1101_com_iimatugai_archive_more050720_html_009,PHONE
www_1101_com_iimatugai_archive_more050720_html_010,SCHOOL
www_1101_com_iimatugai_archive_more050720_html_010,CLASSROOM
www_1101_com_iimatugai_archive_more050720_html_011,FRIENDS
www_1101_com_iimatugai_archive_more050720_html_012,TRAIN_INTERIOR
www_1101_com_iimatugai_archive_more050720_html_013,HOME
www_1101_com_iimatugai_archive_more050720_html_014,IZAKAYA
www_1101_com_iimatugai_archive_more050720_html_015,SCHOOL
www_1101_com_iimatugai_archive_more050720_html_015,CLASSROOM
www_1101_com_iimatugai_archive_more050720_html_016,UNIVERSITY
www_1101_com_iimatugai_archive_more050720_html_017,HOME
www_1101_com_iimatugai_archive_more050720_html_017,TV_VIEWING
www_1101_com_iimatugai_archive_more050720_html_018,HOME
www_1101_com_iimatugai_archive_more050720_html_019,HOME
