MishearID,EnvID
www_1101_com_iimatugai_2009-10-14_html_001,TV_PROGRAM
www_1101_com_iimatugai_2009-10-14_html_001,LIVING
www_1101_com_iimatugai_2009-10-14_html_001,TV_SOUND
www_1101_com_iimatugai_2009-10-14_html_001,QUIET_ENVIRONMENT
www_1101_com_iimatugai_2009-10-14_html_002,OFFICE
www_1101_com_iimatugai_2009-10-14_html_002,PHONE
www_1101_com_iimatugai_2009-10-14_html_002,SURROUNDING_TALKING
www_1101_com_iimatugai_2009-10-14_html_003,OFFICE
www_1101_com_iimatugai_2009-10-14_html_003,INTERCOM_PHONE
www_1101_com_iimatugai_2009-10-14_html_003,SURROUNDING_TALKING
www_1101_com_iimatugai_2009-10-14_html_004,UNIVERSITY
www_1101_com_iimatugai_2009-10-14_html_004,AFTERNOON
www_1101_com_iimatugai_2009-10-14_html_004,FRIEND_CONVERSATION
www_1101_com_iimatugai_2009-10-14_html_004,QUIET_ENVIRONMENT
www_1101_com_iimatugai_2009-10-14_html_005,SCHOOL_YARD
www_1101_com_iimatugai_2009-10-14_html_005,OUTDOOR
www_1101_com_iimatugai_2009-10-14_html_005,WEEDING
www_1101_com_iimatugai_2009-10-14_html_005,ENVIRONMENTAL_NOISE
www_1101_com_iimatugai_2009-10-14_html_006,CAFE
www_1101_com_iimatugai_2009-10-14_html_006,INDOOR
www_1101_com_iimatugai_2009-10-14_html_006,STAFF_CUSTOMER_CONVERSATION
www_1101_com_iimatugai_2009-10-14_html_006,SURROUNDING_TALKING
www_1101_com_iimatugai_2009-10-14_html_007,MUSIC_LISTENING
www_1101_com_iimatugai_2009-10-14_html_007,HOME_OR_KARAOKE
www_1101_com_iimatugai_2009-10-14_html_007,MUSIC_PLAYBACK_ENVIRONMENT
