MishearID,EnvID
www_1101_com_m_iimatugai_1383_html_001,CAR_INTERIOR
www_1101_com_m_iimatugai_1383_html_001,COIN_CAR_WASH
www_1101_com_m_iimatugai_1383_html_001,SPEAKER_AUDIO
www_1101_com_m_iimatugai_1383_html_002,PHONE
www_1101_com_m_iimatugai_1383_html_002,MEETING
www_1101_com_m_iimatugai_1383_html_002,NOISE_UNKNOWN
www_1101_com_m_iimatugai_1383_html_003,HOSPITAL
www_1101_com_m_iimatugai_1383_html_003,OFFICE
www_1101_com_m_iimatugai_1383_html_003,PHONE
www_1101_com_m_iimatugai_1383_html_004,FINANCIAL_INSTITUTION
www_1101_com_m_iimatugai_1383_html_004,OFFICE
www_1101_com_m_iimatugai_1383_html_004,BEFORE_LUNCH
www_1101_com_m_iimatugai_1383_html_005,HOME
www_1101_com_m_iimatugai_1383_html_005,TELEVISION
www_1101_com_m_iimatugai_1383_html_005,CONVERSATION
www_1101_com_m_iimatugai_1383_html_006,CAR_INTERIOR
www_1101_com_m_iimatugai_1383_html_006,RADIO
www_1101_com_m_iimatugai_1383_html_006,DRIVING
www_1101_com_m_iimatugai_1383_html_007,OUTDOOR
www_1101_com_m_iimatugai_1383_html_007,KEROSENE_SALES_VEHICLE
www_1101_com_m_iimatugai_1383_html_007,SPEAKER_AUDIO
www_1101_com_m_iimatugai_1383_html_008,CIRCLE_EVENT
www_1101_com_m_iimatugai_1383_html_008,VENUE
www_1101_com_m_iimatugai_1383_html_008,CONVERSATION
www_1101_com_m_iimatugai_1383_html_009,STORE
www_1101_com_m_iimatugai_1383_html_009,CASH_REGISTER
www_1101_com_m_iimatugai_1383_html_009,CONVERSATION
www_1101_com_m_iimatugai_1383_html_010,HOME
www_1101_com_m_iimatugai_1383_html_010,LAUNDRY
www_1101_com_m_iimatugai_1383_html_010,CONVERSATION
www_1101_com_m_iimatugai_1383_html_011,WORKPLACE
www_1101_com_m_iimatugai_1383_html_011,OFFICE
www_1101_com_m_iimatugai_1383_html_011,CONVERSATION
