MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language
komachi816730_001,負うた子に教えられて浅瀬を渡る,大タコに教えられて浅瀬を渡る,ことわざの誤変換,小学生時代の誤変換,True,komachi816730,https://komachi.yomiuri.co.jp/topics/id/816730/,,,ja
komachi816730_002,大英博物館,ダイエー博物館,テレビ音声,高校生時代の誤変換,True,komachi816730,https://komachi.yomiuri.co.jp/topics/id/816730/,,,ja
komachi816730_003,タイ風焼きそば,台風焼きそば,飲食店での案内,飲み屋での誤変換,True,komachi816730,https://komachi.yomiuri.co.jp/topics/id/816730/,,,ja
komachi816730_004,赤い紐の、取って！,赤い干物、取って！,職場での会話,用箋ばさみの紐,True,komachi816730,https://komachi.yomiuri.co.jp/topics/id/816730/,,,ja
komachi816730_005,貼る場所,春場所,職場での会話,掲示板前での誤変換,True,komachi816730,https://komachi.yomiuri.co.jp/topics/id/816730/,,,ja
komachi816730_006,線対称・点対称,戦隊ショー・天体ショー,子供の質問,小学生の息子の発話を聞き間違えた母親,True,komachi816730,https://komachi.yomiuri.co.jp/topics/id/816730/,son,mother,ja
komachi816730_007,波浪注意報,ハロー注意報,天気予報,子供時代の誤変換,True,komachi816730,https://komachi.yomiuri.co.jp/topics/id/816730/,,,ja
komachi816730_008,猪突猛進,ちょっと摘もう心,四字熟語の誤解,幼少期の誤変換,True,komachi816730,https://komachi.yomiuri.co.jp/topics/id/816730/,,,ja
komachi816730_009,異人さん,ニンジンさん,童謡「赤い靴」,歌詞の聞き間違い,True,komachi816730,https://komachi.yomiuri.co.jp/topics/id/816730/,,,ja
komachi816730_010,汚職事件,お食事券,ニュース,ニュースの聞き間違い,True,komachi816730,https://komachi.yomiuri.co.jp/topics/id/816730/,,,ja
komachi816730_011,ウスバカゲロウ,薄馬鹿ゲロウ,小さい頃の聞き間違い,小さい頃の聞き間違い,True,komachi816730,https://komachi.yomiuri.co.jp/topics/id/816730/,,,ja
komachi816730_012,発光ダイオード,発酵培養土,妹の聞き間違い,妹の聞き間違い,True,komachi816730,https://komachi.yomiuri.co.jp/topics/id/816730/,sister,,ja
komachi816730_013,泣いた赤鬼,ナイター赤鬼,小さい頃の聞き間違い,小さい頃の聞き間違い,True,komachi816730,https://komachi.yomiuri.co.jp/topics/id/816730/,,,ja
komachi816730_014,判決,半ケツ,小さい頃の聞き間違い,小さい頃の聞き間違い,True,komachi816730,https://komachi.yomiuri.co.jp/topics/id/816730/,,,ja
komachi816730_015,うさぎ追いしかの山,うさぎおいしいかの山,小さい頃の聞き間違い,小さい頃の聞き間違い,True,komachi816730,https://komachi.yomiuri.co.jp/topics/id/816730/,,,ja
komachi816730_016,右中間,宇宙間,小さい頃の聞き間違い,小さい頃の聞き間違い,True,komachi816730,https://komachi.yomiuri.co.jp/topics/id/816730/,,,ja
komachi816730_017,A5版のスケジュール帳を買った,英語版のスケジュール帳を買った,職場での会話,職場での聞き間違い,True,komachi816730,https://komachi.yomiuri.co.jp/topics/id/816730/,,,ja
komachi816730_018,Aさん、帰省中で休みだよ。,Aさん、寄生虫で休みだよ。,職場での会話,職場での聞き間違い,True,komachi816730,https://komachi.yomiuri.co.jp/topics/id/816730/,,,ja
komachi816730_019,小銭が足りない,小ゼミが足りない,会計時は硬貨を指差し『こぜに』とゆっくり言う。,家庭の買い物会計で母が『小銭が足りない』と言ったのを“小ゼミが足りない”と聞いて昆虫を探そうとした幼少期の笑い話。,True,komachi816730,https://komachi.yomiuri.co.jp/topics/id/816730/,mother,child,ja
komachi816730_020,あぐらをかく,脂をかく,動作をジェスチャーで示し『脚を組む』と言い換え誤解を防ぐ。,姿勢の話題で祖父が『あぐらをかくな』と注意したのを“脂をかくな”と聞き取り『汗をかくみたいで汚いな』と思った。,True,komachi816730,https://komachi.yomiuri.co.jp/topics/id/816730/,grandfather,child,ja
