MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language,Tags,Envs
oshiete_2625074_001,渋谷（しぶや）,日比谷（ひびや）,注意が必要,タクシーで「渋谷まで」と言ったら「日比谷」に連れて行かれた。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,NA,NA,日本語,"['地名', '駅名', '聞き間違い', 'タクシー', '交通', '同音異字', '生活']","['タクシー', '口頭伝達']"
oshiete_2625074_002,千束（せんぞく/台東区）,洗足（せんぞく/目黒区）,注意が必要,「せんぞく」と言ったら別の区の「洗足」に行ってしまった。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,NA,NA,日本語,"['地名', '駅名', '聞き間違い', 'タクシー', '交通', '同音異字', '生活']","['タクシー', '口頭伝達']"
oshiete_2625074_003,センター街（渋谷）,千駄ヶ谷,注意が必要,「センター街」と言ったら「千駄ヶ谷」に連れていかれた。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,NA,NA,日本語,"['地名', '駅名', '聞き間違い', 'タクシー', '交通', '同音異字', '生活']","['タクシー', '口頭伝達']"
oshiete_2625074_004,渋谷の東邦生命ビル,日比谷の富国生命ビル,注意が必要,「渋谷の東邦生命ビル」と言ったら「日比谷の富国生命ビル」に着いた。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,NA,NA,日本語,"['地名', '建物名', '聞き間違い', 'タクシー', '交通', '同音異字', '生活']","['タクシー', '口頭伝達']"
oshiete_2625074_005,浦和,浦賀,注意が必要,「浦和」と言ったら「浦賀」に連れて行かれそうになった。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,NA,NA,日本語,"['地名', '駅名', '聞き間違い', 'タクシー', '交通', '同音異字', '生活']","['タクシー', '口頭伝達']"
oshiete_2625074_006,岩屋（いわや）,岩田（いわた）,注意が必要,「岩屋」と「岩田」は近くて似ているため酔客が間違えやすい。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,NA,NA,日本語,"['地名', '聞き間違い', 'タクシー', '交通', '同音異字', '生活']","['タクシー', '口頭伝達']"
oshiete_2625074_007,徳山（とくやま）,福山（ふくやま）,注意が必要,「徳山」行きの切符を買おうとしたら「福山」行きの切符を発行された。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,NA,NA,日本語,"['駅名', '聞き間違い', '交通', '同音異字', '生活']","['駅窓口', '口頭伝達']"
oshiete_2625074_008,徳山（とくやま）,徳島（とくしま）,注意が必要,「徳山」と「徳島」を間違えられた。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,NA,NA,日本語,"['駅名', '聞き間違い', '交通', '同音異字', '生活']","['駅窓口', '口頭伝達']"
oshiete_2625074_009,新丸子（しんまるこ）,下丸子（しもまるこ）,注意が必要,「新丸子」と「下丸子」を間違えて待ち合わせに失敗。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,NA,NA,日本語,"['駅名', '聞き間違い', '交通', '同音異字', '生活']","['友人との会話', '待ち合わせ']"
oshiete_2625074_010,古賀（こが/福岡）,古河（こが/茨城）,注意が必要,「古賀」と「古河」は発音が同じで混同しやすい。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,NA,NA,日本語,"['地名', '聞き間違い', '交通', '同音異字', '生活']",['口頭伝達']
oshiete_2625074_011,根室（ねむろ）,芽室（めむろ）,注意が必要,「根室」と「芽室」は北海道内で混同されやすい。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,NA,NA,日本語,"['地名', '聞き間違い', '交通', '同音異字', '生活']",['口頭伝達']
oshiete_2625074_012,北広島市（北海道）,北広島町（広島県）,注意が必要,「北広島市」と「北広島町」は全く別の場所。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,NA,NA,日本語,"['地名', '聞き間違い', '交通', '同音異字', '生活']",['口頭伝達']
