MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language,Tags,Envs
www_1101_com_iimatugai_archive_more080514_html_001,横尾忠則んちに行くんだ,旅行、ただ乗りで行くのか？,ゆっくりはっきり話すと誤解が減る,娘が父に電話で「横尾忠則んちに行く」と言ったら、父が「旅行、ただ乗りで行くのか？」と聞き間違えた。,True,www_1101_com_iimatugai_archive_more080514_html,N/A,daughter,father,日本語,"['聞き間違い', '家族', '電話', '有名人名', 'ユーモア']",['家庭（電話）']
www_1101_com_iimatugai_archive_more080514_html_002,左に曲がります,いきなり曲がります,眠いときは注意力が落ちる,バスでウトウトしていたら「左に曲がります」を「いきなり曲がります」と聞き間違えた。,True,www_1101_com_iimatugai_archive_more080514_html,N/A,driver,passenger,日本語,"['聞き間違い', '交通', 'バス', '日常生活', 'ユーモア']",['バス（車内アナウンス、乗客）']
www_1101_com_iimatugai_archive_more080514_html_003,高田純次です,タカラジェンヌです,有名人名は注意して聞くと良い,テレビから「高田純次です」と聞こえたが「タカラジェンヌです」と聞き間違えた。,True,www_1101_com_iimatugai_archive_more080514_html,N/A,TV,viewer,日本語,"['聞き間違い', 'テレビ', '有名人名', 'ユーモア']",['テレビ（リビング、BGM）']
www_1101_com_iimatugai_archive_more080514_html_004,ディズニー・ピクサー最新作,泉ピン子最新作,CMやナレーションは注意深く聞く,アニメ映画のCMで「ディズニー・ピクサー最新作」を「泉ピン子最新作」と聞き間違えた。,True,www_1101_com_iimatugai_archive_more080514_html,N/A,TV,viewer,日本語,"['聞き間違い', 'テレビ', 'CM', '有名人名', 'ユーモア']",['テレビ（CM、BGM）']
www_1101_com_iimatugai_archive_more080514_html_005,オダジョーの取材行くんだよね,小田原城？,略称や愛称は誤解されやすい,会社の同期が「オダジョーの取材行く」と言ったら、他の同期が「小田原城？」と聞き間違えた。,True,www_1101_com_iimatugai_archive_more080514_html,N/A,coworker,coworker,日本語,"['聞き間違い', '会社', '有名人名', 'ユーモア']",['会社（ランチ、会話）']
www_1101_com_iimatugai_archive_more080514_html_006,オダギリジョーやろ？,２人以上やろ！！,文脈が分からないと誤解しやすい,映画の話で「ヒゲの…」とつぶやいたら、彼氏が「２人以上やろ！！」と聞き間違えた。,True,www_1101_com_iimatugai_archive_more080514_html,N/A,girlfriend,boyfriend,日本語,"['聞き間違い', '恋人', '有名人名', 'ユーモア']",['家庭（会話）']
www_1101_com_iimatugai_archive_more080514_html_007,タイ料理がブーム,開業医がブーム,似た音の言葉は注意して聞く,テレビで「タイ料理がブーム」を「開業医がブーム」と聞き間違えた。,True,www_1101_com_iimatugai_archive_more080514_html,N/A,TV,viewer,日本語,"['聞き間違い', 'テレビ', 'ニュース', 'ユーモア']",['テレビ（ニュース）']
www_1101_com_iimatugai_archive_more080514_html_008,ドライヤー貸してくださーい,ドライバー貸してくださーい,宿泊先でははっきり伝えると良い,ペンションで「ドライヤー貸して」と言ったら「プラス？マイナス？」と返された（ドライバーと誤解）。,True,www_1101_com_iimatugai_archive_more080514_html,N/A,guest,owner,日本語,"['聞き間違い', '宿泊', '道具', 'ユーモア']",['ペンション（フロント）']
www_1101_com_iimatugai_archive_more080514_html_009,フライドポテトお願いします,ジャンボフランクですね,発音や滑舌に注意,コンビニで「フライドポテトお願いします」と言ったら「ジャンボフランクですね」と返された。,True,www_1101_com_iimatugai_archive_more080514_html,N/A,customer,clerk,日本語,"['聞き間違い', '店舗', '食べ物', 'ユーモア']",['コンビニ（レジ）']
www_1101_com_iimatugai_archive_more080514_html_010,リフォームのツボ,離婚のツボ,テレビのBGMは注意して聞く,テレビで「リフォームのツボ」を「離婚のツボ」と聞き間違えた。,True,www_1101_com_iimatugai_archive_more080514_html,N/A,TV,viewer,日本語,"['聞き間違い', 'テレビ', '番組名', 'ユーモア']",['パソコン作業中（テレビBGM）']
www_1101_com_iimatugai_archive_more080514_html_011,分度器を貸してほしい,フンドシを貸してほしい,学校用語は年配者に伝わりにくい,小学生の姉が祖母に「分度器を貸して」と頼んだら、祖母が「フンドシ」を貸してくれた。,True,www_1101_com_iimatugai_archive_more080514_html,N/A,child,grandmother,日本語,"['聞き間違い', '家族', '学校', '道具', 'ユーモア']",['家庭（祖母宅、学校の話）']
