MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language,Tags,Envs
www_1101_com_iimatugai_archive_more070724_001,任天堂のWii,にんべんの、うに,店頭での聞き取りは明瞭に。,客が「にんべんの、うに」と言ったが、実際は「任天堂のWii」だった。店員が食品マネージャーに確認するも、再度聞き直して判明。スーパーの売り場でのやりとり。,True,www_1101_com_iimatugai_archive_more070724,N/A,customer,storestaff,日本語,"['聞き間違い', '店舗', '日常', 'ユーモア', '生活']","['店舗（スーパー）', 'ノイズ（店内）']"
www_1101_com_iimatugai_archive_more070724_002,大手町,ポーツマス,うたた寝中のアナウンスは注意。,東西線の車内でウトウトしていたところ、駅名アナウンスが「ポーツマス」に聞こえたが、実際は「大手町」だった。電車内の環境。,True,www_1101_com_iimatugai_archive_more070724,N/A,announcer,passenger,日本語,"['聞き間違い', '鉄道', '日常', 'ユーモア', '生活']","['電車（東西線）', 'ノイズ（ウトウト中、車内アナウンス）']"
www_1101_com_iimatugai_archive_more070724_003,兄,ワニ,電話では発音に注意。,友人との電話で「ワニが来るの」と聞こえたが、実際は「兄」だった。電話越しの会話。,True,www_1101_com_iimatugai_archive_more070724,N/A,friend,friend,日本語,"['聞き間違い', '電話', '日常', 'ユーモア', '生活']","['電話', 'ノイズ（電話音声）']"
www_1101_com_iimatugai_archive_more070724_004,暫定国内リスト,なんてことないリスト,ニュースの専門用語は要注意。,ニュースで「富岡製糸場と絹産業遺産群がなんてことないリストに入った」と聞こえたが、実際は「暫定国内リスト」だった。テレビのニュース音声。,True,www_1101_com_iimatugai_archive_more070724,N/A,announcer,viewer,日本語,"['聞き間違い', 'テレビ', '日常', 'ユーモア', '生活']","['テレビ', 'ノイズ（ニュース音声）']"
www_1101_com_iimatugai_archive_more070724_005,山本様,妹様,電話での宛名ははっきりと。,会社で電話を取った際、取引先が「妹様お願いします」と言ったが、実際は「山本様」だった。電話のやりとり。,True,www_1101_com_iimatugai_archive_more070724,N/A,client,office,日本語,"['聞き間違い', '電話', '日常', 'ユーモア', '生活']","['会社', '電話', 'ノイズ（電話音声）']"
www_1101_com_iimatugai_archive_more070724_006,ブレンドコーヒーでございます,ご覧のとおりでございます,店員の発音は明瞭に。,ファーストフード店で、店員が「ご覧のとおりでございます」と言ったように聞こえたが、実際は「ブレンドコーヒーでございます」だった。隣席でのやりとり。,True,www_1101_com_iimatugai_archive_more070724,N/A,staff,customer,日本語,"['聞き間違い', '店舗', '日常', 'ユーモア', '生活']","['ファーストフード店', 'ノイズ（ボソボソ声、店内）']"
www_1101_com_iimatugai_archive_more070724_007,支柱,シチュー,同音異義語に注意。,NHK『趣味の園芸』で「シチュー」と聞こえたが、実際は「支柱」だった。テレビ番組の音声。寒い日でシチューを連想したことも影響。,True,www_1101_com_iimatugai_archive_more070724,N/A,announcer,viewer,日本語,"['聞き間違い', 'テレビ', '日常', 'ユーモア', '生活']","['テレビ', 'ノイズ（番組音声）']"
www_1101_com_iimatugai_archive_more070724_008,理詰め,リズム,似た音の言葉は文脈で判断。,先輩に「リズムで書けばいい」と言われたと思ったが、実際は「理詰めで書けばいい」だった。レポート作成の相談中。,True,www_1101_com_iimatugai_archive_more070724,N/A,senior,junior,日本語,"['聞き間違い', '日常', 'ユーモア', '生活']","['家庭または学校', 'ノイズ（会話）']"
www_1101_com_iimatugai_archive_more070724_009,お風呂屋さん,お肉屋さん,質問内容は繰り返し確認を。,路上で「このへんのお肉屋さんを知りませんか？」と尋ねられたが、実際は「お風呂屋さん」を探していた。何度かやりとりして判明。,True,www_1101_com_iimatugai_archive_more070724,N/A,passerby,local,日本語,"['聞き間違い', '路上', '日常', 'ユーモア', '生活']","['路上', 'ノイズ（屋外）']"
www_1101_com_iimatugai_archive_more070724_010,渋さ,乳房,映画の感想は文脈で判断。,映画『ブラックレイン』を見ながら「渋さがたまんない」と言ったら、彼女が「なんで松田優作に乳房があるんよ？」と聞き間違えた。,True,www_1101_com_iimatugai_archive_more070724,N/A,boyfriend,girlfriend,日本語,"['聞き間違い', '映画', '日常', 'ユーモア', '生活']","['家庭', '映画鑑賞中', 'ノイズ（テレビ音声）']"
www_1101_com_iimatugai_archive_more070724_011,魂をふるわす,悲しいおフランス,聞き取りに自信がなければ確認を。,テレビを見ていたら「悲しいおフランス」と聞こえたが、実際は「魂をふるわす」だった。夫に確認して判明。,True,www_1101_com_iimatugai_archive_more070724,N/A,announcer,viewer,日本語,"['聞き間違い', 'テレビ', '日常', 'ユーモア', '生活']","['家庭', 'テレビ', 'ノイズ（テレビ音声）']"
