MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language,Tags,Envs
www_1101_com_iimatugai_2010-11-17_html_001,オリーブの輸出入,オリーブの義経,「輸出入」と「義経」は音が似ているので注意。,フランスでの話。知人の話題で「オリーブの輸出入」を「オリーブの義経」と聞き間違えた。,True,www_1101_com_iimatugai_2010-11-17_html,N/A,不明,投稿者,日本語,"['聞き間違い', '日常', 'ユーモア', '非母語話者']","['会話', 'フランス', '日常会話']"
www_1101_com_iimatugai_2010-11-17_html_002,ジャンバースカートかわいいですね,若干、スカートかわいいですね,「ジャンバー」と「若干」は聞き間違えやすい。,職場で若い女性が年上女性に言った言葉を、周囲の人が聞き間違えた。,True,www_1101_com_iimatugai_2010-11-17_html,N/A,若い女性,周囲の人,日本語,"['聞き間違い', '職場', '日常', 'ユーモア']","['職場', '会話']"
www_1101_com_iimatugai_2010-11-17_html_003,高尾行き（たかおいき）,カカオ行き,駅名「高尾」と「カカオ」は音が似ている。,中央線の車内アナウンスを「カカオ行き」と聞き間違えた。チョコレートの香りを想像した。,True,www_1101_com_iimatugai_2010-11-17_html,N/A,車内アナウンス,乗客,日本語,"['聞き間違い', '鉄道', '日常', 'ユーモア']","['電車', '中央線', '車内アナウンス', 'ノイズあり']"
www_1101_com_iimatugai_2010-11-17_html_004,目、大丈夫？,メンズ対決？,「目」と「メンズ」は語頭が同じで紛らわしい。,友人の目が赤かったので「目、大丈夫？」と聞いたら「メンズ対決？」と聞き返された。,True,www_1101_com_iimatugai_2010-11-17_html,N/A,投稿者,友人,日本語,"['聞き間違い', '日常', 'ユーモア', '家族・友人']","['家庭', '友人との会話']"
www_1101_com_iimatugai_2010-11-17_html_005,予定がいっぱいだなぁ,ヨダレがいっぱい？,「予定」と「ヨダレ」は音が似ている。,パソコンに予定を書き込みながらつぶやいた言葉を、向かいの同僚が聞き間違えた。,True,www_1101_com_iimatugai_2010-11-17_html,N/A,投稿者,同僚,日本語,"['聞き間違い', '職場', '日常', 'ユーモア']","['職場', 'PC作業', '会話']"
www_1101_com_iimatugai_2010-11-17_html_006,綾戸智絵さん,はやとちりさん,名前の聞き間違いはよくある。,『笑っていいとも！』で「綾戸智絵さん」を「はやとちりさん」と聞き間違えた。,True,www_1101_com_iimatugai_2010-11-17_html,N/A,TV司会者,視聴者,日本語,"['聞き間違い', 'テレビ', '日常', 'ユーモア']","['テレビ', 'バラエティ番組', '音声']"
www_1101_com_iimatugai_2010-11-17_html_007,国道旧19号線,国道99号線,「きゅうじゅうきゅう」と「きゅうじゅうきゅう」は紛らわしい。,名古屋で「国道旧19号線」を「国道99号線」と聞き間違え、地図で探してしまった。,True,www_1101_com_iimatugai_2010-11-17_html,N/A,地元の人,投稿者,日本語,"['聞き間違い', '車', '日常', 'ユーモア']","['車内', 'ドライブ', '会話']"
www_1101_com_iimatugai_2010-11-17_html_008,差別や迫害などで,キャベツや白菜などで,ニュースの聞き流しは要注意。,朝のテレビニュースで「差別や迫害などで」を「キャベツや白菜などで」と聞き間違えた。,True,www_1101_com_iimatugai_2010-11-17_html,N/A,ニュースアナ,視聴者,日本語,"['聞き間違い', 'テレビ', '日常', 'ユーモア']","['テレビ', 'ニュース', '音声']"
www_1101_com_iimatugai_2010-11-17_html_009,目肥えてるよね,屁こいてるよね,「目肥えてる」と「屁こいてる」は音が似ている。,カナダのフィギュアスケート中継を見ていた時、妹の発言を聞き間違えた。,True,www_1101_com_iimatugai_2010-11-17_html,N/A,妹,投稿者,日本語,"['聞き間違い', '家族', '日常', 'ユーモア', '非母語話者']","['家庭', 'テレビ', 'フィギュアスケート', '音声']"
www_1101_com_iimatugai_2010-11-17_html_010,で、どうしましょうか,デートしましょうか,「で」と「デート」は聞き間違えやすい。,会話の流れで「で、どうしましょうか」を「デートしましょうか」と聞き間違えた。,True,www_1101_com_iimatugai_2010-11-17_html,N/A,投稿者,投稿者,日本語,"['聞き間違い', '日常', 'ユーモア']","['会話', '日常']"
