MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language,Tags,Envs
www_1101_com_m_iimatugai_1229_html_001,プロの将棋さしになる道は厳しい,プロの醤油さしになる道は厳しい,「将棋さし」と「醤油さし」は音が似ているので注意。,洗い物中にテレビの音声を聞き間違えた。キッチンで作業しながらリビングのテレビ音声を聞いていたため、雑音や距離が影響した可能性。,True,www_1101_com_m_iimatugai_1229_html,N/A,テレビ,投稿者(shou_chong),日本語,"['言い間違い', '聞き間違い', 'テレビ']","['家庭', 'キッチン', 'リビング', '雑音あり', 'テレビ視聴中']"
www_1101_com_m_iimatugai_1229_html_002,ロジャー・ムーア,モジャー・モジャー,俳優名は聞き慣れないと聞き間違いやすい。,家族で映画鑑賞中、父の発言を子が聞き間違えた。家族団らんの中での会話。,True,www_1101_com_m_iimatugai_1229_html,N/A,父,子(もじゃもじゃ),日本語,"['言い間違い', '聞き間違い', '家族', '映画']","['家庭', 'リビング', 'テレビ視聴中']"
www_1101_com_m_iimatugai_1229_html_003,チェ・ジウ,中耳炎,俳優名と病名の音が似ている。,両親が韓国ドラマを見ている会話を聞き間違えた。テレビ音声と会話が混ざった環境。,True,www_1101_com_m_iimatugai_1229_html,N/A,父,子(モリタ),日本語,"['言い間違い', '聞き間違い', '家族', 'テレビ']","['家庭', 'テレビ視聴中', '会話混在']"
www_1101_com_m_iimatugai_1229_html_004,大きいサイズの婦人服,モンキーサイズの婦人服,「大きい」と「モンキー」は音が似ている。,ラジオCMを聞き間違えた。婦人服のサイズ表現が新しい言葉かと一瞬思った。,True,www_1101_com_m_iimatugai_1229_html,N/A,ラジオCM,投稿者(なあんだ),日本語,"['言い間違い', '聞き間違い', 'ラジオ']","['家庭', 'ラジオ', '雑音不明']"
www_1101_com_m_iimatugai_1229_html_005,香川,カナダ,地名の聞き間違いに注意。,片付け中にテレビ音声を聞き間違えた。「うどんブームが続くカナダ」と思い込んだ。,True,www_1101_com_m_iimatugai_1229_html,N/A,テレビ,投稿者(えいみぃ),日本語,"['言い間違い', '聞き間違い', 'テレビ', '地名']","['家庭', '片付け中', 'テレビ音声のみ', '雑音あり']"
www_1101_com_m_iimatugai_1229_html_006,マイカー共済から,前川清さんから,早口や滑舌で固有名詞が聞き取りにくい。,妻の発言を夫が聞き間違えた。保険会社名と有名人名が似て聞こえた。,True,www_1101_com_m_iimatugai_1229_html,N/A,妻,夫(がりがりくん),日本語,"['言い間違い', '聞き間違い', '家族', '固有名詞']","['家庭', '会話']"
www_1101_com_m_iimatugai_1229_html_007,飯田橋,新潟市,地名の聞き間違い。,電車内でウトウトしているときにアナウンスを聞き間違えた。転勤直後で地名に敏感になっていた。,True,www_1101_com_m_iimatugai_1229_html,N/A,車内アナウンス,投稿者(新潟008),日本語,"['言い間違い', '聞き間違い', '地名', '電車']","['電車内', 'アナウンス', 'うたた寝中', '雑音あり']"
www_1101_com_m_iimatugai_1229_html_008,知的財産室,奇跡体験室,滑舌が悪い場合は特に注意。,会社の電話で部署名を聞き間違えた。滑舌の悪い相手からの電話で、珍しい部署名だと勘違いした。,True,www_1101_com_m_iimatugai_1229_html,N/A,電話相手,投稿者(空耳王),日本語,"['言い間違い', '聞き間違い', '会社', '電話']","['会社', '電話', '雑音不明']"
www_1101_com_m_iimatugai_1229_html_009,勤労感謝の日,キングお母ちゃんの日,クイズ番組のボケ回答に注意。,クイズ番組で芸人のボケ回答を本気で正解だと思い、家族で混乱した。,True,www_1101_com_m_iimatugai_1229_html,N/A,芸人,投稿者(お母ちゃんなのにキング),日本語,"['言い間違い', '聞き間違い', 'クイズ', '家族']","['家庭', 'テレビ視聴中', 'クイズ番組']"
www_1101_com_m_iimatugai_1229_html_010,万博公園,ワンカップ公園,地名や施設名の聞き間違い。,テレビの地名紹介を聞き間違えた。大阪らしい名前だと一瞬思った。,True,www_1101_com_m_iimatugai_1229_html,N/A,テレビ,投稿者(moncel),日本語,"['言い間違い', '聞き間違い', 'テレビ', '地名']","['家庭', 'テレビ視聴中']"
