MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language,Tags,Envs
www_1101_com_iimatugai_archive_more060613_html_001,もう、口内炎痛くない,もう、こんな家、いたくない,口内炎→こんな家、音の連続に注意,新婚当時、妻が満面の笑みで発言。夫が深刻に受け止めたが、実は口内炎が治ったという話だった。,True,www_1101_com_iimatugai_archive_more060613_html,N/A,wife,husband,日本語,"['聞き間違い', '家庭', '日常', 'ユーモア']","['家庭', '会話', '静かな室内']"
www_1101_com_iimatugai_archive_more060613_html_002,勾玉が発見され,マナカナが発見され,歴史用語と芸能人名の音の類似に注意,テレビのニュースで「勾玉が発見され」を「マナカナが発見され」と聞き間違え、驚いた。,True,www_1101_com_iimatugai_archive_more060613_html,N/A,TV,listener,日本語,"['聞き間違い', 'メディア', 'ユーモア']","['テレビ', '家庭', 'ニュース', '音声']"
www_1101_com_iimatugai_archive_more060613_html_003,あとう かい,かとう あい,名前の音の順序に注意,中学生の息子の友達が「かとう あい」にそっくりな子がいると聞き、実際は「あとう かい」だった。,True,www_1101_com_iimatugai_archive_more060613_html,N/A,friend,son,日本語,"['聞き間違い', '学校', '名前', '日常']","['学校', '会話', '友人同士']"
www_1101_com_iimatugai_archive_more060613_html_004,生中（ナマチュウ）,老酒（ラオチュウ）,居酒屋での注文時は発音に注意,居酒屋で「生中」を頼んだら「老酒」が出てきて、全部飲んでしまった。,True,www_1101_com_iimatugai_archive_more060613_html,N/A,customer,staff,日本語,"['聞き間違い', '居酒屋', '飲食', 'ユーモア']","['居酒屋', '店内', '注文時', 'ノイズあり']"
www_1101_com_iimatugai_archive_more060613_html_005,７両で電車が参ります,７秒で電車来る,アナウンスの聞き取りに注意,JRのホームで母がアナウンスを「７秒で電車来る」と聞き間違えた。,True,www_1101_com_iimatugai_archive_more060613_html,N/A,announcer,mother,日本語,"['聞き間違い', '駅', 'アナウンス', '日常']","['駅', 'ホーム', 'アナウンス', 'ノイズあり']"
www_1101_com_iimatugai_archive_more060613_html_006,工藤静香（くどうしずか）,くどいすいか,有名人名と食べ物の音の類似に注意,ラジオから「くどいすいか」と聞こえたが、実は工藤静香さんの曲だった。,True,www_1101_com_iimatugai_archive_more060613_html,N/A,radio,listener,日本語,"['聞き間違い', 'ラジオ', '音楽', 'ユーモア']","['ラジオ', '家庭', '音声のみ']"
www_1101_com_iimatugai_archive_more060613_html_007,おしり痛くないですか？,走りたくないですか？,美容室での会話は周囲の音や文脈に注意,美容室でパーマ中、店員の「おしり痛くないですか？」を「走りたくないですか？」と聞き間違えた。,True,www_1101_com_iimatugai_archive_more060613_html,N/A,staff,customer,日本語,"['聞き間違い', '美容室', '会話', '日常']","['美容室', '店内', '施術中', '静かな環境']"
www_1101_com_iimatugai_archive_more060613_html_008,呼吸停止です！,コケティッシュです！,医療用語とカタカナ語の音の類似に注意,病院ドラマの予告で「呼吸停止です！」を「コケティッシュです！」と聞き間違えた。,True,www_1101_com_iimatugai_archive_more060613_html,N/A,actress,viewer,日本語,"['聞き間違い', 'テレビ', '医療', 'ユーモア']","['テレビ', '家庭', 'ドラマ', '音声']"
www_1101_com_iimatugai_archive_more060613_html_009,暇になったらね,肥満になったね,イントネーションや文脈に注意,夫が「暇になったらね」と言ったのを「肥満になったね」と妻が聞き間違え、怒ってしまった。,True,www_1101_com_iimatugai_archive_more060613_html,N/A,husband,wife,日本語,"['聞き間違い', '家庭', '会話', 'ユーモア']","['家庭', '会話', '静かな室内']"
www_1101_com_iimatugai_archive_more060613_html_010,いただきものだよ,ドラえもんだけど,包装や状況説明の省略に注意,社長が「いただきものだよ」と言ったのを「ドラえもんだけど」と聞き間違え、メールで確認してしまった。,True,www_1101_com_iimatugai_archive_more060613_html,N/A,boss,employee,日本語,"['聞き間違い', '会社', '会話', 'ユーモア']","['会社', 'オフィス', '残業時', '静かな環境']"
