MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language,Tags,Envs
www_1101_com_iimatugai_archive_more060327_001,２名さまですか？,姫様ですか？,店員の発音やイントネーションに注意,レストランでウエイターが「２名さまですか？」と尋ねたのを「姫様ですか？」と聞き間違えた。母娘で来店。,True,www_1101_com_iimatugai_archive_more060327,N/A,ウエイター,投稿者（碧海月）,日本語,"['聞き間違い', 'レストラン', '日常会話']","['レストラン', '接客', '通常会話', '周囲の雑音あり']"
www_1101_com_iimatugai_archive_more060327_002,横山大観,横浜体育館,芸術家名と地名・施設名の聞き分けに注意,職場で最年長のおじさんが「横山大観」と言ったのを「横浜体育館」と聞き間違えた。芸術の話題中。,True,www_1101_com_iimatugai_archive_more060327,N/A,おじさん,投稿者（妄想機関車）,日本語,"['聞き間違い', '職場', '日常会話']","['職場', 'オフィス', '雑談', '静かな環境']"
www_1101_com_iimatugai_archive_more060327_003,風の谷のナウシカ,かぶでかねをナクシタ,アニメタイトルの発音に注意,父が『風の谷のナウシカ』を見ていた際、母がタイトルを教えたが、子供が「かぶでかねをナクシタ？」と聞き間違えた。,True,www_1101_com_iimatugai_archive_more060327,N/A,母,子供（投稿者：三好）,日本語,"['聞き間違い', '家庭', 'アニメ']","['家庭', 'リビング', 'テレビ視聴', '家族', '生活音あり']"
www_1101_com_iimatugai_archive_more060327_004,ほかの電話に出ております,北海道に出ております,電話越しの聞き取りに注意,業者に電話した際、「ほかの電話に出ていらっしゃいます」を「北海道に出ております」と聞き間違えた。,True,www_1101_com_iimatugai_archive_more060327,N/A,業者,投稿者（いりこ）,日本語,"['聞き間違い', '電話', '職場']","['電話', '業務用', '受話器', '相手の声のみ', 'ノイズ少なめ']"
www_1101_com_iimatugai_archive_more060327_005,もうかりません,もう帰りません,挨拶表現の聞き分けに注意,職場で「もうかりまっか？」と訊かれ「もうかりません」と答えたのを「もう帰りません」と聞き間違えた。,True,www_1101_com_iimatugai_archive_more060327,N/A,O君,投稿者（つろっこ）,日本語,"['聞き間違い', '職場', '日常会話']","['職場', 'オフィス', '挨拶', '複数人', '静かな環境']"
www_1101_com_iimatugai_archive_more060327_006,アナウンサーチーム,アウンサンスーチー,カタカナ語の聞き分けに注意,テレビのバラエティ番組で「アナウンサーチーム」と表示されたのを「アウンサンスーチー」と聞き間違えた。,True,www_1101_com_iimatugai_archive_more060327,N/A,テレビ,投稿者（あ・うん）,日本語,"['聞き間違い', 'テレビ', 'バラエティ']","['家庭', 'リビング', 'テレビ視聴', 'BGM・ナレーションあり']"
www_1101_com_iimatugai_archive_more060327_007,ごつ、かわいい,大塚愛,CMの音声と字幕のズレに注意,車のCMで「ごつ、かわいい」と言っていたのを「大塚愛」と聞き間違えた。堂本剛出演。,True,www_1101_com_iimatugai_archive_more060327,N/A,CM,投稿者（わかってもそう聞こえる）,日本語,"['聞き間違い', 'CM', 'テレビ']","['テレビ', 'CM', '音楽・効果音あり']"
www_1101_com_iimatugai_archive_more060327_008,ゆでたけのこ,豚キノコ,料理名・食材名の聞き分けに注意,料理番組で「ゆでたけのこ」を「豚キノコ」と聞き間違えた。材料説明中、テレビから目を離していた。,True,www_1101_com_iimatugai_archive_more060327,N/A,テレビ,投稿者（ティモ）,日本語,"['聞き間違い', '料理', 'テレビ']","['家庭', 'リビング', '料理番組', '調理音・ナレーションあり']"
www_1101_com_iimatugai_archive_more060327_009,高倉健、千里を走る,たぬき、千里を走る,タイトルコールの聞き分けに注意,映画CMで「高倉健、千里を走る」を「たぬき、千里を走る」と聞き間違えた。壮大な音楽とナレーション。,True,www_1101_com_iimatugai_archive_more060327,N/A,ナレーション,投稿者（ぺけぽん）,日本語,"['聞き間違い', '映画', 'テレビ']","['家庭', 'リビング', '映画CM', '壮大なBGM・ナレーションあり']"
www_1101_com_iimatugai_archive_more060327_010,狭いしさ〜,しらいしさ〜ん,会話中の語尾の聞き分けに注意,会社の寮の話題で「狭いしさ〜」と言ったのを、遠くにいた白石さんが「しらいしさ〜ん」と聞き間違えて返事した。,True,www_1101_com_iimatugai_archive_more060327,N/A,投稿者,白石さん,日本語,"['聞き間違い', '職場', '日常会話']","['職場', 'オフィス', '複数人', '静かな環境']"
