MishearID,TagID
tli1956_71935e06fefc0eff_001,TAIWAN
tli1956_71935e06fefc0eff_001,CHINESE
tli1956_71935e06fefc0eff_001,PHONE_NUMBER
tli1956_71935e06fefc0eff_001,MISHEARING
tli1956_71935e06fefc0eff_001,NUMBER
tli1956_71935e06fefc0eff_001,NON_NATIVE_SPEAKER
tli1956_71935e06fefc0eff_001,DAILY_LIFE
tli1956_71935e06fefc0eff_001,COMMUNICATION
tli1956_71935e06fefc0eff_002,TAIWAN
tli1956_71935e06fefc0eff_002,CHINESE
tli1956_71935e06fefc0eff_002,PHONE_NUMBER
tli1956_71935e06fefc0eff_002,MISHEARING
tli1956_71935e06fefc0eff_002,NUMBER
tli1956_71935e06fefc0eff_002,NON_NATIVE_SPEAKER
tli1956_71935e06fefc0eff_002,DAILY_LIFE
tli1956_71935e06fefc0eff_002,COMMUNICATION
tli1956_71935e06fefc0eff_003,TAIWAN
tli1956_71935e06fefc0eff_003,CHINESE
tli1956_71935e06fefc0eff_003,PHONE_NUMBER
tli1956_71935e06fefc0eff_003,MISHEARING
tli1956_71935e06fefc0eff_003,NUMBER
tli1956_71935e06fefc0eff_003,NON_NATIVE_SPEAKER
tli1956_71935e06fefc0eff_003,DAILY_LIFE
tli1956_71935e06fefc0eff_003,COMMUNICATION
tli1956_71935e06fefc0eff_004,TAIWAN
tli1956_71935e06fefc0eff_004,CHINESE
tli1956_71935e06fefc0eff_004,PHONE_NUMBER
tli1956_71935e06fefc0eff_004,MISHEARING
tli1956_71935e06fefc0eff_004,NUMBER
tli1956_71935e06fefc0eff_004,NON_NATIVE_SPEAKER
tli1956_71935e06fefc0eff_004,DAILY_LIFE
tli1956_71935e06fefc0eff_004,COMMUNICATION
