MishearID,TagID
yxawadt_z7nz6ar6rjousaij_537_001,GAME_JIKKYOU
yxawadt_z7nz6ar6rjousaij_537_001,MINECRAFT
yxawadt_z7nz6ar6rjousaij_537_001,DAILY_LIFE
yxawadt_z7nz6ar6rjousaij_537_001,MISHEARING
yxawadt_z7nz6ar6rjousaij_537_001,ALPHABET
yxawadt_z7nz6ar6rjousaij_537_001,VOICE_CHAT
yxawadt_z7nz6ar6rjousaij_537_002,GAME_JIKKYOU
yxawadt_z7nz6ar6rjousaij_537_002,MINECRAFT
yxawadt_z7nz6ar6rjousaij_537_002,DAILY_LIFE
yxawadt_z7nz6ar6rjousaij_537_002,MISHEARING
yxawadt_z7nz6ar6rjousaij_537_002,ALPHABET
yxawadt_z7nz6ar6rjousaij_537_002,VOICE_CHAT
yxawadt_z7nz6ar6rjousaij_537_003,GAME_JIKKYOU
yxawadt_z7nz6ar6rjousaij_537_003,MINECRAFT
yxawadt_z7nz6ar6rjousaij_537_003,DAILY_LIFE
yxawadt_z7nz6ar6rjousaij_537_003,MISHEARING
yxawadt_z7nz6ar6rjousaij_537_003,ALPHABET
yxawadt_z7nz6ar6rjousaij_537_003,VOICE_CHAT
