MishearID,TagID
nttcom_aitelephone_001,PHONE_SUPPORT
nttcom_aitelephone_001,MESSAGE
nttcom_aitelephone_001,MISHEARING
nttcom_aitelephone_001,COMMUNICATION
nttcom_aitelephone_001,DX
nttcom_aitelephone_001,AI
nttcom_aitelephone_001,IVR
nttcom_aitelephone_001,CHATBOT
nttcom_aitelephone_001,BUSINESS
nttcom_aitelephone_002,PHONE_SUPPORT
nttcom_aitelephone_002,MESSAGE
nttcom_aitelephone_002,MISHEARING
nttcom_aitelephone_002,COMMUNICATION
nttcom_aitelephone_002,DX
nttcom_aitelephone_002,AI
nttcom_aitelephone_002,IVR
nttcom_aitelephone_002,CHATBOT
nttcom_aitelephone_002,BUSINESS
