MishearID,TagID
4csienglishphone_001,PHONE_SUPPORT
4csienglishphone_001,ENGLISH
4csienglishphone_001,ALPHABET
4csienglishphone_001,MISHEARING
4csienglishphone_001,PHONETIC_CODE
4csienglishphone_001,BUSINESS
4csienglishphone_001,NON_NATIVE_SPEAKER
4csienglishphone_002,PHONE_SUPPORT
4csienglishphone_002,ENGLISH
4csienglishphone_002,ALPHABET
4csienglishphone_002,MISHEARING
4csienglishphone_002,PHONETIC_CODE
4csienglishphone_002,BUSINESS
4csienglishphone_002,NON_NATIVE_SPEAKER
4csienglishphone_003,PHONE_SUPPORT
4csienglishphone_003,ENGLISH
4csienglishphone_003,ALPHABET
4csienglishphone_003,MISHEARING
4csienglishphone_003,PHONETIC_CODE
4csienglishphone_003,BUSINESS
4csienglishphone_003,NON_NATIVE_SPEAKER
4csienglishphone_004,PHONE_SUPPORT
4csienglishphone_004,ENGLISH
4csienglishphone_004,ALPHABET
4csienglishphone_004,MISHEARING
4csienglishphone_004,PHONETIC_CODE
4csienglishphone_004,BUSINESS
4csienglishphone_004,NON_NATIVE_SPEAKER
4csienglishphone_005,PHONE_SUPPORT
4csienglishphone_005,ENGLISH
4csienglishphone_005,ALPHABET
4csienglishphone_005,MISHEARING
4csienglishphone_005,PHONETIC_CODE
4csienglishphone_005,BUSINESS
4csienglishphone_005,NON_NATIVE_SPEAKER
