MishearID,TagID
ms_office_telephone_001,DENWA_OUTAI
ms_office_telephone_001,BUSINESS_MANNER
ms_office_telephone_001,KIKIMACHIGAI
ms_office_telephone_001,SHINNYU_SHAIN
ms_office_telephone_001,COMMUNICATION
ms_office_telephone_001,NIHONGO
ms_office_telephone_001,HIBO_GO_WASHA
ms_office_telephone_002,DENWA_OUTAI
ms_office_telephone_002,BUSINESS_MANNER
ms_office_telephone_002,KIKIMACHIGAI
ms_office_telephone_002,SHINNYU_SHAIN
ms_office_telephone_002,COMMUNICATION
ms_office_telephone_002,NIHONGO
ms_office_telephone_002,HIBO_GO_WASHA
ms_office_telephone_003,DENWA_OUTAI
ms_office_telephone_003,BUSINESS_MANNER
ms_office_telephone_003,KIKIMACHIGAI
ms_office_telephone_003,SHINNYU_SHAIN
ms_office_telephone_003,COMMUNICATION
ms_office_telephone_003,NIHONGO
ms_office_telephone_003,HIBO_GO_WASHA
ms_office_telephone_004,DENWA_OUTAI
ms_office_telephone_004,BUSINESS_MANNER
ms_office_telephone_004,KIKIMACHIGAI
ms_office_telephone_004,SHINNYU_SHAIN
ms_office_telephone_004,COMMUNICATION
ms_office_telephone_004,NIHONGO
ms_office_telephone_004,HIBO_GO_WASHA
