MishearID,TagID
atelierchitose_comicessay_001,MISHEARING
atelierchitose_comicessay_001,SORA_MIMI
atelierchitose_comicessay_001,FAMILY
atelierchitose_comicessay_001,DAILY_LIFE
atelierchitose_comicessay_001,HEARING_IMPAIRMENT
atelierchitose_comicessay_001,COMIC_ESSAY
atelierchitose_comicessay_001,CHILDCARE
atelierchitose_comicessay_002,MISHEARING
atelierchitose_comicessay_002,SORA_MIMI
atelierchitose_comicessay_002,FAMILY
atelierchitose_comicessay_002,DAILY_LIFE
atelierchitose_comicessay_002,HEARING_IMPAIRMENT
atelierchitose_comicessay_002,COMIC_ESSAY
atelierchitose_comicessay_002,CHILDCARE
