MishearID,TagID
suuchisuuchi17_12853940585_001,TAXI
suuchisuuchi17_12853940585_001,MISHEARING
suuchisuuchi17_12853940585_001,MONEY_AMOUNT
suuchisuuchi17_12853940585_001,ELDERLY
suuchisuuchi17_12853940585_001,COMMUNICATION
suuchisuuchi17_12853940585_001,DAILY_LIFE
suuchisuuchi17_12853940585_002,TAXI
suuchisuuchi17_12853940585_002,MISHEARING
suuchisuuchi17_12853940585_002,DESTINATION
suuchisuuchi17_12853940585_002,FOREIGNER
suuchisuuchi17_12853940585_002,COMMUNICATION
suuchisuuchi17_12853940585_002,DAILY_LIFE
suuchisuuchi17_12853940585_002,NON_NATIVE_SPEAKER
