MishearID,TagID
aoi_kotsu_voice_231_001,TAXI
aoi_kotsu_voice_231_001,TRANSPORTATION
aoi_kotsu_voice_231_001,MISHEARING
aoi_kotsu_voice_231_001,GEONAME
aoi_kotsu_voice_231_001,WORK
aoi_kotsu_voice_231_001,CUSTOMER_SERVICE
aoi_kotsu_voice_231_001,JAPANESE_LANGUAGE
aoi_kotsu_voice_231_001,WORKING_ADULT
aoi_kotsu_voice_231_001,CITY_NAME
aoi_kotsu_voice_231_002,TAXI
aoi_kotsu_voice_231_002,TRANSPORTATION
aoi_kotsu_voice_231_002,MISHEARING
aoi_kotsu_voice_231_002,GEONAME
aoi_kotsu_voice_231_002,WORK
aoi_kotsu_voice_231_002,CUSTOMER_SERVICE
aoi_kotsu_voice_231_002,JAPANESE_LANGUAGE
aoi_kotsu_voice_231_002,WORKING_ADULT
aoi_kotsu_voice_231_002,CITY_NAME
