MishearID,TagID
komachi816730_001,MISHEARING
komachi816730_001,BRAIN_MISCONVERSION
komachi816730_001,PROVERB
komachi816730_002,MISHEARING
komachi816730_002,BRAIN_MISCONVERSION
komachi816730_002,NEWS
komachi816730_003,MISHEARING
komachi816730_003,BRAIN_MISCONVERSION
komachi816730_003,FOOD
komachi816730_004,MISHEARING
komachi816730_004,BRAIN_MISCONVERSION
komachi816730_004,WORKPLACE
komachi816730_005,MISHEARING
komachi816730_005,BRAIN_MISCONVERSION
komachi816730_005,WORKPLACE
komachi816730_006,MISHEARING
komachi816730_006,BRAIN_MISCONVERSION
komachi816730_006,CHILDREN
komachi816730_007,MISHEARING
komachi816730_007,BRAIN_MISCONVERSION
komachi816730_007,WEATHER
komachi816730_008,MISHEARING
komachi816730_008,BRAIN_MISCONVERSION
komachi816730_008,PROVERB
komachi816730_009,MISHEARING
komachi816730_009,BRAIN_MISCONVERSION
komachi816730_009,LYRICS
komachi816730_010,MISHEARING
komachi816730_010,BRAIN_MISCONVERSION
komachi816730_010,NEWS
komachi816730_010,EARLY_CHILDHOOD
komachi816730_011,MISHEARING
komachi816730_011,BRAIN_MISCONVERSION
komachi816730_011,EARLY_CHILDHOOD
komachi816730_012,MISHEARING
komachi816730_012,BRAIN_MISCONVERSION
komachi816730_012,EARLY_CHILDHOOD
komachi816730_013,MISHEARING
komachi816730_013,BRAIN_MISCONVERSION
komachi816730_013,EARLY_CHILDHOOD
komachi816730_014,MISHEARING
komachi816730_014,BRAIN_MISCONVERSION
komachi816730_014,EARLY_CHILDHOOD
komachi816730_015,MISHEARING
komachi816730_015,BRAIN_MISCONVERSION
komachi816730_015,EARLY_CHILDHOOD
komachi816730_016,MISHEARING
komachi816730_016,BRAIN_MISCONVERSION
komachi816730_016,EARLY_CHILDHOOD
komachi816730_017,MISHEARING
komachi816730_017,BRAIN_MISCONVERSION
komachi816730_017,WORKPLACE
komachi816730_018,MISHEARING
komachi816730_018,BRAIN_MISCONVERSION
komachi816730_018,WORKPLACE
komachi816730_019,MISHEARING
komachi816730_019,BRAIN_MISCONVERSION
komachi816730_019,DAILY_LIFE
komachi816730_020,MISHEARING
komachi816730_020,BRAIN_MISCONVERSION
komachi816730_020,DAILY_LIFE
komachi816730_021,MISHEARING
komachi816730_021,STATION_NAME
komachi816730_021,EARLY_CHILDHOOD
komachi816730_022,MISHEARING
komachi816730_022,STATION_NAME
komachi816730_022,EARLY_CHILDHOOD
komachi816730_023,MISHEARING
komachi816730_023,EDUCATION
komachi816730_023,CM
komachi816730_024,MISHEARING
komachi816730_024,ENGLISH_CLASS
komachi816730_025,MISHEARING
komachi816730_025,FOOD
komachi816730_025,RESTAURANT
komachi816730_026,MISHEARING
komachi816730_026,MUSIC
komachi816730_026,TEACHING_MATERIAL
komachi816730_027,MISHEARING
komachi816730_027,KATAKANA_WORD
komachi816730_027,NEWS
komachi816730_028,MISHEARING
komachi816730_028,EARLY_CHILDHOOD
komachi816730_028,CAR
komachi816730_029,MISHEARING
komachi816730_029,NEWS
komachi816730_029,ANIMAL
komachi816730_030,MISHEARING
komachi816730_030,WEATHER
komachi816730_030,EARLY_CHILDHOOD
komachi816730_031,MISHEARING
komachi816730_031,NEWS
komachi816730_031,EARLY_CHILDHOOD
komachi816730_032,MISHEARING
komachi816730_032,NET_SLANG
komachi816730_033,MISHEARING
komachi816730_033,MEDICAL
komachi816730_033,EARLY_CHILDHOOD
komachi816730_034,MISHEARING
komachi816730_034,LYRICS
komachi816730_035,MISHEARING
komachi816730_035,WORKPLACE
komachi816730_036,MISHEARING
komachi816730_036,TRANSPORTATION
komachi816730_036,EARLY_CHILDHOOD
komachi816730_037,MISHEARING
komachi816730_037,SONG
komachi816730_037,SCHOOL
komachi816730_038,MISHEARING
komachi816730_038,NEWS
komachi816730_039,MISHEARING
komachi816730_039,NEWS
komachi816730_040,MISHEARING
komachi816730_040,WORDS
komachi816730_040,EARLY_CHILDHOOD
komachi816730_041,MISHEARING
komachi816730_041,THEATER
komachi816730_042,MISHEARING
komachi816730_042,LOVE
komachi816730_043,MISHEARING
komachi816730_043,WEATHER
komachi816730_043,CHILDREN
komachi816730_044,MISHEARING
komachi816730_044,NEWS
komachi816730_045,MISHEARING
komachi816730_045,TRANSPORTATION
komachi816730_046,MISHEARING
komachi816730_046,PRODUCT_LABEL
komachi816730_047,MISHEARING
komachi816730_047,FOOD_INGREDIENT
komachi816730_047,GEONAME
komachi816730_048,MISHEARING
komachi816730_048,MEDICAL_DRAMA
komachi816730_049,MISHEARING
komachi816730_049,WORKPLACE
komachi816730_049,EQUIPMENT
komachi816730_050,MISHEARING
komachi816730_050,SPORTS_EVENT
komachi816730_051,MISHEARING
komachi816730_051,SPORTS_TERMS
komachi816730_052,MISHEARING
komachi816730_052,DINING_TABLE
komachi816730_053,MISHEARING
komachi816730_053,WORKPLACE
komachi816730_054,MISHEARING
komachi816730_054,GEONAME
komachi816730_054,WORKPLACE
