MishearID,EnvID
lar_lan_lin_20130622_001,TOEIC_LISTENING
lar_lan_lin_20130622_001,LEARNING_ENVIRONMENT
lar_lan_lin_20130622_001,TEACHING_MATERIAL_AUDIO
lar_lan_lin_20130622_002,TOEIC_LISTENING
lar_lan_lin_20130622_002,LEARNING_ENVIRONMENT
lar_lan_lin_20130622_002,TEACHING_MATERIAL_AUDIO
lar_lan_lin_20130622_003,TOEIC_LISTENING
lar_lan_lin_20130622_003,LEARNING_ENVIRONMENT
lar_lan_lin_20130622_003,TEACHING_MATERIAL_AUDIO
lar_lan_lin_20130622_004,TOEIC_LISTENING
lar_lan_lin_20130622_004,LEARNING_ENVIRONMENT
lar_lan_lin_20130622_004,TEACHING_MATERIAL_AUDIO
lar_lan_lin_20130622_005,TOEIC_LISTENING
lar_lan_lin_20130622_005,LEARNING_ENVIRONMENT
lar_lan_lin_20130622_005,TEACHING_MATERIAL_AUDIO
lar_lan_lin_20130622_006,TOEIC_LISTENING
lar_lan_lin_20130622_006,LEARNING_ENVIRONMENT
lar_lan_lin_20130622_006,TEACHING_MATERIAL_AUDIO
lar_lan_lin_20130622_007,TOEIC_LISTENING
lar_lan_lin_20130622_007,LEARNING_ENVIRONMENT
lar_lan_lin_20130622_007,TEACHING_MATERIAL_AUDIO
lar_lan_lin_20130622_008,TOEIC_LISTENING
lar_lan_lin_20130622_008,LEARNING_ENVIRONMENT
lar_lan_lin_20130622_008,TEACHING_MATERIAL_AUDIO
