MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,Language,Tags,Envs
togetter_2202499_001,なながつ,しちがつ,数字や月の読み方は複数あるため、確認時は別の読み方で復唱されることがある。,電話やコールセンターで「なながつ」と言うと「しちがつ」と訂正される現象。混同防止のため。,True,togetter_2202499,https://togetter.com/li/2202499?page=2,日本語,"['電話対応', 'コールセンター', '聞き間違い', '数字', '月']","['電話', 'コールセンター']"
togetter_2202499_002,いち,しち,数字の「いち」と「しち」は音が似ているため、注意して発音・確認する。,1と7の混同防止。株価読み上げなどで「ひとじゅーなな」と言う。,True,togetter_2202499,https://togetter.com/li/2202499?page=2,日本語,"['電話対応', '聞き間違い', '数字']","['電話', 'ラジオ']"
togetter_2202499_003,に,し,数字の「に」と「し」も聞き間違えやすいので、文脈や繰り返し確認が有効。,2と4の混同防止。株価読み上げなどで「ふたじゅーよん」と言う。,True,togetter_2202499,https://togetter.com/li/2202499?page=2,日本語,"['電話対応', '聞き間違い', '数字']","['電話', 'ラジオ']"
togetter_2202499_004,ついたち,いちにち,日付の特殊な読み方は通じにくい場合があるので、一般的な読み方で言い換えるとよい。,「ついたち」が通じない場合「いちにち」と言い換える。,True,togetter_2202499,https://togetter.com/li/2202499?page=2,日本語,"['日付', '聞き間違い']","['電話', 'コールセンター']"
togetter_2202499_005,はつか,にじゅうにち,日付の特殊な読み方は通じにくい場合があるので、一般的な読み方で言い換えるとよい。,「はつか」が通じない場合「にじゅうにち」と言い換える。,True,togetter_2202499,https://togetter.com/li/2202499?page=2,日本語,"['日付', '聞き間違い']","['電話', 'コールセンター']"
togetter_2202499_006,ようか,はちにち,日付の特殊な読み方は通じにくい場合があるので、一般的な読み方で言い換えるとよい。,「ようか」が通じない場合「はちにち」と言い換える。,True,togetter_2202499,https://togetter.com/li/2202499?page=2,日本語,"['日付', '聞き間違い']","['電話', 'コールセンター']"
togetter_2202499_007,ここのか,きゅうにち,日付の特殊な読み方は通じにくい場合があるので、一般的な読み方で言い換えるとよい。,「ここのか」が通じない場合「きゅうにち」と言い換える。,True,togetter_2202499,https://togetter.com/li/2202499?page=2,日本語,"['日付', '聞き間違い']","['電話', 'コールセンター']"
togetter_2202499_008,D,デー,アルファベットの発音は日本語カタカナ表記で混同しやすいので、文脈やスペル確認が有効。,DやTを「でー」「てー」と言うのはBやPとの混同防止。,True,togetter_2202499,https://togetter.com/li/2202499?page=2,日本語,"['アルファベット', '聞き間違い']","['電話', 'コールセンター']"
togetter_2202499_009,T,テー,アルファベットの発音は日本語カタカナ表記で混同しやすいので、文脈やスペル確認が有効。,Tを「てー」と言うのはBやPとの混同防止。,True,togetter_2202499,https://togetter.com/li/2202499?page=2,日本語,"['アルファベット', '聞き間違い']","['電話', 'コールセンター']"
togetter_2202499_010,右舷,みぎげん,業界用語は一般的な言い換えや説明を加えると誤解が減る。,指示の錯誤防止のため、現場では「みぎげん」と呼ぶ。,True,togetter_2202499,https://togetter.com/li/2202499?page=2,日本語,"['業界用語', '聞き間違い']",['船舶現場']
togetter_2202499_011,左舷,ひだりげん,業界用語は一般的な言い換えや説明を加えると誤解が減る。,指示の錯誤防止のため、現場では「ひだりげん」と呼ぶ。,True,togetter_2202499,https://togetter.com/li/2202499?page=2,日本語,"['業界用語', '聞き間違い']",['船舶現場']
togetter_2202499_012,中華パン,中華飯,店舗でのオーダー時は、はっきりと発音し、復唱確認を行うとよい。,「中華パン」と言ったら「中華飯」とミスオーダーされた。,True,togetter_2202499,https://togetter.com/li/2202499?page=2,日本語,"['店舗', '聞き間違い']",['店舗']
