MishearID,EnvID
nlabitmedia_3394429_001,CAFE
nlabitmedia_3394429_001,AMERICA
nlabitmedia_3394429_001,ENGLISH_SPEAKER
nlabitmedia_3394429_001,VIDEO
nlabitmedia_3394429_001,SNS
nlabitmedia_3394429_002,CAFE
nlabitmedia_3394429_002,AMERICA
nlabitmedia_3394429_002,ENGLISH_SPEAKER
nlabitmedia_3394429_002,VIDEO
nlabitmedia_3394429_002,SNS
nlabitmedia_3394429_003,CAFE
nlabitmedia_3394429_003,AMERICA
nlabitmedia_3394429_003,ENGLISH_SPEAKER
nlabitmedia_3394429_003,VIDEO
nlabitmedia_3394429_003,SNS
nlabitmedia_3394429_004,CAFE
nlabitmedia_3394429_004,AMERICA
nlabitmedia_3394429_004,ENGLISH_SPEAKER
nlabitmedia_3394429_004,VIDEO
nlabitmedia_3394429_004,SNS
nlabitmedia_3394429_005,CAFE
nlabitmedia_3394429_005,AMERICA
nlabitmedia_3394429_005,ENGLISH_SPEAKER
nlabitmedia_3394429_005,VIDEO
nlabitmedia_3394429_005,SNS
nlabitmedia_3394429_006,CAFE
nlabitmedia_3394429_006,AMERICA
nlabitmedia_3394429_006,ENGLISH_SPEAKER
nlabitmedia_3394429_006,VIDEO
nlabitmedia_3394429_006,SNS
nlabitmedia_3394429_007,CAFE
nlabitmedia_3394429_007,AMERICA
nlabitmedia_3394429_007,ENGLISH_SPEAKER
nlabitmedia_3394429_007,VIDEO
nlabitmedia_3394429_007,SNS
