MishearID,TagID
kanja_0171223_001,MISHEARING
kanja_0171223_001,JAPANESE
kanja_0171223_001,CONSONANT
kanja_0171223_001,NAME
kanja_0171223_001,COMMUNICATION
kanja_0171223_001,HEARING
kanja_0171223_002,MISHEARING
kanja_0171223_002,JAPANESE
kanja_0171223_002,CONSONANT
kanja_0171223_002,NAME
kanja_0171223_002,COMMUNICATION
kanja_0171223_002,HEARING
kanja_0171223_003,MISHEARING
kanja_0171223_003,JAPANESE
kanja_0171223_003,CONSONANT
kanja_0171223_003,TIME
kanja_0171223_003,COMMUNICATION
kanja_0171223_003,HEARING
kanja_0171223_004,MISHEARING
kanja_0171223_004,JAPANESE
kanja_0171223_004,CONSONANT
kanja_0171223_004,WORD
kanja_0171223_004,COMMUNICATION
kanja_0171223_004,HEARING
