MishearID,TagID
jreamtokyo_tk_002_001,PHONE_SUPPORT
jreamtokyo_tk_002_001,MISHEARING
jreamtokyo_tk_002_001,COMMUNICATION
jreamtokyo_tk_002_001,BUSINESS_MANNERS
jreamtokyo_tk_002_001,NON_NATIVE_SPEAKER
jreamtokyo_tk_002_002,PHONE_SUPPORT
jreamtokyo_tk_002_002,MISHEARING
jreamtokyo_tk_002_002,COMMUNICATION
jreamtokyo_tk_002_002,BUSINESS_MANNERS
jreamtokyo_tk_002_002,NON_NATIVE_SPEAKER
jreamtokyo_tk_002_003,PHONE_SUPPORT
jreamtokyo_tk_002_003,MISHEARING
jreamtokyo_tk_002_003,COMMUNICATION
jreamtokyo_tk_002_003,BUSINESS_MANNERS
jreamtokyo_tk_002_003,NON_NATIVE_SPEAKER
