MishearID,TagID
yahooexpert_73e6a209_001,KIKIMACHIGAI
yahooexpert_73e6a209_001,BUSINESS
yahooexpert_73e6a209_001,DAILY_CONVERSATION
yahooexpert_73e6a209_002,KIKIMACHIGAI
yahooexpert_73e6a209_002,BUSINESS
yahooexpert_73e6a209_002,DAILY_CONVERSATION
yahooexpert_73e6a209_003,KIKIMACHIGAI
yahooexpert_73e6a209_003,BUSINESS
yahooexpert_73e6a209_003,DAILY_CONVERSATION
yahooexpert_73e6a209_004,KIKIMACHIGAI
yahooexpert_73e6a209_004,BUSINESS
yahooexpert_73e6a209_004,DAILY_CONVERSATION
yahooexpert_73e6a209_005,KIKIMACHIGAI
yahooexpert_73e6a209_005,BUSINESS
yahooexpert_73e6a209_005,DAILY_CONVERSATION
