MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language
www_1101_com_iimatugai_archive_more060208_html_001,電卓取ったけど、大丈夫？,みんな太ったけど、大丈夫？,「太った」と「取った」の音の類似に注意。,職場で同僚が席を外した後の会話。デリケートな話題に聞こえて驚いた。,True,www_1101_com_iimatugai_archive_more060208_html,,同僚,投稿者,ja
www_1101_com_iimatugai_archive_more060208_html_002,近代史,金田一,「きんだいし」と「きんだいち」の音の近さ。,大学でゼミの話題中、歴史の話がミステリーの話に聞こえた。,True,www_1101_com_iimatugai_archive_more060208_html,,友人,投稿者,ja
www_1101_com_iimatugai_archive_more060208_html_003,舞台向きの顔,ぶたいぬの顔,「ぶたいぬ」という空耳に注意。,母とテレビを見ていた時、若い役者の顔を評して母が発言。,True,www_1101_com_iimatugai_archive_more060208_html,,母,投稿者,ja
www_1101_com_iimatugai_archive_more060208_html_004,ヨーコに1000円借りとったろ？,横に線が入っとったろ？,「ヨーコに」と「横に」の音の近さ。,友人同士の会話で、全く違う意味に聞こえた。,True,www_1101_com_iimatugai_archive_more060208_html,,投稿者,友人,ja
www_1101_com_iimatugai_archive_more060208_html_005,ご声援ください,5000円ください,「ごせいえん」と「ごせんえん」の音の近さ。,車内でラジオを聞いていた時の空耳。翌日再確認して納得。,True,www_1101_com_iimatugai_archive_more060208_html,,ラジオ,投稿者,ja
www_1101_com_iimatugai_archive_more060208_html_006,アナウンサー、藤原,アナウンサー、ジュリアナ,体調不良時は注意力が落ちる。,風邪で寝ている時、ラジオのニュースで空耳。NHK男性アナウンサー。,True,www_1101_com_iimatugai_archive_more060208_html,,ラジオ,投稿者,ja
www_1101_com_iimatugai_archive_more060208_html_007,閉まるドアにご注意ください,四万十川にご注意ください,アナウンスの聞き取りに注意。,電車の車内アナウンス。東京で四万十川は不自然と感じた。,True,www_1101_com_iimatugai_archive_more060208_html,,車内放送,投稿者,ja
www_1101_com_iimatugai_archive_more060208_html_008,ウチのお父さんがいる可能性,ウチのお父さんがイルカの世話,「いるかのせわ」と「いる可能性」の音の近さ。,部活動の送迎について話し合い中、思わぬ空耳で驚き。,True,www_1101_com_iimatugai_archive_more060208_html,,部活仲間,部活仲間,ja
www_1101_com_iimatugai_archive_more060208_html_009,1000年女王,洗面所,「せんねんじょおう」と「せんめんじょ」の音の近さ。,書店で本を探していたが、店員に洗面所に案内された。,True,www_1101_com_iimatugai_archive_more060208_html,,投稿者,書店員,ja
www_1101_com_iimatugai_archive_more060208_html_010,急に、浮かばへん！,牛乳カバー！,「きゅうに、うかばへん」と「ぎゅうにゅうカバー」の音の近さ。,家庭での献立相談中、娘の発言が空耳に。,True,www_1101_com_iimatugai_archive_more060208_html,,娘,投稿者,ja
www_1101_com_iimatugai_archive_more060208_html_011,今日も寒い日が続いています,今日もため息をついています,放送の聞き取りに注意。,学校給食中の放送で空耳。職員の大半は正しく聞き取っていた。,True,www_1101_com_iimatugai_archive_more060208_html,,放送,投稿者,ja
www_1101_com_iimatugai_archive_more060208_html_012,とうとうウチでも地デジうつるようになったよ,とうとうウチでも切れ痔うつるようになったよ,「ちでじ」と「きれじ」の音の近さ。,ママ友宅での会話。地上デジタル放送の話題が病気の話に聞こえた。,True,www_1101_com_iimatugai_archive_more060208_html,,ママ友,投稿者,ja
www_1101_com_iimatugai_archive_more060208_html_013,勝ち点３まであと２分！,マツケンサンバであと２分！,サッカー用語と流行語の混同に注意。,サッカー中継での実況を空耳。マツケンサンバは流行していた。,True,www_1101_com_iimatugai_archive_more060208_html,,テレビ,投稿者,ja
www_1101_com_iimatugai_archive_more060208_html_014,ナインアンダー,内野安打,ゴルフ用語と野球用語の混同に注意。,ゴルフ番組を家族が見ている中、別のスポーツ用語に聞こえた。,True,www_1101_com_iimatugai_archive_more060208_html,,テレビ,投稿者,ja
www_1101_com_iimatugai_archive_more060208_html_015,ハンムラビ王,半村良,歴史用語と作家名の混同に注意。,歴史の教科書と資料集の表記違いから父に質問した際の空耳。,True,www_1101_com_iimatugai_archive_more060208_html,,父,投稿者,ja
www_1101_com_iimatugai_archive_more060208_html_016,３ドル,サンダル,英語の「three dollars」と「サンダル」の音の近さ。,アメリカの日本人学校の先生からの電話連絡。非母語話者の聞き間違い。,True,www_1101_com_iimatugai_archive_more060208_html,,先生,投稿者,ja
www_1101_com_iimatugai_archive_more060208_html_018,駅弁大会,イケメン大会,「えきべん」と「イケメン」の音の近さ。,会社で同僚との会話。駅弁大会がイケメン大会に聞こえて目が輝いていた。,True,www_1101_com_iimatugai_archive_more060208_html,,投稿者,同僚,ja
