MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language
www_1101_com_m_iimatugai_544_html_001,子供達に青空を,子供達にアホ面を,CMやナレーションは聞き取りに注意,テレビCMのフレーズを本を読みながら聞き間違えた。学力低下の話かと誤解。,True,www_1101_com_m_iimatugai_544_html,,不明,抹茶鰯アイス,ja
www_1101_com_m_iimatugai_544_html_002,寝ころべるとこないかなあ,猫ベルトないかなあ,早口や省略語は注意,友人が運転中にぼやいた言葉を、車内で聞き間違えた。猫ベルトという謎の言葉に困惑。,True,www_1101_com_m_iimatugai_544_html,,友人,ひとみ,ja
www_1101_com_m_iimatugai_544_html_003,半袖のシャツ,ハン・ソロのシャツ,映画の余韻で先入観に注意,映画館帰り、夫の発言をスター・ウォーズのキャラ名と勘違い。,True,www_1101_com_m_iimatugai_544_html,,夫,エス,ja
www_1101_com_m_iimatugai_544_html_004,公文教室,くぼきよし,電話は発音が不明瞭になりやすい,電話での勧誘を名字と聞き間違え、家族で不審に思った。,True,www_1101_com_m_iimatugai_544_html,,勧誘者,生茶パンダ,ja
www_1101_com_m_iimatugai_544_html_005,フレンドリー企画,クレイジーキャッツ,聞き慣れない社名は何度も確認を,新入社員が電話応対で社名を聞き間違え、失礼を避けるため小声で伝達。,True,www_1101_com_m_iimatugai_544_html,,取引先,本当はフレンドリー企画,ja
www_1101_com_m_iimatugai_544_html_006,府中方面の方,中高年の方,車内アナウンスは聞き取りに注意,電車内アナウンスをぼんやり聞いていて、全く違う意味に聞こえた。,True,www_1101_com_m_iimatugai_544_html,,車掌,ちょっと迷った若作り40歳,ja
www_1101_com_m_iimatugai_544_html_007,読売広告社,嫁入り広告社,社名ははっきり確認を,電話での社名を聞き間違え、先輩が自分のことかと勘違いしてしまった。,True,www_1101_com_m_iimatugai_544_html,,取引先,もへ,ja
www_1101_com_m_iimatugai_544_html_008,チャイニーズ台北,チャイニーズ体形,スポーツ実況は早口に注意,バレーボール観戦中、娘が実況を聞き間違えた。,True,www_1101_com_m_iimatugai_544_html,,実況,娘,ja
www_1101_com_m_iimatugai_544_html_009,小学３年生,マヨネーズ,店舗では商品名の聞き間違いに注意,本屋でお客さんが「マヨネーズありますか？」と聞こえたが、実際は「小学３年生」だった。,True,www_1101_com_m_iimatugai_544_html,,客,あかべえ,ja
www_1101_com_m_iimatugai_544_html_010,いらっしゃいませ〜,せんせ〜ぃ,飲食店の掛け声は聞き取りに注意,ちゃんぽん店で「いらっしゃいませ〜」が「せんせ〜ぃ」に聞こえた。,True,www_1101_com_m_iimatugai_544_html,,店員,投稿者,ja
www_1101_com_m_iimatugai_544_html_011,胃が小さいから,焼き魚,食事の話題は文脈に注意,母に「胃が小さいから」と言ったら「焼き魚？」と聞き間違えられ、そのまま夕食が焼き魚に決定。,True,www_1101_com_m_iimatugai_544_html,,投稿者,母,ja
www_1101_com_m_iimatugai_544_html_012,健一は（犬の名前）,こんにちは,名前の呼びかけは周囲の人に誤解されやすい,自転車で犬の話をしていたら、通行人のおばあさんが「こんにちは」と返してきた。,True,www_1101_com_m_iimatugai_544_html,,姉,おばあさん,ja
www_1101_com_m_iimatugai_544_html_013,安納さん（あのう）,あのオッサン,苗字ははっきり発音を,職場で「あのオッサン」と呼ばれていたが、実は「安納」さんだった。,True,www_1101_com_m_iimatugai_544_html,,安納さん,しゃち,ja
www_1101_com_m_iimatugai_544_html_014,役所広司さん,役職おじさん,芸能人名は聞き間違えやすい,テレビの芸能ニュースで「役所広司さん」を「役職おじさん」と聞き間違えた。,True,www_1101_com_m_iimatugai_544_html,,テレビ,泡,ja
www_1101_com_m_iimatugai_544_html_015,鍋が沸騰しとるぞ,雨が降ってきたぞ,生活音や発話のタイミングに注意,夫の「鍋が沸騰しとるぞ」を「雨が降ってきたぞ」と聞き間違え、ベランダに出てしまった。,True,www_1101_com_m_iimatugai_544_html,,夫,あい,ja
