MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language
www_1101_com_m_iimatugai_1031_html_001,スーパー銭湯,数パーセント,音量が小さいと似た音の言葉に聞こえやすい,ラジオで「スーパー銭湯」の話題を「数パーセント」と聞き間違えた。音量が小さかったため。,True,www_1101_com_m_iimatugai_1031_html,,不明,kerochang,ja
www_1101_com_m_iimatugai_1031_html_002,山の天気,ヤマダ電機,ニュースの聞き取りは注意深く,NHKニュースで「山の天気」を「ヤマダ電機」と聞き間違えた。テレビを見ながら動いていたため。,True,www_1101_com_m_iimatugai_1031_html,,NHK,フンコロガシタイ,ja
www_1101_com_m_iimatugai_1031_html_003,のぼりべつ温泉,ロドリゲス温泉,地名や固有名詞は聞き間違えやすい,母が「のぼりべつ温泉」を「ロドリゲス温泉」と言い間違えた。地名の聞き取りミス。,True,www_1101_com_m_iimatugai_1031_html,,母,みかん,ja
www_1101_com_m_iimatugai_1031_html_004,カッパドキア,カッパ時計,早口だと音が似ている言葉は混同しやすい,テレビで女性タレントが「カッパドキア」を「カッパ時計」と言い間違えた。早口で発音が似ていたため。,True,www_1101_com_m_iimatugai_1031_html,,タレント,早口で聞いた人,ja
www_1101_com_m_iimatugai_1031_html_005,堂本光一,トウモロコシ,名前と食べ物の音が似ている場合注意,テレビ番組で「堂本光一」を「トウモロコシ」と聞き間違えた。司会者の発音やイントネーションの影響。,True,www_1101_com_m_iimatugai_1031_html,,中居くん,め,ja
www_1101_com_m_iimatugai_1031_html_006,小田理事長,オダギリジョー,有名人の名前は耳に残りやすい,表彰式で「小田理事長」を「オダギリジョー」と聞き間違えた。司会者の発音や期待感も影響。,True,www_1101_com_m_iimatugai_1031_html,,司会者,あっちい夫妻,ja
www_1101_com_m_iimatugai_1031_html_007,ドッグタグありませんか？,どこかでお会いしませんでした？,先入観があると全く違う意味に聞こえることがある,仕事中、好みの客に「どこかでお会いしませんでした？」と言われたと思ったが「ドッグタグありませんか？」だった。,True,www_1101_com_m_iimatugai_1031_html,,客,わたしもいぬになりたい,ja
www_1101_com_m_iimatugai_1031_html_008,すえまつさん,セバスチャン,名前は聞き間違えやすい,倉庫で「すえまつさん」を「セバスチャン」と聞き間違えた。奥の方から呼ばれていたため。,True,www_1101_com_m_iimatugai_1031_html,,男性社員,女性スタッフ,ja
www_1101_com_m_iimatugai_1031_html_009,気球,地球,子供同士の会話では発音が曖昧になりやすい,兄弟でお絵描き中、「気球」を「地球」と聞き間違えて描いてしまった。子供同士の会話。,True,www_1101_com_m_iimatugai_1031_html,,兄,弟（5歳）,ja
www_1101_com_m_iimatugai_1031_html_010,あれ知ってます？,愛してます？,イントネーションや発音で全く違う意味に聞こえることがある,仕事中、後輩が「あれ知ってます？」と言ったのを「愛してます？」と聞き間違えた。向かい合っていた状況。,True,www_1101_com_m_iimatugai_1031_html,,後輩,エスカルゴ,ja
