MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language
www_1101_com_iimatugai_archive_more071010_html_001,すごい凝った柄ですね,すごいお宝ですね,「凝った柄」は「お宝」と音が似ているが意味が異なる。,販売業のバイトが客のネクタイを褒めた際、別のスタッフが聞き間違えた。現場は店舗。,True,www_1101_com_iimatugai_archive_more071010_html,,バイトの男の子,投稿者（総務）,ja
www_1101_com_iimatugai_archive_more071010_html_002,大型犬の声,緒方拳の声,「おおがたけん」と「おがたけん」は音が似ている。,夫婦で高級住宅街を散歩中、夫の発言を妻が有名人の名前と聞き間違えた。屋外。,True,www_1101_com_iimatugai_archive_more071010_html,,夫,妻（K）,ja
www_1101_com_iimatugai_archive_more071010_html_003,のだめ（カンタービレ）,のど飴,「のだめ」と「のどあめ」は音が似ている。,娘が漫画を買ったことを母に報告した際、母がのど飴と勘違い。家庭内会話。,True,www_1101_com_iimatugai_archive_more071010_html,,娘（よしおかさん）,母,ja
www_1101_com_iimatugai_archive_more071010_html_004,松江市の高校生,バツイチの高校生,「まつえし」と「バツイチ」は音が似ている。,テレビのニュースで地名を離婚歴と聞き間違えた。テレビ視聴中。,True,www_1101_com_iimatugai_archive_more071010_html,,アナウンサー,投稿者（チーズピー）,ja
www_1101_com_iimatugai_archive_more071010_html_005,天体ショー,点対称,「てんたいショー」と「てんたいしょう」は音が似ている。,皆既月食のニュースでアナウンサーの言葉を聞き間違えた。テレビ視聴中。,True,www_1101_com_iimatugai_archive_more071010_html,,アナウンサー,投稿者（ハイパーあずさ）,ja
www_1101_com_iimatugai_archive_more071010_html_006,免許書き換え,メンチカツカレー,「めんきょかきかえ」と「メンチカツカレー」は音が似ている。,母が免許更新の話をした際、娘が食べ物と聞き間違えた。家庭内会話。,True,www_1101_com_iimatugai_archive_more071010_html,,母,娘（かぼちゃの母さん）,ja
www_1101_com_iimatugai_archive_more071010_html_007,おりられる方,おえらい方,「おりられるかた」と「おえらいかた」は音が似ている。,通勤中の地下鉄ホームでのアナウンスを聞き間違えた。朝の混雑・雑音環境。,True,www_1101_com_iimatugai_archive_more071010_html,,アナウンス,投稿者（ゆうすけ）,ja
www_1101_com_iimatugai_archive_more071010_html_008,リア・ディゾン,エア地蔵,「リア・ディゾン」と「エア地蔵」は音が似ている。,職場の同僚が髪型の話で有名人の名前を言ったのを、別の言葉に聞き間違えた。職場。,True,www_1101_com_iimatugai_archive_more071010_html,,会社の子,投稿者,ja
www_1101_com_iimatugai_archive_more071010_html_009,字だらけ,自堕落,「じだらけ」と「じだらく」は音が似ている。,成果発表会で資料の説明を聞き間違えた。プレゼン会場。,True,www_1101_com_iimatugai_archive_more071010_html,,発表者,投稿者,ja
www_1101_com_iimatugai_archive_more071010_html_010,労わりの心,板割りの心,「いたわり」と「いたわり（板割り）」は音が同じ。,小学生の息子が国語のプリントの言葉を空手の経験と混同して聞き間違えた。家庭・学校。,True,www_1101_com_iimatugai_archive_more071010_html,,息子（小3）,母（ヨッシーママ）,ja
www_1101_com_iimatugai_archive_more071010_html_011,散乱してる,産卵してる,「さんらん」と「さんらん（産卵）」は音が同じ。,昼休みにお弁当のひじきが散らばったことを「産卵」と聞き間違えた。職場の昼休み。,True,www_1101_com_iimatugai_archive_more071010_html,,投稿者,友人（がちゃぴん）,ja
www_1101_com_iimatugai_archive_more071010_html_012,北条時宗,道場のキムチ,「ほうじょうときむね」と「どうじょうのキムチ」は音が似ている。,歴史上の人物名を全く別の言葉に聞き間違えた。状況詳細不明だが日常会話。,True,www_1101_com_iimatugai_archive_more071010_html,,不明,投稿者（きのこ）,ja
