MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language
www_1101_com_iimatugai_2009-08-26_html_001,近隣のサラリーマンでにぎわう,ギンギンのサラリーマンでにぎわう,「近隣」と「ギンギン」は音が似ているが意味は全く異なる。,ラジオやテレビなどの音声で「近隣のサラリーマンでにぎわう」を「ギンギンのサラリーマンでにぎわう」と聞き間違えた。,True,www_1101_com_iimatugai_2009-08-26_html,,不明,らもん,ja
www_1101_com_iimatugai_2009-08-26_html_002,伝統の一戦,てんとう虫戦,「伝統」と「てんとう」、「一戦」と「虫戦」が音で似ている。,新聞を読みながらテレビをつけていたため、注意が散漫で「伝統の一戦」を「てんとう虫戦」と聞き間違えた。,True,www_1101_com_iimatugai_2009-08-26_html,,テレビ,ナガラ族,ja
www_1101_com_iimatugai_2009-08-26_html_003,薬剤師どこにいますか？,ラクダどこにいますか？,「やくざいし」と「らくだ」は音が似ている。,薬局でお客様が「薬剤師はどこ？」と尋ねたが、店員が「ラクダ」と聞き間違えた。店内の雑音や緊張が原因か。,True,www_1101_com_iimatugai_2009-08-26_html,,お客様,みさこ,ja
www_1101_com_iimatugai_2009-08-26_html_004,何階ですか？,何歳ですか？,「かい」と「さい」は音が似ている。,エレベーターで「何階ですか？」と聞かれたのに「何歳ですか？」と聞き間違え、「23歳です」と答えてしまった。,True,www_1101_com_iimatugai_2009-08-26_html,,先客,内山弘子,ja
www_1101_com_iimatugai_2009-08-26_html_005,ココアどこですか,ここはどこですか,「ココア」と「ここは」は音が似ている。,スーパーで「ココアどこですか？」と聞かれたのに「ここはスーパー○○です！」と答えてしまい、お客様に笑われた。,True,www_1101_com_iimatugai_2009-08-26_html,,お客様,かまぴー,ja
www_1101_com_iimatugai_2009-08-26_html_006,労務安全部,ローマンズ,「ろうむあんぜんぶ」と「ローマンズ」は音が似ている。,工事現場の事務所で電話応対中、「労務安全部」を「ローマンズ」と聞き間違えた新人のエピソード。,True,www_1101_com_iimatugai_2009-08-26_html,,本社,Aちゃん,ja
www_1101_com_iimatugai_2009-08-26_html_007,お出口は右側です,俺んちは右側です,「お出口」と「俺んち」、「右側です」は同じ。,電車の車掌アナウンス「お出口は右側です」を「俺んちは右側です」と聞き間違えた。車内アナウンスの聞き取りにくさが原因。,True,www_1101_com_iimatugai_2009-08-26_html,,車掌,西,ja
www_1101_com_iimatugai_2009-08-26_html_008,牡蠣やタラ入ったの,牡蠣やたら入ったの,「タラ」と「たら」は音が同じで意味が異なる。,夫婦の会話で「牡蠣やタラ入ったの」を「牡蠣やたら入ったのん」と聞き間違え、牡蠣だらけの鍋を作ってしまった。,True,www_1101_com_iimatugai_2009-08-26_html,,だんな,y,ja
www_1101_com_iimatugai_2009-08-26_html_009,はい、ありがとうございます,へいやーとりまー,音便変化や方言、早口で聞き取りにくい場合がある。,バスの運転手が「はい、ありがとうございます」を「ほいやーとりろん」「へいやーとりまー」と発音し、意味が分からず怖くなった。,True,www_1101_com_iimatugai_2009-08-26_html,,運転手,日本語わかんない,ja
www_1101_com_iimatugai_2009-08-26_html_010,はい、ありがとうございます,ほいやーとりろん,音便変化や方言、早口で聞き取りにくい場合がある。,バスの運転手が「はい、ありがとうございます」を「ほいやーとりろん」「へいやーとりまー」と発音し、意味が分からず怖くなった。,True,www_1101_com_iimatugai_2009-08-26_html,,運転手,日本語わかんない,ja
