MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language
www_1101_com_iimatugai_archive_more070523_html_001,カレラS（車名）,カレーライス,車名と食べ物の音が似ている,高速道路を走行中、夫が「カレラS」と叫んだ。車内での会話。,True,www_1101_com_iimatugai_archive_more070523_html,,夫,妻,ja
www_1101_com_iimatugai_archive_more070523_html_002,餅の食い方,みちのく演歌,「もち」と「みち」、「くいかた」と「えんかで」音が似ている,台所で夫婦の会話。「餅の食い方」を「みちのく演歌」と聞き間違えた。,True,www_1101_com_iimatugai_archive_more070523_html,,夫,妻,ja
www_1101_com_iimatugai_archive_more070523_html_003,セール行きたい,セーラー服着たい,カタカナ語の音の類似に注意,娘が「SALE行きたい」と言ったのを母が「セーラー服着たい」と聞き間違えた。家庭内での会話。,True,www_1101_com_iimatugai_archive_more070523_html,,娘,母,ja
www_1101_com_iimatugai_archive_more070523_html_004,バイクQ便,マイク・チュービン,外来語・カタカナ語の聞き取りに注意,新入社員が電話で「バイクQ便」を「マイク・チュービン」と聞き間違えた。職場での電話応対。,True,www_1101_com_iimatugai_archive_more070523_html,,電話,新入社員,ja
www_1101_com_iimatugai_archive_more070523_html_005,営業推進部,円安新聞,部署名と新聞名の音の類似,同期が「営業推進部の山田さん」を「円安新聞の山田さん」と半年間聞き間違えていた。職場での電話応対。,True,www_1101_com_iimatugai_archive_more070523_html,,山田さん,同期,ja
www_1101_com_iimatugai_archive_more070523_html_006,お茶買いに行く,お茶会に行く,「お茶会」と「お茶買い」の音の違いに注意,塾の先生が「お茶買いに行く」を「お茶会に行く」と生徒が聞き間違えた。,True,www_1101_com_iimatugai_archive_more070523_html,,先生,生徒,ja
www_1101_com_iimatugai_archive_more070523_html_007,曇ってきちゃった,毛布持ってきちゃった,「くもって」と「もうふもって」の音の類似,友人と街を歩いていて「曇ってきちゃった」を「毛布持ってきちゃった」と聞き間違えた。,True,www_1101_com_iimatugai_archive_more070523_html,,本人,友人,ja
www_1101_com_iimatugai_archive_more070523_html_008,愛の流刑地（映画名）,アイドル王子,映画タイトルの聞き間違いに注意,男性が「愛の流刑地」を「アイドル王子」と聞き間違えた。会話中の映画タイトル。,True,www_1101_com_iimatugai_archive_more070523_html,,男性,男性,ja
www_1101_com_iimatugai_archive_more070523_html_009,愛の流刑地（映画名）,アイドル刑事,映画タイトルの聞き間違いに注意,映画館で「愛の流刑地」を「アイドル刑事」と聞き間違えた。友人同士の会話。,True,www_1101_com_iimatugai_archive_more070523_html,,アナウンス,友人,ja
www_1101_com_iimatugai_archive_more070523_html_010,ヘアピン,ナプキン,女性同士の会話での単語の聞き間違い,ゼミ旅行中、ヘアピンを頼んだらナプキンを渡された。山中の宿での女性同士の会話。,True,www_1101_com_iimatugai_archive_more070523_html,,本人,Mさん,ja
www_1101_com_iimatugai_archive_more070523_html_011,会社へ上着置いてきた,会社で浮気してきた,「うわぎ」と「うわき」の音の類似,夫が「会社へ上着置いてきた」を「会社で浮気してきた」と妻に聞き間違えられた。家庭での夫婦の会話。,True,www_1101_com_iimatugai_archive_more070523_html,,夫,妻,ja
