MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language
www_1101_com_iimatugai_archive_more060327_001,２名さまですか？,姫様ですか？,店員の発音やイントネーションに注意,レストランでウエイターが「２名さまですか？」と尋ねたのを「姫様ですか？」と聞き間違えた。母娘で来店。,True,www_1101_com_iimatugai_archive_more060327,,ウエイター,投稿者（碧海月）,ja
www_1101_com_iimatugai_archive_more060327_002,横山大観,横浜体育館,芸術家名と地名・施設名の聞き分けに注意,職場で最年長のおじさんが「横山大観」と言ったのを「横浜体育館」と聞き間違えた。芸術の話題中。,True,www_1101_com_iimatugai_archive_more060327,,おじさん,投稿者（妄想機関車）,ja
www_1101_com_iimatugai_archive_more060327_003,風の谷のナウシカ,かぶでかねをナクシタ,アニメタイトルの発音に注意,父が『風の谷のナウシカ』を見ていた際、母がタイトルを教えたが、子供が「かぶでかねをナクシタ？」と聞き間違えた。,True,www_1101_com_iimatugai_archive_more060327,,母,子供（投稿者：三好）,ja
www_1101_com_iimatugai_archive_more060327_004,ほかの電話に出ております,北海道に出ております,電話越しの聞き取りに注意,業者に電話した際、「ほかの電話に出ていらっしゃいます」を「北海道に出ております」と聞き間違えた。,True,www_1101_com_iimatugai_archive_more060327,,業者,投稿者（いりこ）,ja
www_1101_com_iimatugai_archive_more060327_005,もうかりません,もう帰りません,挨拶表現の聞き分けに注意,職場で「もうかりまっか？」と訊かれ「もうかりません」と答えたのを「もう帰りません」と聞き間違えた。,True,www_1101_com_iimatugai_archive_more060327,,O君,投稿者（つろっこ）,ja
www_1101_com_iimatugai_archive_more060327_006,アナウンサーチーム,アウンサンスーチー,カタカナ語の聞き分けに注意,テレビのバラエティ番組で「アナウンサーチーム」と表示されたのを「アウンサンスーチー」と聞き間違えた。,True,www_1101_com_iimatugai_archive_more060327,,テレビ,投稿者（あ・うん）,ja
www_1101_com_iimatugai_archive_more060327_007,ごつ、かわいい,大塚愛,CMの音声と字幕のズレに注意,車のCMで「ごつ、かわいい」と言っていたのを「大塚愛」と聞き間違えた。堂本剛出演。,True,www_1101_com_iimatugai_archive_more060327,,CM,投稿者（わかってもそう聞こえる）,ja
www_1101_com_iimatugai_archive_more060327_008,ゆでたけのこ,豚キノコ,料理名・食材名の聞き分けに注意,料理番組で「ゆでたけのこ」を「豚キノコ」と聞き間違えた。材料説明中、テレビから目を離していた。,True,www_1101_com_iimatugai_archive_more060327,,テレビ,投稿者（ティモ）,ja
www_1101_com_iimatugai_archive_more060327_009,高倉健、千里を走る,たぬき、千里を走る,タイトルコールの聞き分けに注意,映画CMで「高倉健、千里を走る」を「たぬき、千里を走る」と聞き間違えた。壮大な音楽とナレーション。,True,www_1101_com_iimatugai_archive_more060327,,ナレーション,投稿者（ぺけぽん）,ja
www_1101_com_iimatugai_archive_more060327_010,狭いしさ〜,しらいしさ〜ん,会話中の語尾の聞き分けに注意,会社の寮の話題で「狭いしさ〜」と言ったのを、遠くにいた白石さんが「しらいしさ〜ん」と聞き間違えて返事した。,True,www_1101_com_iimatugai_archive_more060327,,投稿者,白石さん,ja
