MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language
www_1101_com_m_iimatugai_290_html_001,メカジキ,ペタジーニ,魚の名前と野球選手の名前は音が似ていることがある,スーパーで母が「メカジキ買おうか」と言ったのを「ペタジーニ買おうか」と聞き間違えた。野球選手と勘違いし大爆笑された。,True,www_1101_com_m_iimatugai_290_html,,母,ちま,ja
www_1101_com_m_iimatugai_290_html_002,京都市役所なんて滅多に入りませんよね？,ヨークシャテリアなんてベッドに入りませんよね？,地名と犬種の音が似ている場合がある,京都市役所に仕事で訪れた際の会話。誰かの発言を犬種の話と聞き間違え、「飼い主によるでしょ」と返答してしまった。,True,www_1101_com_m_iimatugai_290_html,,同僚,犬,ja
www_1101_com_m_iimatugai_290_html_003,類は友を呼ぶ,ルイスはトムを呼ぶ,ことわざと人名の音が似ている場合がある,母が娘にことわざを教えた際、娘が「ルイスはトムを呼ぶ」と聞き間違えた。娘は日本語が苦手。,True,www_1101_com_m_iimatugai_290_html,,母,娘,ja
www_1101_com_m_iimatugai_290_html_004,料理本,如意棒,似た音の単語に注意,義妹に「ここにあった如意棒、知らない？」と聞かれ、「料理本」の聞き間違いだった。そ知らぬフリをした。,True,www_1101_com_m_iimatugai_290_html,,義妹,28歳女性,ja
www_1101_com_m_iimatugai_290_html_005,トゥエンティフォー（24）,天気予報,数字やカタカナ語は聞き間違いやすい,友人が「24（トゥエンティフォー）ビデオにとった？」と言ったのを「天気予報ビデオにとった？」と聞き間違えた。,True,www_1101_com_m_iimatugai_290_html,,友人,ときどき雨,ja
www_1101_com_m_iimatugai_290_html_006,国境なき医師団,国境なき氣志團,有名団体名とバンド名の音が似ている,ラジオで「国境なき医師団」の話題を「国境なき氣志團」と聞き間違え、友人が「カッコイイよな？」と発言。,True,www_1101_com_m_iimatugai_290_html,,ラジオ,UGBOAT,ja
www_1101_com_m_iimatugai_290_html_007,お惣菜,除草剤,店内の雑音や発音に注意,スーパーで「お惣菜はありますか？」と聞かれたのを「除草剤はありますか？」と聞き間違えた。,True,www_1101_com_m_iimatugai_290_html,,客,hina,ja
www_1101_com_m_iimatugai_290_html_008,布袋寅泰（ほていともやす）,ポテトもやし,有名人名と食材名の音が似ている場合がある,音楽番組で「布袋寅泰さんです！」を母が「ポテトもやし？」と聞き返した。,True,www_1101_com_m_iimatugai_290_html,,テレビ,ラムネ瓶,ja
www_1101_com_m_iimatugai_290_html_009,あそこがまだ,バスコダガマ,聞き取りにくい発音に注意,数学の先生が黒板を指しながら「あそこがまだ‥‥」と言ったのを、友人が「バスコダガマぁ？」と聞き間違えた。,True,www_1101_com_m_iimatugai_290_html,,先生,苦沙弥,ja
www_1101_com_m_iimatugai_290_html_010,不審物,婦人靴,アナウンスは聞き取りにくいことがある,駅ホームの放送「不審物」を「婦人靴」と聞き間違えた。再度聞き直して気づいた。,True,www_1101_com_m_iimatugai_290_html,,アナウンス,Shino,ja
www_1101_com_m_iimatugai_290_html_011,第四制作部,ライオン生活部,電話での伝達は聞き間違いが起きやすい,会社で「第四制作部」と伝えたら伝票に「ライオン生活部」と記載されていた。,True,www_1101_com_m_iimatugai_290_html,,本人,ライオン,ja
www_1101_com_m_iimatugai_290_html_012,ノリタケ,海苔,ブランド名と食材名の音が似ている場合がある,合宿の話で「お皿がノリタケなの」を「お皿が海苔なの」と聞き間違えた。,True,www_1101_com_m_iimatugai_290_html,,友人,ばかな子,ja
www_1101_com_m_iimatugai_290_html_013,光ファイバー,石狩裁判,カタカナ語と地名・事件名の音が似ている場合がある,母との会話で「光ファイバー」を「石狩裁判」と聞き返された。,True,www_1101_com_m_iimatugai_290_html,,本人,マイコ,ja
www_1101_com_m_iimatugai_290_html_014,ねむたくなっちゃったな,やめたくなっちゃったな,似た語尾の言葉は聞き間違いやすい,保健室の先生が「ねむたくなっちゃったな」と言ったのを、国語の先生が「やめたくなっちゃったな」と聞き間違え心配された。,True,www_1101_com_m_iimatugai_290_html,,なおちん,国語の先生,ja
www_1101_com_m_iimatugai_290_html_015,中学校,チューチュートレイン,路上での会話は聞き取りにくいことがある,通りすがりのおじさんに「どこの中学校？」と聞かれたのを「チューチュートレインですか？」と聞き返した。,True,www_1101_com_m_iimatugai_290_html,,おじさん,ぴぴぴ,ja
www_1101_com_m_iimatugai_290_html_016,地下鉄に爆破予告,地下鉄にバカ帝国,カタカナ語や長い単語は聞き間違いやすい,友人が「地下鉄に爆破予告があってね〜」と言ったのを「地下鉄にバカ帝国？！」と聞き間違えた。,True,www_1101_com_m_iimatugai_290_html,,友人,帝国の一員,ja
