MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language
www_1101_com_m_iimatugai_457_html_001,森の里,森昌子,地名と有名人の名前は音が似ている場合注意。,40代女性社員が電話取次ぎ時に発生。オフィスでの電話応対。,True,www_1101_com_m_iimatugai_457_html,,女性社員,部署社員,ja
www_1101_com_m_iimatugai_457_html_002,ニュービートル,郵便局,車名と施設名、音の一部だけで判断しない。,車内で姉妹の会話。姉が「ニュービートル」を「郵便局」と聞き間違えた。,True,www_1101_com_m_iimatugai_457_html,,妹,姉,ja
www_1101_com_m_iimatugai_457_html_003,北東に進路を変えて,適当に進路を変えて,天気予報の定型表現は聞き慣れていないと誤解しやすい。,天気予報を聞いていた際の聞き間違い。,True,www_1101_com_m_iimatugai_457_html,,天気予報,投稿者,ja
www_1101_com_m_iimatugai_457_html_004,銀行に行って、お金出してくる,貧乏人の金田さんが来る,似た音のフレーズは文脈で判断を。,デート中、彼女の発言を彼氏が聞き間違えた。,True,www_1101_com_m_iimatugai_457_html,,彼女,彼氏,ja
www_1101_com_m_iimatugai_457_html_005,ご持参ください,おじさん、ください,早口や省略で意味が変わることも。,家族でテレビを見ていた際、天気予報のアナウンスを家族全員で聞き間違えた。,True,www_1101_com_m_iimatugai_457_html,,天気予報,家族,ja
www_1101_com_m_iimatugai_457_html_006,ランチバイキング,愛知万博,店名やイベント名は文脈で判断。,OL達の会話を聞き間違えた。名古屋以外の場所での出来事。,True,www_1101_com_m_iimatugai_457_html,,OL,投稿者,ja
www_1101_com_m_iimatugai_457_html_007,後れ毛,ウクレレ,音が似ている単語は注意。,小6の姉が髪型の話をしていたのを小2の妹が聞き間違えた。,True,www_1101_com_m_iimatugai_457_html,,姉,妹,ja
www_1101_com_m_iimatugai_457_html_008,鼻かみたいよ,裸みたいよ,鼻づまりや発音不明瞭時は誤解しやすい。,風邪気味の友人が発音不明瞭で聞き間違い発生。温泉旅行中。,True,www_1101_com_m_iimatugai_457_html,,友人,投稿者,ja
www_1101_com_m_iimatugai_457_html_009,五感を研ぎ澄まして,股間を研ぎ澄まして,似た音の単語は文脈で判断。,テレビからの音声を聞き間違えた。,True,www_1101_com_m_iimatugai_457_html,,テレビ,投稿者,ja
www_1101_com_m_iimatugai_457_html_010,阪神の勝負,下半身と勝負,球団名と体の部位は音が似ている場合注意。,電話で女友達と会話中、野球の話題を聞き間違えた。,True,www_1101_com_m_iimatugai_457_html,,女友達,投稿者,ja
www_1101_com_m_iimatugai_457_html_011,新陳代謝,ちんちん大蛇,専門用語や難しい言葉は注意。,友人同士の会話で発生。,True,www_1101_com_m_iimatugai_457_html,,投稿者,親友,ja
www_1101_com_m_iimatugai_457_html_012,遺体安置所,イタリアン痴女,難しい言葉や専門用語は注意。,兄とテレビを観ていた時の聞き間違い。,True,www_1101_com_m_iimatugai_457_html,,テレビ,兄,ja
www_1101_com_m_iimatugai_457_html_013,梅しそうどん,梅酒ソーダ,口頭注文時ははっきり発音を。,健康ランドの食事処で注文時に発生。,True,www_1101_com_m_iimatugai_457_html,,投稿者,店員,ja
www_1101_com_m_iimatugai_457_html_014,茶色の帽子,大量の帽子,放送の聞き取りは注意。,公園の迷子放送で「茶色」を「大量の帽子」と聞き間違えた。,True,www_1101_com_m_iimatugai_457_html,,放送,投稿者,ja
www_1101_com_m_iimatugai_457_html_015,エリック・ロメール,襟黒メール,外国人名はカタカナ表記で誤解しやすい。,映画好きの友人同士の会話で発生。,True,www_1101_com_m_iimatugai_457_html,,友人,投稿者,ja
www_1101_com_m_iimatugai_457_html_016,ウォン・カーウェイ,本川越,外国人名は日本語の地名と混同しやすい。,映画の話題で友人が聞き間違えた。,True,www_1101_com_m_iimatugai_457_html,,友人,投稿者,ja
www_1101_com_m_iimatugai_457_html_017,村上商事,村上ショージ,会社名と有名人の名前は音が似ている場合注意。,父と妹の会話で発生。カレンダーの話題。,True,www_1101_com_m_iimatugai_457_html,,父,妹,ja
www_1101_com_m_iimatugai_457_html_018,２番館,ミバンカ,番号や建物名ははっきり確認を。,宅配ピザ注文時、電話で住所を聞き間違えた。,True,www_1101_com_m_iimatugai_457_html,,客,店員,ja
www_1101_com_m_iimatugai_457_html_019,ラ・マンチャの男,生茶の男,外国語タイトルは日本語の単語と混同しやすい。,映画タイトルの聞き間違い。,True,www_1101_com_m_iimatugai_457_html,,投稿者,投稿者,ja
