MishearID,TagID
optnakamura_20210304_001,HEARING
optnakamura_20210304_001,SPEECH_RECOGNITION
optnakamura_20210304_001,MISHEARING
optnakamura_20210304_001,HEARING_LOSS
optnakamura_20210304_001,AGING
optnakamura_20210304_001,HEARING_AID
optnakamura_20210304_002,HEARING
optnakamura_20210304_002,SPEECH_RECOGNITION
optnakamura_20210304_002,MISHEARING
optnakamura_20210304_002,HEARING_LOSS
optnakamura_20210304_002,AGING
optnakamura_20210304_002,HEARING_AID
optnakamura_20210304_003,HEARING
optnakamura_20210304_003,SPEECH_RECOGNITION
optnakamura_20210304_003,MISHEARING
optnakamura_20210304_003,HEARING_LOSS
optnakamura_20210304_003,AGING
optnakamura_20210304_003,HEARING_AID
optnakamura_20210304_004,HEARING
optnakamura_20210304_004,SPEECH_RECOGNITION
optnakamura_20210304_004,MISHEARING
optnakamura_20210304_004,HEARING_LOSS
optnakamura_20210304_004,AGING
optnakamura_20210304_004,HEARING_AID
optnakamura_20210304_005,HEARING
optnakamura_20210304_005,SPEECH_RECOGNITION
optnakamura_20210304_005,MISHEARING
optnakamura_20210304_005,HEARING_LOSS
optnakamura_20210304_005,AGING
optnakamura_20210304_005,HEARING_AID
optnakamura_20210304_006,HEARING
optnakamura_20210304_006,SPEECH_RECOGNITION
optnakamura_20210304_006,MISHEARING
optnakamura_20210304_006,HEARING_LOSS
optnakamura_20210304_006,AGING
optnakamura_20210304_006,HEARING_AID
optnakamura_20210304_007,HEARING
optnakamura_20210304_007,SPEECH_RECOGNITION
optnakamura_20210304_007,MISHEARING
optnakamura_20210304_007,HEARING_LOSS
optnakamura_20210304_007,AGING
optnakamura_20210304_007,HEARING_AID
optnakamura_20210304_008,HEARING
optnakamura_20210304_008,SPEECH_RECOGNITION
optnakamura_20210304_008,MISHEARING
optnakamura_20210304_008,HEARING_LOSS
optnakamura_20210304_008,AGING
optnakamura_20210304_008,HEARING_AID
