MishearID,TagID
tvtokyo_1764513_001,MISHEARING
tvtokyo_1764513_001,SORA-MIMI
tvtokyo_1764513_001,ANNOUNCER
tvtokyo_1764513_001,TELEVISION
tvtokyo_1764513_001,VARIETY
tvtokyo_1764513_001,TELEVISION
tvtokyo_1764513_001,NAME
tvtokyo_1764513_001,PROPER_NOUN
tvtokyo_1764513_002,MISHEARING
tvtokyo_1764513_002,SORA-MIMI
tvtokyo_1764513_002,ANNOUNCER
tvtokyo_1764513_002,TELEVISION
tvtokyo_1764513_002,VARIETY
tvtokyo_1764513_002,TELEVISION
tvtokyo_1764513_002,NAME
tvtokyo_1764513_002,PROPER_NOUN
tvtokyo_1764513_003,MISHEARING
tvtokyo_1764513_003,SORA-MIMI
tvtokyo_1764513_003,ANNOUNCER
tvtokyo_1764513_003,TELEVISION
tvtokyo_1764513_003,VARIETY
tvtokyo_1764513_003,TELEVISION
tvtokyo_1764513_003,NAME
tvtokyo_1764513_003,PROPER_NOUN
tvtokyo_1764513_004,MISHEARING
tvtokyo_1764513_004,SORA-MIMI
tvtokyo_1764513_004,ANNOUNCER
tvtokyo_1764513_004,TELEVISION
tvtokyo_1764513_004,VARIETY
tvtokyo_1764513_004,TELEVISION
tvtokyo_1764513_004,NAME
tvtokyo_1764513_004,PROPER_NOUN
tvtokyo_1764513_005,MISHEARING
tvtokyo_1764513_005,SORA-MIMI
tvtokyo_1764513_005,ANNOUNCER
tvtokyo_1764513_005,TELEVISION
tvtokyo_1764513_005,VARIETY
tvtokyo_1764513_005,TELEVISION
tvtokyo_1764513_005,NAME
tvtokyo_1764513_005,PROPER_NOUN
tvtokyo_1764513_006,MISHEARING
tvtokyo_1764513_006,SORA-MIMI
tvtokyo_1764513_006,ANNOUNCER
tvtokyo_1764513_006,TELEVISION
tvtokyo_1764513_006,VARIETY
tvtokyo_1764513_006,TELEVISION
tvtokyo_1764513_006,NAME
tvtokyo_1764513_006,PROPER_NOUN
tvtokyo_1764513_007,MISHEARING
tvtokyo_1764513_007,SORA-MIMI
tvtokyo_1764513_007,ANNOUNCER
tvtokyo_1764513_007,TELEVISION
tvtokyo_1764513_007,VARIETY
tvtokyo_1764513_007,TELEVISION
tvtokyo_1764513_007,NAME
tvtokyo_1764513_007,PROPER_NOUN
tvtokyo_1764513_008,MISHEARING
tvtokyo_1764513_008,SORA-MIMI
tvtokyo_1764513_008,ANNOUNCER
tvtokyo_1764513_008,TELEVISION
tvtokyo_1764513_008,VARIETY
tvtokyo_1764513_008,TELEVISION
tvtokyo_1764513_008,NAME
tvtokyo_1764513_008,PROPER_NOUN
tvtokyo_1764513_009,MISHEARING
tvtokyo_1764513_009,SORA-MIMI
tvtokyo_1764513_009,ANNOUNCER
tvtokyo_1764513_009,TELEVISION
tvtokyo_1764513_009,VARIETY
tvtokyo_1764513_009,TELEVISION
tvtokyo_1764513_009,NAME
tvtokyo_1764513_009,PROPER_NOUN
tvtokyo_1764513_010,MISHEARING
tvtokyo_1764513_010,SORA-MIMI
tvtokyo_1764513_010,ANNOUNCER
tvtokyo_1764513_010,TELEVISION
tvtokyo_1764513_010,VARIETY
tvtokyo_1764513_010,TELEVISION
tvtokyo_1764513_010,NAME
tvtokyo_1764513_010,PROPER_NOUN
