MishearID,TagID
shigotodo_blog15_100_001,BUSINESS_MANNERS
shigotodo_blog15_100_001,PHONE_SUPPORT
shigotodo_blog15_100_001,MISHEARING
shigotodo_blog15_100_001,APPOINTMENT
shigotodo_blog15_100_001,NEW_EMPLOYEE
shigotodo_blog15_100_001,COMMUNICATION
shigotodo_blog15_100_001,TIME
shigotodo_blog15_100_001,JAPANESE
shigotodo_blog15_100_002,BUSINESS_MANNERS
shigotodo_blog15_100_002,PHONE_SUPPORT
shigotodo_blog15_100_002,MISHEARING
shigotodo_blog15_100_002,APPOINTMENT
shigotodo_blog15_100_002,NEW_EMPLOYEE
shigotodo_blog15_100_002,COMMUNICATION
shigotodo_blog15_100_002,TIME
shigotodo_blog15_100_002,JAPANESE
shigotodo_blog15_100_003,BUSINESS_MANNERS
shigotodo_blog15_100_003,PHONE_SUPPORT
shigotodo_blog15_100_003,MISHEARING
shigotodo_blog15_100_003,APPOINTMENT
shigotodo_blog15_100_003,NEW_EMPLOYEE
shigotodo_blog15_100_003,COMMUNICATION
shigotodo_blog15_100_003,TIME
shigotodo_blog15_100_003,JAPANESE
shigotodo_blog15_100_004,BUSINESS_MANNERS
shigotodo_blog15_100_004,PHONE_SUPPORT
shigotodo_blog15_100_004,MISHEARING
shigotodo_blog15_100_004,APPOINTMENT
shigotodo_blog15_100_004,NEW_EMPLOYEE
shigotodo_blog15_100_004,COMMUNICATION
shigotodo_blog15_100_004,TIME
shigotodo_blog15_100_004,JAPANESE
