MishearID,TagID
gosoudan_20170530_001,PHONE_CORRESPONDENCE
gosoudan_20170530_001,MISHEARING
gosoudan_20170530_001,COMMUNICATION
gosoudan_20170530_001,DENTISTRY
gosoudan_20170530_001,PRODUCT_NAME
gosoudan_20170530_002,PHONE_CORRESPONDENCE
gosoudan_20170530_002,MISHEARING
gosoudan_20170530_002,COMMUNICATION
gosoudan_20170530_002,DENTISTRY
gosoudan_20170530_002,PRODUCT_NAME
gosoudan_20170530_003,PHONE_CORRESPONDENCE
gosoudan_20170530_003,MISHEARING
gosoudan_20170530_003,COMMUNICATION
gosoudan_20170530_003,DENTISTRY
gosoudan_20170530_003,PRODUCT_NAME
