MishearID,TagID
mainc_supportzine_column0024_001,CALL_CENTER
mainc_supportzine_column0024_001,PHONE_SUPPORT
mainc_supportzine_column0024_001,MISHEARING
mainc_supportzine_column0024_001,NUMBER
mainc_supportzine_column0024_001,BUSINESS
mainc_supportzine_column0024_002,CALL_CENTER
mainc_supportzine_column0024_002,PHONE_SUPPORT
mainc_supportzine_column0024_002,MISHEARING
mainc_supportzine_column0024_002,ALPHABET
mainc_supportzine_column0024_002,BUSINESS
mainc_supportzine_column0024_003,CALL_CENTER
mainc_supportzine_column0024_003,PHONE_SUPPORT
mainc_supportzine_column0024_003,MISHEARING
mainc_supportzine_column0024_003,PROPER_NOUN
mainc_supportzine_column0024_003,BUSINESS
