MishearID,TagID
anond_20211223175927_001,MISHEARING
anond_20211223175927_001,AUDITORY
anond_20211223175927_001,COGNITION
anond_20211223175927_001,DAILY_LIFE
anond_20211223175927_001,JAPANESE
anond_20211223175927_002,MISHEARING
anond_20211223175927_002,AUDITORY
anond_20211223175927_002,COGNITION
anond_20211223175927_002,DAILY_LIFE
anond_20211223175927_002,JAPANESE
anond_20211223175927_003,MISHEARING
anond_20211223175927_003,AUDITORY
anond_20211223175927_003,COGNITION
anond_20211223175927_003,DAILY_LIFE
anond_20211223175927_003,JAPANESE
anond_20211223175927_004,MISHEARING
anond_20211223175927_004,AUDITORY
anond_20211223175927_004,COGNITION
anond_20211223175927_004,DAILY_LIFE
anond_20211223175927_004,JAPANESE
anond_20211223175927_004,TELEVISION
