MishearID,EnvID
kokuyo_dic_kakuninkaiwa_001,OFFICE
kokuyo_dic_kakuninkaiwa_001,PHONE
kokuyo_dic_kakuninkaiwa_001,MEETING_ROOM
kokuyo_dic_kakuninkaiwa_001,FACTORY
kokuyo_dic_kakuninkaiwa_001,MEDICAL_SITE
kokuyo_dic_kakuninkaiwa_001,CONSTRUCTION_SITE
kokuyo_dic_kakuninkaiwa_001,TRANSPORTATION_SITE
kokuyo_dic_kakuninkaiwa_002,OFFICE
kokuyo_dic_kakuninkaiwa_002,PHONE
kokuyo_dic_kakuninkaiwa_002,MEETING_ROOM
kokuyo_dic_kakuninkaiwa_002,FACTORY
kokuyo_dic_kakuninkaiwa_002,MEDICAL_SITE
kokuyo_dic_kakuninkaiwa_002,CONSTRUCTION_SITE
kokuyo_dic_kakuninkaiwa_002,TRANSPORTATION_SITE
kokuyo_dic_kakuninkaiwa_003,OFFICE
kokuyo_dic_kakuninkaiwa_003,PHONE
kokuyo_dic_kakuninkaiwa_003,MEETING_ROOM
kokuyo_dic_kakuninkaiwa_003,FACTORY
kokuyo_dic_kakuninkaiwa_003,MEDICAL_SITE
kokuyo_dic_kakuninkaiwa_003,CONSTRUCTION_SITE
kokuyo_dic_kakuninkaiwa_003,TRANSPORTATION_SITE
