MishearID,EnvID
ociete_9341_001,ONLINE_MEETING
ociete_9341_001,BUSINESS_SITE
ociete_9341_001,PHONE
ociete_9341_001,ENGLISH_LEARNING_CLASSROOM
ociete_9341_001,INTERPRETATION_SITE
ociete_9341_002,ONLINE_MEETING
ociete_9341_002,BUSINESS_SITE
ociete_9341_002,PHONE
ociete_9341_002,ENGLISH_LEARNING_CLASSROOM
ociete_9341_002,INTERPRETATION_SITE
ociete_9341_003,ONLINE_MEETING
ociete_9341_003,BUSINESS_SITE
ociete_9341_003,PHONE
ociete_9341_003,ENGLISH_LEARNING_CLASSROOM
ociete_9341_003,INTERPRETATION_SITE
ociete_9341_004,ONLINE_MEETING
ociete_9341_004,BUSINESS_SITE
ociete_9341_004,PHONE
ociete_9341_004,ENGLISH_LEARNING_CLASSROOM
ociete_9341_004,INTERPRETATION_SITE
