MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language
coffee_break_parts_similar201602_001,わざわざ現地に非破壊検査機器を持参して徹底的に検査し～,わざわざ現地に平たい検査機器を持参して徹底的に検査し～,専門用語の認識に注意,技術現場での発話。速記者が「非破壊（ひはかい）」を「平たい（ひらたい）」と聞き間違えた。音が似ているため発生。,True,coffee_break_parts_similar201602,,不明,速記者,ja
coffee_break_parts_similar201602_002,土の中には水と空気があるので、土粒子・水・空気、三相の構造体と言える～,土の中には水と空気があるので、土粒子・水・空気、酸素の構造体と言える～,理科用語の混同に注意,土壌構造の説明。速記者が「三相（さんそう）」を「酸素（さんそ）」と聞き間違えた。理科用語の音の類似による。,True,coffee_break_parts_similar201602,,不明,速記者,ja
coffee_break_parts_similar201602_003,被災地における荒廃抑制、汚染対策を～,被災地における広範囲抑制、汚染対策を～,形容詞の聞き分けに注意,災害対策の説明。速記者が「荒廃（こうはい）」を「広範囲（こうはんい）」と聞き間違えた。音の連なりが似ているため。,True,coffee_break_parts_similar201602,,不明,速記者,ja
coffee_break_parts_similar201602_004,国民的な議論、政治的なイシューもあり～,国民的な議論、政治的な意趣もあり～,カタカナ語と漢語の混同に注意,政治的議論の場面。「イシュー（issue）」を「意趣（いしゅ）」と聞き間違えた。カタカナ語と漢語の音の近さによる。,True,coffee_break_parts_similar201602,,不明,速記者,ja
coffee_break_parts_similar201602_005,各役所での庁舎管理の事情等もありますので～,各役所での調整会議の事情等もありますので～,行政用語の正確な把握に注意,行政の会議。速記者が「庁舎管理（ちょうしゃかんり）」を「調整会議（ちょうせいかいぎ）」と聞き間違えた。音の類似による。,True,coffee_break_parts_similar201602,,不明,速記者,ja
coffee_break_parts_similar201602_006,特別支援学級ですが、すべての固定級、通級合わせると～,特別支援学級ですが、すべての５等級、通級合わせると～,数字と漢字の聞き分けに注意,教育現場。速記者が「固定級（こていきゅう）」を「５等級（ごとうきゅう）」と聞き間違えた。音の一部が似ているため。,True,coffee_break_parts_similar201602,,不明,速記者,ja
coffee_break_parts_similar201602_007,自転車走行経路分散のための走行空間を整備～,自転車走行経路分散のための総合空間を整備～,似た音の語の区別に注意,都市計画の説明。速記者が「走行（そうこう）」を「総合（そうごう）」と聞き間違えた。音の近さによる。,True,coffee_break_parts_similar201602,,不明,速記者,ja
coffee_break_parts_similar201602_008,お手元の本は法律実務書ですから、法律的なことも詳細に書かれて～,お手元の本は法律事務所ですから、法律的なことも詳細に書かれて～,専門用語の混同に注意,法律関係の説明。「法律実務書（ほうりつじつむしょ）」を「法律事務所（ほうりつじむしょ）」と聞き間違えた。音の類似による。,True,coffee_break_parts_similar201602,,不明,速記者,ja
coffee_break_parts_similar201602_009,資質・能力の向上については、是非国を挙げて、もっと力を入れて～,資質・能力の向上については、是非繰り上げて、もっと力を入れて～,慣用句の聞き分けに注意,教育・行政の発言。「国を挙げて（くにをあげて）」を「繰り上げて（くりあげて）」と聞き間違えた。慣用句の音の近さによる。,True,coffee_break_parts_similar201602,,不明,速記者,ja
coffee_break_parts_similar201602_010,連休分散化は、企業の効率向上という意味では～,連休分散化は、企業の効率構造という意味では～,抽象語の聞き分けに注意,ビジネスの場面。「向上（こうじょう）」を「構造（こうぞう）」と聞き間違えた。音の一部が似ているため。,True,coffee_break_parts_similar201602,,不明,速記者,ja
