MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language
coffee_break_parts_similar201106_001,ＩＭＦのストロスカーン専務理事がニューヨークの市警に強姦未遂の容疑で逮捕された。,ＩＭＦのストロスカーン専務理事がニューヨークの地検に強姦未遂の容疑で逮捕された。,「市警」と「地検」は音が似ている,報道文脈で「市警（警察）」と「地検（検察）」を混同。IMF専務理事逮捕のニュースで、速記者が発話を誤認。,True,coffee_break_parts_similar201106,,不明,速記者,ja
coffee_break_parts_similar201106_002,東京電力福島第一原子力発電所の事故調査・検証委員会のトップに東大名誉教授の畑村洋太郎氏という報道もあるが～,東京電力福島第一原子力発電所の事故調査・検証委員会の特に東大名誉教授の畑村洋太郎氏という報道もあるが～,「トップに」と「特に」は音が近い,福島第一原発事故調査委員会の人事報道で、「トップに」を「特に」と誤認。会議や報道の速記で発生しやすい。,True,coffee_break_parts_similar201106,,不明,速記者,ja
coffee_break_parts_similar201106_003,諮問事項については、諮問どおり処理することが適当であるという旨可決されました。,諮問事項については、諮問どおり承認することが適当であるという旨可決されました。,「処理する」と「承認する」は語感が近い,議会や委員会での決議文脈。「処理する」と「承認する」を混同。速記者が公式な議決表現を誤認。,True,coffee_break_parts_similar201106,,不明,速記者,ja
coffee_break_parts_similar201106_004,佐世保港は戦後、国内産業の開発上、特に重要な港湾として準特定重要港湾の指定を受けるなど、市としても商港機能の向上に努力し～,佐世保港は戦後、国内産業の開発上、特に重要な港湾として準特定重要港湾の指定を受けるなど、市としても商工機能の向上に努力し～,「商港」と「商工」は発音が似ている,港湾の機能説明で「商港（港の機能）」と「商工（商業・工業）」を混同。行政説明や議会での速記で発生。,True,coffee_break_parts_similar201106,,不明,速記者,ja
coffee_break_parts_similar201106_005,当行劣後社債の買い戻しにより消却益を計上しました。,当行劣後社債の買い戻しにより償却益を計上しました。,「消却益」と「償却益」は混同しやすい,金融会計用語の混同。銀行の社債買い戻しに関する会計処理で、速記者が専門用語を誤認。,True,coffee_break_parts_similar201106,,不明,速記者,ja
coffee_break_parts_similar201106_006,中央銀行の伝統的な役割が規定されている。,中央銀行の連動的な役割が規定されている。,「伝統的」と「連動的」は音が近い,中央銀行の役割説明で「伝統的（歴史的）」と「連動的（連携）」を混同。経済・金融分野の速記で発生。,True,coffee_break_parts_similar201106,,不明,速記者,ja
coffee_break_parts_similar201106_007,朝の閣議後に会見の予定でしたが、国会情勢もありまして～,朝の閣議後に会見の予定でしたが、国会、行政もありまして～,「国会情勢も」と「国会、行政も」は類似,閣議後会見の予定変更理由説明で、「国会情勢も」を「国会、行政も」と誤認。複数要因の説明に聞こえたため。,True,coffee_break_parts_similar201106,,不明,速記者,ja
coffee_break_parts_similar201106_008,霞が関の官僚組織というのは、震災復興のノウハウを持っているものでありますから～,霞が関の関連の組織というのは、震災復興のノウハウを持っているものでありますから～,「官僚組織」と「関連の組織」は混同しやすい,震災復興ノウハウに関する発言で、「官僚組織」と「関連の組織」を混同。霞が関の説明で速記者が誤認。,True,coffee_break_parts_similar201106,,不明,速記者,ja
coffee_break_parts_similar201106_009,国会運営のあり方について、従来の時間を人質にとるスケジュール闘争的なやり方ではなく、成熟度の高い民主主義国家にふさわしい議論の場を～,国会運営のあり方について、従来の時間を一筋にとるスケジュール統制的なやり方ではなく、成熟度の高い民主主義国家にふさわしい議論の場を～,長いフレーズでの聞き間違い,国会運営の議論で、「時間を人質にとるスケジュール闘争的な」を「時間を一筋にとるスケジュール統制的な」と誤認。政治用語の複雑な表現で発生。,True,coffee_break_parts_similar201106,,不明,速記者,ja
coffee_break_parts_similar201106_010,復興構想会議については、地域主権の観点から、構想を描く段階から基礎自治体の考えが反映されるべきである。,復興構想会議については、地域視点の観点から、構想を描く段階から基礎自治体の考えが反映されるべきである。,「主権」と「視点」は語感が近い,復興構想会議の方針説明で、「地域主権の観点から」を「地域視点の観点から」と誤認。行政用語の混同。,True,coffee_break_parts_similar201106,,不明,速記者,ja
