MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language
coffee_break_parts_similar201806_001,当事者間の連携が不足すると、野球でいうポテンヒットの失敗もあり得ます～,当事者間の連携が不足すると、野球でいう固定費等の失敗もあり得ます～,野球用語と会計用語の音の類似に注意,会議中の発言。野球用語「ポテンヒット」を「固定費等」と聞き間違えた。専門用語の聞き取りミス。,True,coffee_break_parts_similar201806,,不明,速記者,ja
coffee_break_parts_similar201806_002,銀行がどんな戦略をとって経営していくかは各行さん次第～,銀行がどんな戦略をとって経営していくかは括弧３次第～,「各行さん」と「括弧３」の発音の近さに注意,金融機関の会議。話者の発音が速かったため、固有名詞を数字表現と誤認。,True,coffee_break_parts_similar201806,,不明,速記者,ja
coffee_break_parts_similar201806_003,先生方も、今夜の懇談会に参加されるわけですよね～,先生方も、今夜のこの段階に参加されるわけですよね～,会話の文脈を意識して聞き取ること,教育現場の会話。イベント名「懇談会」を「この段階」と聞き間違えた。文脈から判断できるが、音が似ている。,True,coffee_break_parts_similar201806,,不明,速記者,ja
coffee_break_parts_similar201806_004,金融機関としてもリスクリスクテークを適切に～,金融機関としてもリスク提供を適切に～,専門用語の正確な把握が必要,金融分野の専門用語「リスクテーク」を「提供」と聞き間違えた。専門用語の知識不足が原因。,True,coffee_break_parts_similar201806,,不明,速記者,ja
coffee_break_parts_similar201806_005,放射線を、例えば何グレイ（Gy）当てるといっても～,放射線を、例えば何ぐらい当てるといっても～,単位や専門用語の聞き取りに注意,医療現場。放射線量の単位「グレイ（Gy）」を「ぐらい」と聞き間違えた。単位の知識不足や発音の曖昧さが原因。,True,coffee_break_parts_similar201806,,不明,速記者,ja
coffee_break_parts_similar201806_006,地方創生につなげていければ、経済の順回転にもつながると～,地方創生につなげていければ、経済の巡回展にもつながると～,経済用語の正確な聞き取りを意識,地方創生に関する会議。経済用語「順回転」を「巡回展」と聞き間違えた。音の類似と文脈の誤認。,True,coffee_break_parts_similar201806,,不明,速記者,ja
coffee_break_parts_similar201806_007,今、市場が動いているのは、もうまさに景気は気だからで～,今、市場が動いているのは、もうまさに景況期だからで～,言葉遊びや語呂合わせの表現に注意,経済の話題。「景気は気」（言葉遊び）を「景況期」と聞き間違えた。言葉遊び表現の認識不足。,True,coffee_break_parts_similar201806,,不明,速記者,ja
coffee_break_parts_similar201806_008,事は急を要しましたので、即時の検査を既に行って～,事は急を要しましたので、独自の検査を既に行って～,速記時の語頭・語尾の聞き取りに注意,医療現場。緊急性を示す「即時」を「独自」と聞き間違えた。発音の類似と文脈の誤認。,True,coffee_break_parts_similar201806,,不明,速記者,ja
coffee_break_parts_similar201806_009,商い以外の個人と個人の関係について規律しているのが民法～,商い以外の個人と個人の関係について記述しているのが民法～,法律用語の正確な聞き取りを意識,法律の説明。「規律」を「記述」と聞き間違えた。法律用語の知識不足や発音の類似が原因。,True,coffee_break_parts_similar201806,,不明,速記者,ja
coffee_break_parts_similar201806_010,各般の調整を前提に、採用上限の数を提示させて～,各般の調整を前提に、採用条件の数を提示させて～,数量や条件の表現の違いに注意,採用に関する会議。「上限」を「条件」と聞き間違えた。数量と条件の混同。,True,coffee_break_parts_similar201806,,不明,速記者,ja
