MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language
coffee_break_parts_similar200911_001,では、私からフェアの概要について説明させていただきます。,では、私からフェアの内容について説明させていただきます。,「概要」と「内容」は意味が近く、文脈によって混同しやすい。,会議や説明会での発話。速記者が「概要」と「内容」を聞き間違えた。両者は意味が近いため、文脈によっては違和感が生じにくい。,True,coffee_break_parts_similar200911,,不明,速記者,ja
coffee_break_parts_similar200911_002,今度、他の機関と産業界との連携をどうとっていくのか～,今度、他の機関と産業会との連携をどうとっていくのか～,「界」と「会」は発音が似ているため注意。,会議での発言。速記者が「産業界」と「産業会」を聞き間違えた。両者は意味が異なるが、発音が似ているため発生しやすい。,True,coffee_break_parts_similar200911,,不明,速記者,ja
coffee_break_parts_similar200911_003,１０月１日に、出産育児一時金等の医療機関等への直接支払い制度が始まり、今さら実施要綱について説明する段階ではないのですが～,１０月１日に、出産育児一時金等の医療機関等への直接支払い制度が始まり、今さら実施要項について説明する段階ではないのですが～,「要綱」と「要項」は意味も発音も近いので注意。,医療制度に関する説明。速記者が「実施要綱」と「実施要項」を聞き間違えた。どちらも行政文書で使われるが、意味が異なる。,True,coffee_break_parts_similar200911,,不明,速記者,ja
coffee_break_parts_similar200911_004,科学や芸術などを題材にした本を数多く製作し、ミリオンセラーを記録しています。,科学や芸術などを題材にした本を数多く制作し、ミリオンセラーを記録しています。,「製作」と「制作」は業界によって使い分けがある。,出版やメディアに関する発言。速記者が「製作」と「制作」を聞き間違えた。どちらも「つくる」意味だが、使い分けがある。,True,coffee_break_parts_similar200911,,不明,速記者,ja
coffee_break_parts_similar200911_005,今まで地方分権は官僚機構の厚い壁に阻まれ、提言なんかもゼロ回答が続いたが、この機会に地方分権意識をしっかりと根づかせていただきたい。,今まで地方分権は官僚機構の厚い壁に阻まれ、提言なんかもゼロ回答が続いたが、この機会に地方分権指揮をしっかりと根づかせていただきたい。,「意識」と「指揮」は発音が似ているが意味は大きく異なる。,行政改革に関する発言。速記者が「地方分権意識」と「地方分権指揮」を聞き間違えた。意味が大きく異なるため、文脈で違和感が出やすい。,True,coffee_break_parts_similar200911,,不明,速記者,ja
coffee_break_parts_similar200911_006,妊婦健康診査は、１４回のうち５回は医師に診てもらわなきゃいけないように仕組んであるんです。,妊婦健康審査は、１４回のうち５回は医師に見てもらわなきゃいけないように仕組んであるんです。,「診査」と「審査」、「診て」と「見て」は医療文脈で混同しやすい。,医療現場での説明。速記者が「妊婦健康診査」「診て」を「妊婦健康審査」「見て」と聞き間違えた。医療用語としては「診査」「診て」が正しい。,True,coffee_break_parts_similar200911,,不明,速記者,ja
coffee_break_parts_similar200911_007,司法試験の合格数とか合格率は、入学してくる学生のレベルによって左右される。これを評価基準の中に入れると、下位校が窮地に追い込まれる。,司法試験の合格数とか合格率は、入学してくる学生のレベルによって左右される。これを評価基準の中に入れると、邂逅が窮地に追い込まれる。,「下位校」と「邂逅」は全く意味が異なるので注意。,教育分野の発言。速記者が「下位校」と「邂逅」を聞き間違えた。発音が似ているが、意味は全く異なるため、文脈で違和感が大きい。,True,coffee_break_parts_similar200911,,不明,速記者,ja
coffee_break_parts_similar200911_008,リチウムイオン電池にしてもレアメタルの絡みで、国際的にどう調達するのかが争点になっていて難しい部分があり、評価が分かれる。,リチウムイオン電池にしてもレアメタルの絡みで、国際的にどう争奪するのかが争点になっていて難しい部分があり、評価が分かれる。,「調達」と「争奪」は意味が異なるので注意。,ビジネスや国際取引に関する発言。速記者が「調達」と「争奪」を聞き間違えた。意味が異なるため、文脈で違和感が出やすい。,True,coffee_break_parts_similar200911,,不明,速記者,ja
coffee_break_parts_similar200911_009,これは国の動向になりますが、「平成２２年度予算概算要求の主要事項」によれば、全国１００ヵ所で地域包括支援センターのモデル事業を～,これは国の要綱になりますが、「平成２２年度予算概算要求の主要事項」によれば、全国１００ヵ所で地域包括支援センターのモデル事業を～,「動向」と「要綱」は意味が異なるので注意。,行政文書の説明。速記者が「動向」と「要綱」を聞き間違えた。どちらも行政用語だが、意味が異なる。,True,coffee_break_parts_similar200911,,不明,速記者,ja
coffee_break_parts_similar200911_010,このモデル事業の成否によっては、将来的に包括の役割がより広範囲なものに変わることも予想され、支援センターの見直しが……。,このモデル事業の制度によっては、将来的に包括の役割がより広範囲なものに変わることも予想され、支援センターの見直しが……。,「成否」と「制度」は意味が異なるので注意。,行政や福祉分野の発言。速記者が「成否」と「制度」を聞き間違えた。意味が異なるため、文脈で違和感が出やすい。,True,coffee_break_parts_similar200911,,不明,速記者,ja
