MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language
coffee_break_parts_similar200604_001,維持管理経費の光熱水費・修繕費が予算現額と支出済額の細かい数字まで一緒というのは～,維持管理経費の光熱水費・修繕費が予算減額と支出済額の細かい数字まで一緒というのは～,予算用語の類似音に注意,行政文書の予算説明中、速記者が「現額」と「減額」を聞き間違えた。どちらも予算用語で音が似ているため発生。,True,coffee_break_parts_similar200604,,不明,速記者,ja
coffee_break_parts_similar200604_002,税務課においては町の歳入の大宗を占める町税を一手に担当して～,税務課においては町の歳入の大宗を占める地方税を一手に担当して～,地方税と町税の区別に注意,税務課の説明中、「町税」と「地方税」を聞き間違えた。どちらも税に関する用語で、文脈上混同しやすい。,True,coffee_break_parts_similar200604,,不明,速記者,ja
coffee_break_parts_similar200604_003,臨時職員９名配置の予算の中に、療休は１名で、産休などのために～,臨時職員９名配置の予算の中に、病休は１名で、産休などのために～,医療用語の発音に注意,職員配置の説明中、「療休」と「病休」を聞き間違えた。どちらも休暇の種類で音が似ている。,True,coffee_break_parts_similar200604,,不明,速記者,ja
coffee_break_parts_similar200604_004,きょうは忙しい１日で憲法起草委員会も開かれます。,きょうは忙しい１日で憲法小委員会も開かれます。,委員会名の聞き取りに注意,議会日程の説明中、「起草委員会」と「小委員会」を聞き間違えた。どちらも委員会名で音が似ている。,True,coffee_break_parts_similar200604,,不明,速記者,ja
coffee_break_parts_similar200604_005,どこまで地域の人たちの発意で熟成した町に変えていけるか～,どこまで地域の人たちを担いで熟成した町に変えていけるか～,助詞の聞き取りに注意,地域活動の説明中、「の発意で」と「を担いで」を聞き間違えた。助詞や動詞の聞き取りミス。,True,coffee_break_parts_similar200604,,不明,速記者,ja
coffee_break_parts_similar200604_006,金融庁では、直ちに取引所監理官を現地に派遣し～,金融庁では、直ちに取引所管理官を現地に派遣し～,官職名の聞き取りに注意,金融庁の対応説明中、「監理官」と「管理官」を聞き間違えた。官職名の発音が似ているため。,True,coffee_break_parts_similar200604,,不明,速記者,ja
coffee_break_parts_similar200604_007,サンフランシスコ条約違反だと、固執しているのは彼くらいで～,サンフランシスコ条約違反だと、突出しているのは彼くらいで～,似た音の語彙に注意,条約違反の議論中、「固執」と「突出」を聞き間違えた。どちらも音が似ているが意味が異なる。,True,coffee_break_parts_similar200604,,不明,速記者,ja
coffee_break_parts_similar200604_008,この給与の決定は使用者としての政府にかかわる問題で、統治者としての政府の問題～,この給与の決定は使用者としての政府にかかわる問題で、当事者としての政府の問題～,役割名の聞き取りに注意,政府の立場説明中、「統治者」と「当事者」を聞き間違えた。役割名の発音が似ている。,True,coffee_break_parts_similar200604,,不明,速記者,ja
coffee_break_parts_similar200604_009,インター北地区の商業集積地区計画の予算が皆減になったということで、白紙になったと理解していいのか。,インター北地区の商業集積地区計画の予算が下位減になったということで、白紙になったと理解していいのか。,予算用語の聞き取りに注意,予算説明中、「皆減」と「下位減」を聞き間違えた。どちらも予算用語で音が似ている。,True,coffee_break_parts_similar200604,,不明,速記者,ja
coffee_break_parts_similar200604_010,受注が前年同期に対して好調で、下期は上方修正の余地がある～,受注が前年同期に対して好調で、下期は情報修正の余地がある～,修正用語の聞き取りに注意,業績見通し説明中、「上方修正」と「情報修正」を聞き間違えた。どちらも「じょうほうしゅうせい」と発音が似ている。,True,coffee_break_parts_similar200604,,不明,速記者,ja
