MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language
coffee_break_parts_similar201007_001,先生は、当該議員連の顧問をなされていますよね。,先生は、当該議員連の本を出されていますよね。,「顧問」と「本」の音が似ているため注意。,議員連の役職（顧問）と出版活動（本を出す）を混同。会議やインタビューでの発話。速記者が聞き間違えた。,True,coffee_break_parts_similar201007,,不明,速記者,ja
coffee_break_parts_similar201007_002,あの労組が陰に陽に教科書採択に圧力をかけたわけですね。,あの労組がいいように教科書採択に圧力をかけたわけですね。,慣用句「陰に陽に」の聞き取りに注意。,労働組合の活動に関する発言。慣用句の聞き取りミス。速記者が「陰に陽に」を「いいように」と誤記。,True,coffee_break_parts_similar201007,,不明,速記者,ja
coffee_break_parts_similar201007_003,幅広い日米同盟を、２１世紀にふさわしい形に深化させる協議を、普天間の問題も含めて、ゲーツ国防長官と意見交換を行った～,幅広い日米同盟を、２１世紀にふさわしい形に進化させる協議を、普天間の問題も含めて、ゲーツ国防長官と意見交換を行った～,「深化」と「進化」は音が似ているが意味が異なる。,外交・安全保障に関する発言。類似音の語彙混同。速記者が「深化」を「進化」と誤記。,True,coffee_break_parts_similar201007,,不明,速記者,ja
coffee_break_parts_similar201007_004,あの辺一帯の再開発構想が動き出すということですが～,あの辺に至る再開発構想が動き出すということですが～,「一帯の」と「に至る」の聞き取りに注意。,都市開発に関する発言。地理的範囲の表現の混同。速記者が「一帯の」を「に至る」と誤記。,True,coffee_break_parts_similar201007,,不明,速記者,ja
coffee_break_parts_similar201007_005,今のところ、再生医療の最先端の研究施設がこれから始まるわけです～,今のところ、再生利用の最先端の研究施設がこれから始まるわけです～,専門用語「再生医療」と「再生利用」の混同に注意。,医療・研究に関する発言。専門用語の混同。速記者が「再生医療」を「再生利用」と誤記。,True,coffee_break_parts_similar201007,,不明,速記者,ja
coffee_break_parts_similar201007_006,国でやるプロジェクトの情報が入ったりしますか。,国でやるプロジェクトの動向が入ったりしますか。,「情報」と「動向」の意味の違いに注意。,政府プロジェクトに関する発言。内容の性質に関する語彙の混同。速記者が「情報」を「動向」と誤記。,True,coffee_break_parts_similar201007,,不明,速記者,ja
coffee_break_parts_similar201007_007,高レベル廃棄物の研究のための地層処分の予算が事業仕分けの対象となっている。,高レベル廃棄物の研究のための基礎処分の予算が事業仕分けの対象となっている。,専門用語「地層処分」と「基礎処分」の混同に注意。,廃棄物処理に関する発言。専門用語の聞き取りミス。速記者が「地層処分」を「基礎処分」と誤記。,True,coffee_break_parts_similar201007,,不明,速記者,ja
coffee_break_parts_similar201007_008,当期の総売上高は前年同期比５％の減少となっている。,当期の総売上高は前年同比５％の減少となっている。,経済用語「前年同期比」と「前年同比」の違いに注意。,経済報告に関する発言。経済用語の混同。速記者が「前年同期比」を「前年同比」と誤記。,True,coffee_break_parts_similar201007,,不明,速記者,ja
coffee_break_parts_similar201007_009,出口戦略で１年、２年の間にＧＤＰ比３％ぐらいまで単年度の赤字を縮小する……。,出口戦略で１年、２年の間にＧＤＰ費３％ぐらいまで単年度の赤字を縮小する……。,「比」と「費」の語尾の聞き取りに注意。,経済政策に関する発言。経済指標の語尾の聞き取りミス。速記者が「ＧＤＰ比」を「ＧＤＰ費」と誤記。,True,coffee_break_parts_similar201007,,不明,速記者,ja
coffee_break_parts_similar201007_010,オフィシャルにはどういうものか教えていただけますか。,おっしゃる意味はどういうものか教えていただけますか。,カタカナ語「オフィシャル」と日本語の聞き取り混同に注意。,インタビューや会議での発言。カタカナ語と日本語の聞き取り混同。速記者が「オフィシャルには」を「おっしゃる意味は」と誤記。,True,coffee_break_parts_similar201007,,不明,速記者,ja
