MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language
coffee_break_parts_similar201702_001,記録を争うフィールドなんだから、アンツーカー、しっかりしたものでないと～,記録を争うフィールドなんだから、何つうか、しっかりしたものでないと～,「アンツーカー」は陸上競技場の土の種類。文脈で専門用語が一般語に置き換わった。,会議やインタビューでの発話。専門用語が聞き慣れないため、似た音の一般語に置き換えられた。速記者による文字起こし。,True,coffee_break_parts_similar201702,,不明,速記者,ja
coffee_break_parts_similar201702_002,市場における消費者の合理的な選択によって～,市場における消費者の小売り的な選択によって～,「合理」と「小売り」は音が似ているが意味が異なる。,経済やビジネスの会議。専門用語「合理的」が「小売り的」と誤記された。速記者による文字起こし。,True,coffee_break_parts_similar201702,,不明,速記者,ja
coffee_break_parts_similar201702_003,近々、ビジョンの里程標もお示ししたいと～,近々、ビジョンの日程表もお示ししたいと～,「里程標」はマイルストーンの意味。日程表と混同しやすい。,ビジネス会議での発話。抽象的な言葉が具体的な言葉に置き換わった。速記者による文字起こし。,True,coffee_break_parts_similar201702,,不明,速記者,ja
coffee_break_parts_similar201702_004,ライバルに水をあけられたくないという競争意識が～,ライバルに溝をあけられたくないという競争意識が～,「水をあける」は差をつけられる意。溝も似た意味だが慣用句が異なる。,会議や討論での発話。慣用句の聞き間違い。速記者による文字起こし。,True,coffee_break_parts_similar201702,,不明,速記者,ja
coffee_break_parts_similar201702_005,個人としての思いと、公人としての思いというものは～,個人としての思いと、法人としての思いというものは～,「公人」と「法人」は音が似ているが意味が異なる。,行政や公的な会議。公的立場と法人格の混同。速記者による文字起こし。,True,coffee_break_parts_similar201702,,不明,速記者,ja
coffee_break_parts_similar201702_006,この予測はさまざまな要素を考慮しているので～,この予測はさまざまな様相を考慮しているので～,「要素」と「様相」は音が似ているが意味が異なる。,会議や説明での発話。抽象名詞の聞き間違い。速記者による文字起こし。,True,coffee_break_parts_similar201702,,不明,速記者,ja
coffee_break_parts_similar201702_007,サービスの開発、展開を事業者が自らの矜持と責任の中で～,サービスの開発、展開を事業者が自らの享受と責任の中で～,「矜持」は誇りの意味。享受は意味が異なるが音が似ている。,ビジネス会議での発話。難読語の聞き間違い。速記者による文字起こし。,True,coffee_break_parts_similar201702,,不明,速記者,ja
coffee_break_parts_similar201702_008,努力も尽くしながら総合的に判断し、行使するかについて～,努力も尽くしながら総合的に判断し、交渉するかについて～,「行使」と「交渉」は音が似ているが意味が異なる。,会議や討論での発話。動詞の聞き間違い。速記者による文字起こし。,True,coffee_break_parts_similar201702,,不明,速記者,ja
coffee_break_parts_similar201702_009,今後、本格的な上場プロセスに入るというのは～,今後、本格的な上手なプロセスに変えるというのは～,「上場プロセス」と「上手なプロセス」は音が似ている。,金融やビジネスの会議。専門用語の聞き間違い。速記者による文字起こし。,True,coffee_break_parts_similar201702,,不明,速記者,ja
coffee_break_parts_similar201702_010,現況における当局の資料ですけれども～,現況における当局の指導ですけれども～,「資料」と「指導」は音が似ているが意味が異なる。,行政や会議での発話。名詞の聞き間違い。速記者による文字起こし。,True,coffee_break_parts_similar201702,,不明,速記者,ja
