MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language,Tags,Envs
coffee_break_parts_similar200612_001,午前には外務次官が在京韓国大使を呼び、午後には外務大臣が電話で遺憾の意を表明し～,午前には外務次官が在京韓国大使および、午後には外務大臣が電話で遺憾の意を表明し～,「呼び」と「および」は音が似ているため注意。,外務次官が韓国大使を呼んだという発話を、速記者が「および」と誤記。外交関連の会議での発話。,True,coffee_break_parts_similar200612,N/A,不明,速記者,日本語,"['行政', '外交']",['文字起こし']
coffee_break_parts_similar200612_002,専守防衛を基本方針とし、自衛権発動については我が国に対して急迫不正の侵害が行われた場合～,専守防衛を基本方針とし、自衛権発動については我が国に対して窮迫性の侵害が行われた場合～,法律用語の正確な聞き取りに注意。,「急迫不正」（自衛権発動の要件）を「窮迫性」と誤記。防衛政策に関する議論。,True,coffee_break_parts_similar200612,N/A,不明,速記者,日本語,"['行政', '防衛']",['文字起こし']
coffee_break_parts_similar200612_003,きのう横浜市の医師会のほうで保育園部会を行い～,きのう横浜市の市会のほうで保育園部会を行い～,「医師会」と「市会」は音が似ているので注意。,「医師会」を「市会」と誤記。横浜市の保育園部会に関する発言。,True,coffee_break_parts_similar200612,N/A,不明,速記者,日本語,"['行政', '医療', '地方自治']",['文字起こし']
coffee_break_parts_similar200612_004,日本経済の実証分析を行うことに加え、政策との関連でしっかりした分析がなされ～,日本経済の事象分析を行うことに加え、政策との関連でしっかりした分析がなされ～,経済用語の正確な聞き取りに注意。,「実証分析」を「事象分析」と誤記。経済政策に関する会議での発言。,True,coffee_break_parts_similar200612,N/A,不明,速記者,日本語,"['ビジネス', '経済']",['文字起こし']
coffee_break_parts_similar200612_005,私たちの活動は職場が原点です。明るい職場づくりに努力することは東電労組としての大切な取り組みになります。,私たちの活動は職場が原点です。明るい職場づくりに努力することは当然のこととしての大切な取り組みになります。,組織名と一般表現の聞き間違いに注意。,「東電労組」（東京電力労働組合）を「当然のこと」と誤記。労働組合活動に関する発言。,True,coffee_break_parts_similar200612,N/A,不明,速記者,日本語,"['労働', 'ビジネス']",['文字起こし']
coffee_break_parts_similar200612_006,ごみ収集の有料化や戸別収集によって、ごみの発生を抑制する効果は十分に期待できる～,ごみ収集の有料化や個別収集によって、ごみの発生を抑制する効果は十分に期待できる～,「戸別」と「個別」は発音が似ているので注意。,「戸別収集」を「個別収集」と誤記。ごみ収集政策に関する議論。,True,coffee_break_parts_similar200612,N/A,不明,速記者,日本語,"['行政', '環境']",['文字起こし']
coffee_break_parts_similar200612_007,健康増進から、また受動喫煙の害を考えたとき、禁煙・分煙についてどう対応するのか～,健康増進から、また児童喫煙の害を考えたとき、禁煙・分煙についてどう対応するのか～,「受動喫煙」と「児童喫煙」は音が似ているので注意。,「受動喫煙」を「児童喫煙」と誤記。健康政策に関する議論。,True,coffee_break_parts_similar200612,N/A,不明,速記者,日本語,"['医療', '健康', '行政']",['文字起こし']
coffee_break_parts_similar200612_008,直接住民の健康にもかかわるが、応急の、使用の禁止の措置をとったものがあるのか～,直接住民の健康にもかかわるが、応急の、腫瘍の筋腫の措置をとったものがあるのか～,医療用語の聞き間違いに注意。,「使用の禁止の措置」を「腫瘍の筋腫の措置」と誤記。住民健康に関する行政の発言。,True,coffee_break_parts_similar200612,N/A,不明,速記者,日本語,"['医療', '行政']",['文字起こし']
coffee_break_parts_similar200612_009,在宅サービス緊急整備ということで、市が公募をかけて進めきている事業の一環として～,在宅サービス緊急整備ということで、市が攻防をかけて進めきている事業の一環として～,「公募」と「攻防」は音が似ているので注意。,「公募をかけて」を「攻防をかけて」と誤記。行政サービス事業に関する発言。,True,coffee_break_parts_similar200612,N/A,不明,速記者,日本語,"['行政', '福祉']",['文字起こし']
coffee_break_parts_similar200612_010,前に諮問会議で言っていた教育委員会の必置規制の見直しが、やや後退した印象が～,前に諮問会議で言っていた教育委員会の設置規定の見直しが、やや後退した印象が～,教育用語の正確な聞き取りに注意。,「必置規制」を「設置規定」と誤記。教育委員会制度に関する議論。,True,coffee_break_parts_similar200612,N/A,不明,速記者,日本語,"['教育', '行政']",['文字起こし']
