MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language,Tags,Envs
coffee_break_parts_similar201301_001,報告の１点目、茨城県県内４０市町村から共同申請された復興推進計画でありますが、これを認定するという……。,報告の１点目、茨城県ないし４０市町村から共同申請された復興推進計画でありますが、これを認定するという……。,「県内」と「ないし」は音が似ているため、速記時に誤認しやすい。,行政会議での発言。地名や数量の表現での聞き間違い。,True,coffee_break_parts_similar201301,N/A,不明,速記者,日本語,"['行政', '会議', '速記']",['文字起こし']
coffee_break_parts_similar201301_002,もう１つは、知事との間で、原子力災害に係る復興等に関する意見交換を行う予定で、詳細な時間等について調整中です。,もう１つは、知事との間で、原子力災害からの復興等に関する意見交換を行う予定で、詳細な時間等について調整中です。,「に係る」と「からの」は文脈上意味が異なるが、音が近い。,行政発表での発言。災害復興の文脈での聞き間違い。,True,coffee_break_parts_similar201301,N/A,不明,速記者,日本語,"['行政', '災害', '速記']",['文字起こし']
coffee_break_parts_similar201301_003,昨日、臨時国会が開幕し、参議院で総理の所信表明が行われないという、憲政史上初めての事態となりました。,昨日、臨時国会が開幕し、参議院で総理の所信表明が行われないという、ケース上初めての事態となりました。,「憲政史上」と「ケース上」は語感が似ている。,政治報道での発言。歴史的表現の聞き間違い。,True,coffee_break_parts_similar201301,N/A,不明,速記者,日本語,"['政治', '報道', '速記']",['文字起こし']
coffee_break_parts_similar201301_004,まあ、国会が決められることかと思うが、印象とすれば、参議院は本当に政争の府になっているなという感じがする。,まあ、国会が決められることかと思うが、印象とすれば、参議院は本当に政商の負になっているなという感じがする。,「政争の府」と「政商の負」は音が似ている。,政治家の発言。比喩表現の聞き間違い。,True,coffee_break_parts_similar201301,N/A,不明,速記者,日本語,"['政治', '会議', '速記']",['文字起こし']
coffee_break_parts_similar201301_005,生物多様性条約、ＣＯＰ１１への出席報告ですが、今週の月曜日１５日から水曜日１７日まで、私はインドに出張して、ハイデラバードで開催されている生物多様性条約第１１回の締結国の、締結国会議、閣僚級会合に出席しました。,生物多様性条約、ＣＯＰ１１への出席報告ですが、今週の月曜日１５日から水曜日１７日まで、私はインドに出張して、ハイデラバードで開催されている生物多様性条約第１１回の締結国の、締結国会議、閣僚９会合に出席しました。,「級」と「９」は発音が似ているため、数字と漢字の聞き間違いが起きやすい。,国際会議の報告。専門用語と数字の混同。,True,coffee_break_parts_similar201301,N/A,不明,速記者,日本語,"['国際', '会議', '速記']",['文字起こし']
coffee_break_parts_similar201301_006,具体的には、現在、動態保存してあるＳＬを１両復活させ、それに連結する４両編成の客車を、新たに『銀河鉄道』としてプロデュースするというものです。,具体的には、現在、胴体保存してあるＳＬを１両復活させ、それに連結する４両編成の客車を、新たに『銀河鉄道』としてプロデュースするというものです。,「動態保存」と「胴体保存」は音が似ているが意味が全く異なる。,鉄道関連の発言。専門用語の聞き間違い。,True,coffee_break_parts_similar201301,N/A,不明,速記者,日本語,"['鉄道', '専門用語', '速記']",['文字起こし']
coffee_break_parts_similar201301_007,実は、私も一緒で、今は会社の社長とか何とか言われていますが、課長時代や部長時代は、この課の仕事、この部の仕事は、俺がやっているんだと思えたが、今、社長になると、俺がやっているというのはほとんどない。発電所の所員たちがみんなやってくれている。,実は、私も一緒で、今は会社の社長とか何とか言われていますが、課長時代や部長時代は、この課の仕事、この部の仕事は、俺がやっているんだと思えたが、今、社長になると、俺がやっているというのはほとんどない。発電所の指導員たちがみんなやってくれている。,「所員」と「指導員」は音が似ている。,企業経営者の発言。職種名の聞き間違い。,True,coffee_break_parts_similar201301,N/A,不明,速記者,日本語,"['ビジネス', '職種', '速記']",['文字起こし']
coffee_break_parts_similar201301_008,審議の結果、諮問された内容を報道発表やホームページ等に掲載するなどして、意見招請を２月１９日の金曜日まで行うことを決定しました。,審議の結果、諮問された内容を報道発表やホームページ等に掲載するなどして、意見調整を２月１９日の金曜日まで行うことを決定しました。,「意見招請」と「意見調整」は音が似ているが意味が異なる。,行政手続きの発言。専門用語の聞き間違い。,True,coffee_break_parts_similar201301,N/A,不明,速記者,日本語,"['行政', '手続き', '速記']",['文字起こし']
coffee_break_parts_similar201301_009,代表選に関して、告示以降、党の活動としては、全国の都市などで街宣活動とか、どういうことをやっていきたいとお考えですか。,代表選に関して、告示以降、党の活動としては、全国の都市などで凱旋活動とか、どういうことをやっていきたいとお考えですか。,「街宣活動」と「凱旋活動」は音が似ている。,政治活動の発言。活動名の聞き間違い。,True,coffee_break_parts_similar201301,N/A,不明,速記者,日本語,"['政治', '活動', '速記']",['文字起こし']
coffee_break_parts_similar201301_010,厚労省の調べでは、東日本大震災で失業した労働者が、被災３県で少なくとも７万人に上るとの見通しが～,厚労省の調べでは、東日本大震災で失業した労働者が、被災関係で少なくとも７万人に上るとの見通しが～,「被災３県」と「被災関係」は音が似ている。,報道発表。地名・範囲の聞き間違い。,True,coffee_break_parts_similar201301,N/A,不明,速記者,日本語,"['報道', '災害', '速記']",['文字起こし']
