MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language,Tags,Envs
coffee_break_parts_similar200801_001,堂本知事さんからもお話があり～,どうも都知事さんからもお話があり～,固有名詞や役職名は文脈で確認すること。,発言者が「堂本知事さん」と述べたが、速記者が「どうも都知事さん」と誤記録。知事名と都知事の混同。会議や議会での発言。,True,coffee_break_parts_similar200801,N/A,不明,速記者,日本語,"['行政', '速記', '聞き間違い']",['文字起こし']
coffee_break_parts_similar200801_002,もう一度原点に返ってよく検討し、努力しましょう。,もう一度原点に帰ってよく検討し、努力しましょう。,慣用句や表現の違いに注意。,「返る」と「帰る」の混同。どちらも意味は通じるが、原文の意図を正確に反映する必要がある。,True,coffee_break_parts_similar200801,N/A,不明,速記者,日本語,"['行政', '速記', '聞き間違い']",['文字起こし']
coffee_break_parts_similar200801_003,毎年定期的に部長が職員一人一人の、５段階による相対評価を行い～,毎年定期的に部長が職員一人一人の、５段階による総体評価を行い～,評価用語の違いに注意。,「相対評価」と「総体評価」は意味が異なるため、文脈で正確に聞き取る必要がある。人事評価の説明場面。,True,coffee_break_parts_similar200801,N/A,不明,速記者,日本語,"['行政', 'ビジネス', '速記']",['文字起こし']
coffee_break_parts_similar200801_004,次なる衆参の戦いに向けて、解党的な出直し以外の道はない。そういう覚悟で、新執行部には党の再生に取り組んでいただきたい。,次なる衆参の戦いに向けて、回答的な出直し以外の道はない。そういう覚悟で、新執行部には党の再生に取り組んでいただきたい。,政治用語や慣用句の誤認に注意。,「解党的」と「回答的」は全く意味が異なる。政治的な文脈での発言。,True,coffee_break_parts_similar200801,N/A,不明,速記者,日本語,"['政治', '速記', '聞き間違い']",['文字起こし']
coffee_break_parts_similar200801_005,原油価格の値上がりが、製品価格等になかなか転嫁できない。,原油価格の値上がりが、製品価格等になかなか転化できない。,経済用語の正確な聞き取りを心がける。,「転嫁」と「転化」は経済用語として意味が異なる。価格転嫁の話題。,True,coffee_break_parts_similar200801,N/A,不明,速記者,日本語,"['経済', '速記', '聞き間違い']",['文字起こし']
coffee_break_parts_similar200801_006,予想ＰＥＲなど、株価のバリエーションに割高感がない。イールドレシオも、質への逃避で長期金利が急低下していることもあるが～,予想ＰＥＲなど、株価のバリエーションに割高感がない。イールドレシオも、支出への投資で長期金利が急低下していることもあるが～,金融用語や経済現象の表現に注意。,「質への逃避（flight to quality）」と「支出への投資」は意味が異なる。金融市場の解説場面。,True,coffee_break_parts_similar200801,N/A,不明,速記者,日本語,"['経済', '金融', '速記']",['文字起こし']
coffee_break_parts_similar200801_007,日本の給油活動は国連の、特に安保理のメンバーから高い評価を受けている。今後も、この不朽の自由作戦の継続は極めて重要だと……。,日本の給油活動は国連の、特に安保理のメンバーから高い評価を受けている。今後も、この給油の自由作戦の継続は極めて重要だと……。,固有名詞や作戦名の正確な聞き取りを。,「不朽の自由作戦（Operation Enduring Freedom）」と「給油の自由作戦」の混同。国際活動の説明。,True,coffee_break_parts_similar200801,N/A,不明,速記者,日本語,"['政治', '国際', '速記']",['文字起こし']
coffee_break_parts_similar200801_008,総理は辞意表明の会見で、ご自身の健康問題について一切触れていない。総理の口から直接国民に退任の理由を説明してほしい。,総理は辞意表明の会見で、ご自身の健康問題について一切触れていない。総理の口から直接国民に退院の理由を説明してほしい。,医療用語と政治用語の混同に注意。,「退任」と「退院」は意味が異なる。首相辞任会見の文脈。,True,coffee_break_parts_similar200801,N/A,不明,速記者,日本語,"['政治', '医療', '速記']",['文字起こし']
coffee_break_parts_similar200801_009,社保庁長官に仕事を投げて、本省は単なる督励業務に徹するのでは戦力が落ちる。厚労省の次官が自分の最大の仕事と思って最精鋭の部隊を投入し、率先して推進に当たると……。,社保庁長官に仕事を投げて、本省は単なる督励業務に徹するのでは戦力が落ちる。厚労省の次官が自分の最大の仕事と思って再生への部隊を投入し、率先して推進に当たると……。,部隊名や形容詞の違いに注意。,「最精鋭の部隊」と「再生への部隊」は意味が異なる。行政組織の人員配置の話題。,True,coffee_break_parts_similar200801,N/A,不明,速記者,日本語,"['行政', '速記', '聞き間違い']",['文字起こし']
coffee_break_parts_similar200801_010,国会議員に準じて、市長の資産等も公開し、市民の不断の監視と批判のもとにおき、政治倫理の確立を期していくことが大切だ。,国会議員に準じて、市長の資産等も公開し、市民のふだんの監視と批判のもとにおき、政治倫理の確立を期していくことが大切だ。,慣用句や漢字表記の違いに注意。,「不断の監視」と「ふだんの監視」は意味が異なる。政治倫理の説明。,True,coffee_break_parts_similar200801,N/A,不明,速記者,日本語,"['政治', '行政', '速記']",['文字起こし']
