MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language,Tags,Envs
coffee_break_parts_similar201402_001,本日の議事録ですが、後日、要旨公開するということになっておりまして、こちらにご署名をお願い申し上げます。,本日の議事録ですが、後日、よろしくお願いするということになっておりまして、こちらにご署名をお願い申し上げます。,「要旨公開する」と「よろしくお願いする」は音が似ているため注意。,会議の議事録作成時、速記者が「要旨公開する」を「よろしくお願いする」と聞き間違えた。文脈上、議事録の公開に関する話題であり、定型句との混同が起きやすい。,True,coffee_break_parts_similar201402,N/A,不明,速記者,日本語,"['行政', '議事録', '速記']",['文字起こし']
coffee_break_parts_similar201402_002,この案件は、今まで散見された症例に関して後方視的に検討したものについて、論文投稿したいというものでしょうか。,この案件は、今まで散見された症例に関して後方視的に検討したものについて、論文等を起こしたいというものでしょうか。,「論文投稿」と「論文等を起こす」は意味が異なるので注意。,医療系会議で、論文投稿の意図を「論文等を起こす」と誤記。専門用語の聞き取りミス。,True,coffee_break_parts_similar201402,N/A,不明,速記者,日本語,"['医療', '議事録', '速記']",['文字起こし']
coffee_break_parts_similar201402_003,インターネットでの薬の販売に関して、この問題は、まさしく憲法上の職業選択の自由の中の営業活動の自由の憲法上の権利の問題であり、その制約は、目的に照らして必要最小限度でなくてはならないということを、理由中の判断で指摘をしているわけで～,インターネットでの薬の販売に関して、この問題は、まさしく憲法上の職業選択の自由の中の営業活動の自由の憲法上の権利の問題であり、その制約は、目的に照らして必要最小限度でなくてはならないということを、留意中の判断で指摘をしているわけで～,「理由中」と「留意中」は音が似ている。,法律関連の議論で、速記者が「理由中」を「留意中」と誤記。専門用語の混同。,True,coffee_break_parts_similar201402,N/A,不明,速記者,日本語,"['法律', '議事録', '速記']",['文字起こし']
coffee_break_parts_similar201402_004,火力発電円滑化対策費補助金及び温排水利用施設整備等対策交付金による支援は、原発の停止の要請を行った特殊事情や、電力会社への政府による支援を前提に停止要請を受諾したことなどを踏まえ～,火力発電円滑化対策費補助金及び温排水利用施設整備等対策交付金によるシェア、原発の停止の要請を行った特殊事情や、電力会社への政府による支援を前提に停止要請を受諾したことなどを踏まえ～,「支援は」と「シェア」は発音が似ている。,エネルギー政策の議論で、「支援は」を「シェア」と誤記。カタカナ語との混同。,True,coffee_break_parts_similar201402,N/A,不明,速記者,日本語,"['行政', 'エネルギー', '議事録', '速記']",['文字起こし']
coffee_break_parts_similar201402_005,司法修習における導入的修習については、教官派遣講義を始めとして実施されてきておりますが、最高裁の司法修習委員会でも弁護導入講義を検討されているということで～,司法修習における導入的修習については、教官派遣講義を始めとして実施されてきておりますが、最高裁の招集審議会でも弁護導入講義を検討されているということで～,「司法修習委員会」と「招集審議会」は語感が似ている。,法律関係の会議で、組織名の聞き間違い。専門用語の混同。,True,coffee_break_parts_similar201402,N/A,不明,速記者,日本語,"['法律', '議事録', '速記']",['文字起こし']
coffee_break_parts_similar201402_006,今、ＢＲＩＣＳの次にＭＩＮＴ、つまりメキシコ、インドネシア、ナイジェリア、トルコが話題になっていますが、急速に発展する地域というのは一地域が永久に繁栄するのではなく、次々と～,今、ＢＲＩＣＳの次にＭＩＮＴ、つまりメキシコ、インドネシア、ナイジェリア、トルコが話題になっていますが、急速に発展する地域というのは一時期が永久に繁栄するのではなく、次々と～,「一地域」と「一時期」は音が似ている。,経済動向の説明で、地理的な話を時間的な話と誤記。,True,coffee_break_parts_similar201402,N/A,不明,速記者,日本語,"['ビジネス', '経済', '議事録', '速記']",['文字起こし']
coffee_break_parts_similar201402_007,眼筋型の重症筋無力症に対するスキサメトニウムの研究ですが、母指内転筋に電極をつけておいて、刺激をしてみた結果のデータも集積されているので～,眼筋型の重症筋無力症に対するスキサメトニウムの研究ですが、母指内転筋に婉曲をつけておいて、刺激をしてみた結果のデータも集積されているので～,「電極」と「婉曲」は発音が似ている。,医学研究の発表で、専門用語「電極」を「婉曲」と誤記。,True,coffee_break_parts_similar201402,N/A,不明,速記者,日本語,"['医療', '議事録', '速記']",['文字起こし']
coffee_break_parts_similar201402_008,損保の大手が自動車保険の保険料を相次いで値上げするという動きがある中で、結果的に自動車離れをもっと加速させてしまうのではないか、保険のマーケットがもっと縮んでしまうのではないかという懸念が一部であると思いますが～,損保の大手が自動車保険の保険料を相次いで値上げするという動きがある中で、結果的に自動車離れをもっと加速させてしまうのではないか、保険のマーケットがもっと死んでしまうのではないかという懸念が一部であると思いますが～,「縮んで」と「死んで」は音が似ている。,金融業界の動向説明で、比喩表現の聞き間違い。,True,coffee_break_parts_similar201402,N/A,不明,速記者,日本語,"['金融', 'ビジネス', '議事録', '速記']",['文字起こし']
coffee_break_parts_similar201402_009,サイバー空間の脅威への対処につき、いろいろな内容が議論されてきましたが、今回ほど包括的に、しかも根本的な産学官連携のあり方というものを検討する機会は、これまであまりなかったのではないかと思います。,サイバー空間の脅威への対処につき、いろいろな内容が議論されてきましたが、今回ほど包括的に、しかも根本的な産学官連携のあり方というものを建造する機会は、これまであまりなかったのではないかと思います。,「検討」と「建造」は音が似ている。,技術・行政分野の会議で、抽象的な動詞の聞き間違い。,True,coffee_break_parts_similar201402,N/A,不明,速記者,日本語,"['技術', '行政', '議事録', '速記']",['文字起こし']
coffee_break_parts_similar201402_010,我々の試算では、非常に高い数字の経常利益でいきますけれども、要するに開業と同時に安定配当をして、多少の利益が出ると、そういう水準まで落ちるのですが～,我々の試算では、非常に高い数字の経常利益でいきますけれども、要するに開業と同時に安定配当をして、多少の利益が出ると、そういう数字まで落ちるのですが～,「水準」と「数字」は音が似ている。,金融分野の説明で、抽象的な名詞の聞き間違い。,True,coffee_break_parts_similar201402,N/A,不明,速記者,日本語,"['金融', 'ビジネス', '議事録', '速記']",['文字起こし']
