MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language,Tags,Envs
coffee_break_parts_similar201202_001,きょうの閣議後会見でも、党の調査会と連携していくお考えを示されましたが～～,きょうの閣僚会見でも、党の調査会と連携していくお考えを示されましたが～～,「閣議後会見」と「閣僚会見」は音が似ているので注意。,会見の場で「閣議後会見」と発言したが、速記者が「閣僚会見」と記録。閣議後会見は閣議終了後に行われる会見で、閣僚会見とは異なる。,True,coffee_break_parts_similar201202,N/A,不明,速記者,日本語,"['行政', '会見', '速記']",['文字起こし']
coffee_break_parts_similar201202_002,民間の事業者による代替状況を踏まえて、機構の業務の見直しを検討しております。,民間の事業者による代替状況を踏まえて、今日の業務の見直しを検討しております。,組織名と日付の聞き間違いに注意。,「機構の業務」と発言したが、「今日の業務」と記録。組織名（機構）と日付（今日）が音声的に似ているため発生。,True,coffee_break_parts_similar201202,N/A,不明,速記者,日本語,"['行政', 'ビジネス', '速記']",['文字起こし']
coffee_break_parts_similar201202_003,国際的な監督規制への対応などの取り組みについては、割愛します。,国際的な監督性への対応などの取り組みについては、割愛します。,専門用語の一部が省略・変化しやすいので注意。,「監督規制への対応」と発言したが、「監督性への対応」と記録。規制（ルール）と性（性質）の違い。,True,coffee_break_parts_similar201202,N/A,不明,速記者,日本語,"['金融', '行政', '速記']",['文字起こし']
coffee_break_parts_similar201202_004,東京証券取引所の軽微基準では、経常利益及び当期利益が30％以上増減する場合には、適時開示するとなっています。,東京証券取引所の整備基準では、経常利益及び当期利益が30％以上増減する場合には、適時開示するとなっています。,「軽微」と「整備」は音が似ているので注意。,証券取引所の基準説明で「軽微基準」と発言したが、「整備基準」と記録。用語の類似性による誤記。,True,coffee_break_parts_similar201202,N/A,不明,速記者,日本語,"['金融', 'ビジネス', '速記']",['文字起こし']
coffee_break_parts_similar201202_005,そもそも何をやっている会社なのか、ということを説明するときの笑い話であります。,そもそも何をやっている会社なのか、ということを説明するときの我々の話であります。,「笑い話」と「我々の話」は音が似ているので注意。,会社説明のエピソード紹介で「笑い話」と発言したが、「我々の話」と記録。文脈からも誤りが分かる。,True,coffee_break_parts_similar201202,N/A,不明,速記者,日本語,"['ビジネス', '速記']",['文字起こし']
coffee_break_parts_similar201202_006,"お客様向けのレポートを5,000部つくりましたが、たくさん余ったということは、あまり関心がないということの証左かもしれません。","お客様向けのレポートを5,000部つくりましたが、たくさん余ったということは、あまり関心がないということの証拠かもしれません。",「証左」と「証拠」は意味が近いが使い分けに注意。,レポート配布の結果説明で「証左」と発言したが、「証拠」と記録。証左は証拠よりもやや抽象的な表現。,True,coffee_break_parts_similar201202,N/A,不明,速記者,日本語,"['ビジネス', '速記']",['文字起こし']
coffee_break_parts_similar201202_007,関税等の適正な賦課徴収といった目標に関して、審査、検査における非違発見件数とか、通関に要する時間の設定もしているところです。,関税等の適正な賦課徴収といった目標に関して、審査、検査における非発見件数とか、通関に要する時間の設定もしているところです。,専門用語の一部が省略されやすいので注意。,関税業務の目標説明で「非違発見件数」と発言したが、「非発見件数」と記録。専門用語の一部が省略されてしまった。,True,coffee_break_parts_similar201202,N/A,不明,速記者,日本語,"['行政', '速記']",['文字起こし']
coffee_break_parts_similar201202_008,すでに尾道大橋も完成。島をつなぐので工期も他ルートよりも短縮できるし、島部開発の意義も大きい。地元分担金は喜んで引受けます。,すでに尾道大橋も完成。島をつなぐので工期も他ルートよりも短縮できるし、東部開発の意義も大きい。地元分担金は喜んで引受けます。,地名や地域名の聞き間違いに注意。,地域開発の意義説明で「島部開発」と発言したが、「東部開発」と記録。地名の一部が誤認された。,True,coffee_break_parts_similar201202,N/A,不明,速記者,日本語,"['行政', '地域開発', '速記']",['文字起こし']
coffee_break_parts_similar201202_009,事業所の現地確認をし、車両及び運行管理簿等の書類の確認を行いました。,事業所の現地確認をし、車両及び運行管理法等の書類の確認を行いました。,書類名と法令名の混同に注意。,事業所の書類確認で「運行管理簿」と発言したが、「運行管理法」と記録。書類名と法令名が混同された。,True,coffee_break_parts_similar201202,N/A,不明,速記者,日本語,"['行政', 'ビジネス', '速記']",['文字起こし']
coffee_break_parts_similar201202_010,ここには、行政による評価システムの確立に当協会として貢献したことが書いてあります。,ここには、行政による評価システムの確立に当局側として貢献したことが書いてあります。,組織名の聞き間違いに注意。,協会の貢献説明で「当協会として」と発言したが、「当局側として」と記録。協会と当局は異なる組織。,True,coffee_break_parts_similar201202,N/A,不明,速記者,日本語,"['行政', 'ビジネス', '速記']",['文字起こし']
