MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language,Tags,Envs
coffee_break_parts_similar201705_001,住宅を1000戸確保すると仮定すると～,住宅を先行確保すると仮定すると～,数字と語感の近い語の混同に注意,会議で住宅確保数の話題。数字「1000戸」と「先行」の音が似ており、速記者が聞き間違えた。,True,coffee_break_parts_similar201705,N/A,不明,速記者,日本語,"['速記', '聞き間違い', '行政', '会議']",['文字起こし']
coffee_break_parts_similar201705_002,このケースで修辞的には考慮すべきものかと～,このケースで主治医的には考慮すべきものかと～,専門用語の聞き取りに注意,議論の場で「修辞的には」を「主治医的には」と誤記。文脈上、医療用語と誤認した可能性。,True,coffee_break_parts_similar201705,N/A,不明,速記者,日本語,"['速記', '聞き間違い', 'ビジネス']",['文字起こし']
coffee_break_parts_similar201705_003,懲罰的な三倍賠償と付加金の～,懲罰的な損害賠償と付加金の～,法律用語の正確な把握を,法的な賠償の説明で「三倍賠償」を「損害賠償」と誤記。速記者が一般的な用語に置き換えてしまった。,True,coffee_break_parts_similar201705,N/A,不明,速記者,日本語,"['速記', '聞き間違い', '法律']",['文字起こし']
coffee_break_parts_similar201705_004,国内営業のために中途の営業要員を緊急補充し～,国内営業のために中東の営業要員を緊急補充し～,地名と人事用語の混同に注意,人員補充の話題で「中途（採用）」を「中東（地域）」と誤記。音が似ているため発生。,True,coffee_break_parts_similar201705,N/A,不明,速記者,日本語,"['速記', '聞き間違い', 'ビジネス']",['文字起こし']
coffee_break_parts_similar201705_005,証明的なアプローチですと、そういうバイアスが入るので～,証明的なアプローチですと、そういう場合が安いので～,専門用語の聞き取りに注意,証明的アプローチの説明で「バイアスが入る」を「場合が安い」と誤記。専門用語の認識不足。,True,coffee_break_parts_similar201705,N/A,不明,速記者,日本語,"['速記', '聞き間違い', 'ビジネス']",['文字起こし']
coffee_break_parts_similar201705_006,大会の機運の盛り上げにも支障を来すなど～,大会の機運の盛り上げの主要施策など～,文脈の把握に注意,大会運営の話題で「にも支障を来す」を「の主要施策」と誤記。文脈の取り違え。,True,coffee_break_parts_similar201705,N/A,不明,速記者,日本語,"['速記', '聞き間違い', 'ビジネス']",['文字起こし']
coffee_break_parts_similar201705_007,一度は退任しましたが、もう一度登板しろとの要請があり～,一度は退任しましたが、もう一度当番しろとの要請があり～,同音異義語の区別に注意,役職復帰の要請で「登板（再登場）」を「当番（担当）」と誤記。音が同じため発生。,True,coffee_break_parts_similar201705,N/A,不明,速記者,日本語,"['速記', '聞き間違い', 'ビジネス']",['文字起こし']
coffee_break_parts_similar201705_008,お手元の資料にもあるとおり～,お手元の紙上にもあるとおり～,資料・紙上の使い分けに注意,配布資料の説明で「資料」を「紙上」と誤記。文脈上、配布物の説明で発生。,True,coffee_break_parts_similar201705,N/A,不明,速記者,日本語,"['速記', '聞き間違い', 'ビジネス']",['文字起こし']
coffee_break_parts_similar201705_009,金融機能の強化、目利きの力をしっかりと～,金融機能の強化、免疫の力をしっかりと～,専門用語の聞き取りに注意,金融機能強化の話題で「目利き（評価力）」を「免疫」と誤記。音が似ているため発生。,True,coffee_break_parts_similar201705,N/A,不明,速記者,日本語,"['速記', '聞き間違い', '金融']",['文字起こし']
coffee_break_parts_similar201705_010,ことほどさようにですね～,事々幸いにですね～,慣用句の正確な把握を,話のまとめや強調で「ことほどさように」を「事々幸いに」と誤記。慣用句の知識不足。,True,coffee_break_parts_similar201705,N/A,不明,速記者,日本語,"['速記', '聞き間違い', '会議']",['文字起こし']
