MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language,Tags,Envs
girlschannel_3698171_001,今日母さんいる？,今日傘いる？,「いる」と「要る」の聞き分けに注意,小5の息子と母の会話。母は「家にいる？」と聞かれたと思い返答したが、実際は「傘がいる？」だった。,True,girlschannel_3698171,https://girlschannel.net/topics/3698171/,,,日本語,"['聞き間違い', '家族', '日常生活']",['家庭']
girlschannel_3698171_002,おふくろ,フクロウ,発音の類似に注意,家族内での呼びかけ。,True,girlschannel_3698171,https://girlschannel.net/topics/3698171/,,,日本語,"['聞き間違い', '家族']",['家庭']
girlschannel_3698171_003,たまプラまで,鎌倉まで,地名の聞き間違いに注意,タクシーで「たまプラ（たまプラーザ）」と告げて寝てしまい、運転手が「鎌倉」に連れて行った。,True,girlschannel_3698171,https://girlschannel.net/topics/3698171/,,,日本語,"['聞き間違い', 'タクシー', '地名']",['タクシー']
girlschannel_3698171_004,認識してる？,妊娠してる？,職場での発音に注意,職場で上司の発言を聞き間違えた。,True,girlschannel_3698171,https://girlschannel.net/topics/3698171/,,,日本語,"['聞き間違い', '職場']",['職場']
girlschannel_3698171_005,カニューレ,兄上,専門用語の知識不足に注意,医療ドラマERを見ていて専門用語を知らずに誤認。,True,girlschannel_3698171,https://girlschannel.net/topics/3698171/,,,日本語,"['聞き間違い', '医療', 'テレビ']",['家庭']
girlschannel_3698171_006,ルーター,ローター,IT用語の聞き間違いに注意,ネットワーク管理室での会話。,True,girlschannel_3698171,https://girlschannel.net/topics/3698171/,,,日本語,"['聞き間違い', '職場', 'IT']",['職場']
girlschannel_3698171_007,さいこうは何度でしたか？,排便の回数？,医療現場での用語に注意,先生の質問「最高は何度？」（熱の話）を排便の話と誤解。,True,girlschannel_3698171,https://girlschannel.net/topics/3698171/,,,日本語,"['聞き間違い', '医療', '学校']",['学校']
girlschannel_3698171_008,バスケ部の〇〇くん,どスケベの〇〇くん,発音の聞き分けに注意,友人同士の会話。,True,girlschannel_3698171,https://girlschannel.net/topics/3698171/,,,日本語,"['聞き間違い', '学校']",['学校']
girlschannel_3698171_009,苔のむす,苔のムース,歌詞の聞き間違いに注意,君が代の歌詞。,True,girlschannel_3698171,https://girlschannel.net/topics/3698171/,,,日本語,"['聞き間違い', '音楽']",['家庭']
girlschannel_3698171_010,兄貴に電話する,アリコに電話する,発音の聞き分けに注意,父親の発言。,True,girlschannel_3698171,https://girlschannel.net/topics/3698171/,,,日本語,"['聞き間違い', '家族']",['家庭']
girlschannel_3698171_011,大事をとって入院しましょう,大腸を取って入院しましょう,医療現場での聞き間違いに注意,医師の説明。,True,girlschannel_3698171,https://girlschannel.net/topics/3698171/,,,日本語,"['聞き間違い', '医療']",['医療現場']
girlschannel_3698171_012,ホントはイイ彼氏いるんじゃないの？,ホントは胃ガンで死ぬんじゃないの？,会話の文脈に注意,友人同士の会話。,True,girlschannel_3698171,https://girlschannel.net/topics/3698171/,,,日本語,"['聞き間違い', '友人']",['家庭']
girlschannel_3698171_013,包装のバイト,放送のバイト,職業名の聞き間違いに注意,職場での自己紹介。,True,girlschannel_3698171,https://girlschannel.net/topics/3698171/,,,日本語,"['聞き間違い', '職場']",['職場']
girlschannel_3698171_014,第三者委員会,大サンシャイン会,ニュースの聞き間違いに注意,テレビのニュース。,True,girlschannel_3698171,https://girlschannel.net/topics/3698171/,,,日本語,"['聞き間違い', 'テレビ']",['家庭']
girlschannel_3698171_015,詐欺にひっかかりそうになった,猿に引っ掻かれそうになった,海外話の聞き間違いに注意,上司の海外出張話。,True,girlschannel_3698171,https://girlschannel.net/topics/3698171/,,,日本語,"['聞き間違い', '職場']",['職場']
girlschannel_3698171_016,ストレッチした,ひとりエッチした,発音の聞き分けに注意,職場での会話。,True,girlschannel_3698171,https://girlschannel.net/topics/3698171/,,,日本語,"['聞き間違い', '職場']",['職場']
girlschannel_3698171_017,満タンcarなんだ（嵐 Lucky Man）,男の子,歌詞の聞き間違いに注意,嵐の歌詞。,True,girlschannel_3698171,https://girlschannel.net/topics/3698171/,,,日本語,"['聞き間違い', '音楽']",['家庭']
girlschannel_3698171_018,チキンorビーフ,チェケラベーベ,英語の聞き間違いに注意,飛行機内でCAの英語を聞き間違えた。,True,girlschannel_3698171,https://girlschannel.net/topics/3698171/,,,日本語,"['聞き間違い', '英語', '非母語話者']",['飛行機']
girlschannel_3698171_019,若夫婦,バカ夫婦,職場の会話に注意,バイト先の先輩の話。,True,girlschannel_3698171,https://girlschannel.net/topics/3698171/,,,日本語,"['聞き間違い', '職場']",['職場']
girlschannel_3698171_020,ショートケーキ,消毒液,スーパーでの会話に注意,スーパーでおじいちゃんとの会話。,True,girlschannel_3698171,https://girlschannel.net/topics/3698171/,,,日本語,"['聞き間違い', 'スーパー']",['スーパー']
girlschannel_3698171_021,ブレザー,ブラジャー,発音の聞き分けに注意,女子生徒と男性教師の会話。,True,girlschannel_3698171,https://girlschannel.net/topics/3698171/,,,日本語,"['聞き間違い', '学校']",['学校']
girlschannel_3698171_022,ディアゴスティーニ,テリヤドスティーニ,CMソングの聞き間違いに注意,CMソングの聞き間違い。,True,girlschannel_3698171,https://girlschannel.net/topics/3698171/,,,日本語,"['聞き間違い', 'CM']",['家庭']
