MishearID,EnvID
coffee_break_parts_similar201309_001,MOJ_KOORDINATE
coffee_break_parts_similar201309_002,MOJ_KOORDINATE
coffee_break_parts_similar201309_003,MOJ_KOORDINATE
coffee_break_parts_similar201309_004,MOJ_KOORDINATE
coffee_break_parts_similar201309_005,MOJ_KOORDINATE
coffee_break_parts_similar201309_006,MOJ_KOORDINATE
coffee_break_parts_similar201309_007,MOJ_KOORDINATE
coffee_break_parts_similar201309_008,MOJ_KOORDINATE
coffee_break_parts_similar201309_009,MOJ_KOORDINATE
coffee_break_parts_similar201309_010,MOJ_KOORDINATE
