MishearID,TagID
lar_lan_lin_20130622_001,TOEIC
lar_lan_lin_20130622_001,ENGLISH_LEARNING
lar_lan_lin_20130622_001,LISTENING
lar_lan_lin_20130622_001,PRONUNCIATION
lar_lan_lin_20130622_001,MISHEARING
lar_lan_lin_20130622_001,NON_NATIVE_SPEAKER
lar_lan_lin_20130622_001,L_AND_R
lar_lan_lin_20130622_001,VOWEL
lar_lan_lin_20130622_001,H_AND_F
lar_lan_lin_20130622_002,TOEIC
lar_lan_lin_20130622_002,ENGLISH_LEARNING
lar_lan_lin_20130622_002,LISTENING
lar_lan_lin_20130622_002,PRONUNCIATION
lar_lan_lin_20130622_002,MISHEARING
lar_lan_lin_20130622_002,NON_NATIVE_SPEAKER
lar_lan_lin_20130622_002,L_AND_R
lar_lan_lin_20130622_002,VOWEL
lar_lan_lin_20130622_002,H_AND_F
lar_lan_lin_20130622_003,TOEIC
lar_lan_lin_20130622_003,ENGLISH_LEARNING
lar_lan_lin_20130622_003,LISTENING
lar_lan_lin_20130622_003,PRONUNCIATION
lar_lan_lin_20130622_003,MISHEARING
lar_lan_lin_20130622_003,NON_NATIVE_SPEAKER
lar_lan_lin_20130622_003,L_AND_R
lar_lan_lin_20130622_003,VOWEL
lar_lan_lin_20130622_003,H_AND_F
lar_lan_lin_20130622_004,TOEIC
lar_lan_lin_20130622_004,ENGLISH_LEARNING
lar_lan_lin_20130622_004,LISTENING
lar_lan_lin_20130622_004,PRONUNCIATION
lar_lan_lin_20130622_004,MISHEARING
lar_lan_lin_20130622_004,NON_NATIVE_SPEAKER
lar_lan_lin_20130622_004,L_AND_R
lar_lan_lin_20130622_004,VOWEL
lar_lan_lin_20130622_004,H_AND_F
lar_lan_lin_20130622_005,TOEIC
lar_lan_lin_20130622_005,ENGLISH_LEARNING
lar_lan_lin_20130622_005,LISTENING
lar_lan_lin_20130622_005,PRONUNCIATION
lar_lan_lin_20130622_005,MISHEARING
lar_lan_lin_20130622_005,NON_NATIVE_SPEAKER
lar_lan_lin_20130622_005,L_AND_R
lar_lan_lin_20130622_005,VOWEL
lar_lan_lin_20130622_005,H_AND_F
lar_lan_lin_20130622_006,TOEIC
lar_lan_lin_20130622_006,ENGLISH_LEARNING
lar_lan_lin_20130622_006,LISTENING
lar_lan_lin_20130622_006,PRONUNCIATION
lar_lan_lin_20130622_006,MISHEARING
lar_lan_lin_20130622_006,NON_NATIVE_SPEAKER
lar_lan_lin_20130622_006,L_AND_R
lar_lan_lin_20130622_006,VOWEL
lar_lan_lin_20130622_006,H_AND_F
lar_lan_lin_20130622_007,TOEIC
lar_lan_lin_20130622_007,ENGLISH_LEARNING
lar_lan_lin_20130622_007,LISTENING
lar_lan_lin_20130622_007,PRONUNCIATION
lar_lan_lin_20130622_007,MISHEARING
lar_lan_lin_20130622_007,NON_NATIVE_SPEAKER
lar_lan_lin_20130622_007,L_AND_R
lar_lan_lin_20130622_007,VOWEL
lar_lan_lin_20130622_007,H_AND_F
lar_lan_lin_20130622_008,TOEIC
lar_lan_lin_20130622_008,ENGLISH_LEARNING
lar_lan_lin_20130622_008,LISTENING
lar_lan_lin_20130622_008,PRONUNCIATION
lar_lan_lin_20130622_008,MISHEARING
lar_lan_lin_20130622_008,NON_NATIVE_SPEAKER
lar_lan_lin_20130622_008,L_AND_R
lar_lan_lin_20130622_008,VOWEL
lar_lan_lin_20130622_008,H_AND_F
