MishearID,TagID
www_1101_com_iimatugai_2011-12-20_html_001,MISHEARING
www_1101_com_iimatugai_2011-12-20_html_001,TELEVISION
www_1101_com_iimatugai_2011-12-20_html_001,DAILY_LIFE
www_1101_com_iimatugai_2011-12-20_html_001,HUMOR
www_1101_com_iimatugai_2011-12-20_html_002,MISHEARING
www_1101_com_iimatugai_2011-12-20_html_002,TELEVISION
www_1101_com_iimatugai_2011-12-20_html_002,DAILY_LIFE
www_1101_com_iimatugai_2011-12-20_html_002,HUMOR
www_1101_com_iimatugai_2011-12-20_html_003,MISHEARING
www_1101_com_iimatugai_2011-12-20_html_003,TELEVISION
www_1101_com_iimatugai_2011-12-20_html_003,DAILY_LIFE
www_1101_com_iimatugai_2011-12-20_html_003,HUMOR
www_1101_com_iimatugai_2011-12-20_html_004,MISHEARING
www_1101_com_iimatugai_2011-12-20_html_004,SUPA-
www_1101_com_iimatugai_2011-12-20_html_004,DAILY_LIFE
www_1101_com_iimatugai_2011-12-20_html_004,HUMOR
www_1101_com_iimatugai_2011-12-20_html_005,MISHEARING
www_1101_com_iimatugai_2011-12-20_html_005,GAKKOU
www_1101_com_iimatugai_2011-12-20_html_005,DAILY_LIFE
www_1101_com_iimatugai_2011-12-20_html_005,HUMOR
www_1101_com_iimatugai_2011-12-20_html_006,MISHEARING
www_1101_com_iimatugai_2011-12-20_html_006,BASU
www_1101_com_iimatugai_2011-12-20_html_006,DAILY_LIFE
www_1101_com_iimatugai_2011-12-20_html_006,HUMOR
www_1101_com_iimatugai_2011-12-20_html_007,MISHEARING
www_1101_com_iimatugai_2011-12-20_html_007,KATEI
www_1101_com_iimatugai_2011-12-20_html_007,DAILY_LIFE
www_1101_com_iimatugai_2011-12-20_html_007,HUMOR
www_1101_com_iimatugai_2011-12-20_html_008,MISHEARING
www_1101_com_iimatugai_2011-12-20_html_008,KAISHA
www_1101_com_iimatugai_2011-12-20_html_008,DAILY_LIFE
www_1101_com_iimatugai_2011-12-20_html_008,HUMOR
www_1101_com_iimatugai_2011-12-20_html_009,MISHEARING
www_1101_com_iimatugai_2011-12-20_html_009,KATEI
www_1101_com_iimatugai_2011-12-20_html_009,DAILY_LIFE
www_1101_com_iimatugai_2011-12-20_html_009,HUMOR
