MishearID,TagID
www_1101_com_m_iimatugai_1357_html_005,KAKIKOMACHI
www_1101_com_m_iimatugai_1357_html_005,WORKPLACE
www_1101_com_m_iimatugai_1357_html_005,HUMOR
www_1101_com_m_iimatugai_1357_html_006,MISHEARING
www_1101_com_m_iimatugai_1357_html_006,TSUUKIN
www_1101_com_m_iimatugai_1357_html_006,EKI
www_1101_com_m_iimatugai_1357_html_006,NOISE
www_1101_com_m_iimatugai_1357_html_006,HUMOR
www_1101_com_m_iimatugai_1357_html_007,MISHEARING
www_1101_com_m_iimatugai_1357_html_007,TELEVISION
www_1101_com_m_iimatugai_1357_html_007,HUMOR
www_1101_com_m_iimatugai_1357_html_008,MISHEARING
www_1101_com_m_iimatugai_1357_html_008,FAMILY
www_1101_com_m_iimatugai_1357_html_008,HUMOR
