MishearID,TagID
www_1101_com_iimatugai_archive_more050720_html_001,MISHEARING
www_1101_com_iimatugai_archive_more050720_html_001,KAISHA
www_1101_com_iimatugai_archive_more050720_html_001,DAILY_LIFE
www_1101_com_iimatugai_archive_more050720_html_001,HUMOR
www_1101_com_iimatugai_archive_more050720_html_002,MISHEARING
www_1101_com_iimatugai_archive_more050720_html_002,DENWA
www_1101_com_iimatugai_archive_more050720_html_002,DAILY_LIFE
www_1101_com_iimatugai_archive_more050720_html_002,HUMOR
www_1101_com_iimatugai_archive_more050720_html_003,MISHEARING
www_1101_com_iimatugai_archive_more050720_html_003,MEDIA
www_1101_com_iimatugai_archive_more050720_html_003,DAILY_LIFE
www_1101_com_iimatugai_archive_more050720_html_003,HUMOR
www_1101_com_iimatugai_archive_more050720_html_004,MISHEARING
www_1101_com_iimatugai_archive_more050720_html_004,KAIMONO
www_1101_com_iimatugai_archive_more050720_html_004,DAILY_LIFE
www_1101_com_iimatugai_archive_more050720_html_004,HUMOR
www_1101_com_iimatugai_archive_more050720_html_005,MISHEARING
www_1101_com_iimatugai_archive_more050720_html_005,KATEI
www_1101_com_iimatugai_archive_more050720_html_005,KODOMO
www_1101_com_iimatugai_archive_more050720_html_005,DAILY_LIFE
www_1101_com_iimatugai_archive_more050720_html_005,HUMOR
www_1101_com_iimatugai_archive_more050720_html_006,MISHEARING
www_1101_com_iimatugai_archive_more050720_html_006,GAKKOU
www_1101_com_iimatugai_archive_more050720_html_006,DAILY_LIFE
www_1101_com_iimatugai_archive_more050720_html_006,HUMOR
www_1101_com_iimatugai_archive_more050720_html_007,MISHEARING
www_1101_com_iimatugai_archive_more050720_html_007,KATEI
www_1101_com_iimatugai_archive_more050720_html_007,DAILY_LIFE
www_1101_com_iimatugai_archive_more050720_html_007,HUMOR
www_1101_com_iimatugai_archive_more050720_html_008,MISHEARING
www_1101_com_iimatugai_archive_more050720_html_008,YUJIN
www_1101_com_iimatugai_archive_more050720_html_008,DAILY_LIFE
www_1101_com_iimatugai_archive_more050720_html_008,HUMOR
www_1101_com_iimatugai_archive_more050720_html_009,MISHEARING
www_1101_com_iimatugai_archive_more050720_html_009,DENWA
www_1101_com_iimatugai_archive_more050720_html_009,DAILY_LIFE
www_1101_com_iimatugai_archive_more050720_html_009,HUMOR
www_1101_com_iimatugai_archive_more050720_html_010,MISHEARING
www_1101_com_iimatugai_archive_more050720_html_010,GAKKOU
www_1101_com_iimatugai_archive_more050720_html_010,DAILY_LIFE
www_1101_com_iimatugai_archive_more050720_html_010,HUMOR
www_1101_com_iimatugai_archive_more050720_html_011,MISHEARING
www_1101_com_iimatugai_archive_more050720_html_011,YUJIN
www_1101_com_iimatugai_archive_more050720_html_011,DAILY_LIFE
www_1101_com_iimatugai_archive_more050720_html_011,HUMOR
www_1101_com_iimatugai_archive_more050720_html_012,MISHEARING
www_1101_com_iimatugai_archive_more050720_html_012,RAILWAY
www_1101_com_iimatugai_archive_more050720_html_012,DAILY_LIFE
www_1101_com_iimatugai_archive_more050720_html_012,HUMOR
www_1101_com_iimatugai_archive_more050720_html_013,MISHEARING
www_1101_com_iimatugai_archive_more050720_html_013,KATEI
www_1101_com_iimatugai_archive_more050720_html_013,DAILY_LIFE
www_1101_com_iimatugai_archive_more050720_html_013,HUMOR
www_1101_com_iimatugai_archive_more050720_html_014,MISHEARING
www_1101_com_iimatugai_archive_more050720_html_014,INSHOKUTEN
www_1101_com_iimatugai_archive_more050720_html_014,DAILY_LIFE
www_1101_com_iimatugai_archive_more050720_html_014,HUMOR
www_1101_com_iimatugai_archive_more050720_html_015,MISHEARING
www_1101_com_iimatugai_archive_more050720_html_015,GAKKOU
www_1101_com_iimatugai_archive_more050720_html_015,DAILY_LIFE
www_1101_com_iimatugai_archive_more050720_html_015,HUMOR
www_1101_com_iimatugai_archive_more050720_html_016,MISHEARING
www_1101_com_iimatugai_archive_more050720_html_016,GAKKOU
www_1101_com_iimatugai_archive_more050720_html_016,DAILY_LIFE
www_1101_com_iimatugai_archive_more050720_html_016,HUMOR
www_1101_com_iimatugai_archive_more050720_html_017,MISHEARING
www_1101_com_iimatugai_archive_more050720_html_017,MEDIA
www_1101_com_iimatugai_archive_more050720_html_017,DAILY_LIFE
www_1101_com_iimatugai_archive_more050720_html_017,HUMOR
www_1101_com_iimatugai_archive_more050720_html_018,MISHEARING
www_1101_com_iimatugai_archive_more050720_html_018,KATEI
www_1101_com_iimatugai_archive_more050720_html_018,DAILY_LIFE
www_1101_com_iimatugai_archive_more050720_html_018,HUMOR
www_1101_com_iimatugai_archive_more050720_html_019,MISHEARING
www_1101_com_iimatugai_archive_more050720_html_019,KATEI
www_1101_com_iimatugai_archive_more050720_html_019,DAILY_LIFE
www_1101_com_iimatugai_archive_more050720_html_019,HUMOR
