MishearID,TagID
www_1101_com_m_iimatugai_2811_html_001,MISHEARING
www_1101_com_m_iimatugai_2811_html_001,TELEVISION
www_1101_com_m_iimatugai_2811_html_001,CELEBRITY
www_1101_com_m_iimatugai_2811_html_001,DAILY_LIFE
www_1101_com_m_iimatugai_2811_html_001,HUMOR
www_1101_com_m_iimatugai_2811_html_002,MISHEARING
www_1101_com_m_iimatugai_2811_html_002,CONVERSATION
www_1101_com_m_iimatugai_2811_html_002,KATAKANA_WORD
www_1101_com_m_iimatugai_2811_html_002,HUMOR
www_1101_com_m_iimatugai_2811_html_003,MISHEARING
www_1101_com_m_iimatugai_2811_html_003,STUDENT
www_1101_com_m_iimatugai_2811_html_003,CONVERSATION
www_1101_com_m_iimatugai_2811_html_003,CELEBRITY
www_1101_com_m_iimatugai_2811_html_003,HUMOR
www_1101_com_m_iimatugai_2811_html_004,MISHEARING
www_1101_com_m_iimatugai_2811_html_004,COMPANY
www_1101_com_m_iimatugai_2811_html_004,CONVERSATION
www_1101_com_m_iimatugai_2811_html_004,GEONAME
www_1101_com_m_iimatugai_2811_html_004,FOOD
www_1101_com_m_iimatugai_2811_html_004,HUMOR
www_1101_com_m_iimatugai_2811_html_005,MISHEARING
www_1101_com_m_iimatugai_2811_html_005,NEWS
www_1101_com_m_iimatugai_2811_html_005,FAMILY
www_1101_com_m_iimatugai_2811_html_005,HUMOR
www_1101_com_m_iimatugai_2811_html_006,MISHEARING
www_1101_com_m_iimatugai_2811_html_006,STATION
www_1101_com_m_iimatugai_2811_html_006,ANNOUNCEMENT
www_1101_com_m_iimatugai_2811_html_006,CELEBRITY
www_1101_com_m_iimatugai_2811_html_006,HUMOR
www_1101_com_m_iimatugai_2811_html_007,MISHEARING
www_1101_com_m_iimatugai_2811_html_007,FOOD
www_1101_com_m_iimatugai_2811_html_007,TELEVISION
www_1101_com_m_iimatugai_2811_html_007,HUMOR
www_1101_com_m_iimatugai_2811_html_008,MISHEARING
www_1101_com_m_iimatugai_2811_html_008,STATION
www_1101_com_m_iimatugai_2811_html_008,ANNOUNCEMENT
www_1101_com_m_iimatugai_2811_html_008,HUMOR
