MishearID,TagID
www_1101_com_iimatugai_archive_more070312_001,MISHEARING
www_1101_com_iimatugai_archive_more070312_001,SPORTS
www_1101_com_iimatugai_archive_more070312_001,TELEVISION
www_1101_com_iimatugai_archive_more070312_001,HOME
www_1101_com_iimatugai_archive_more070312_002,MISHEARING
www_1101_com_iimatugai_archive_more070312_002,NEWS
www_1101_com_iimatugai_archive_more070312_002,TELEVISION
www_1101_com_iimatugai_archive_more070312_002,HOME
www_1101_com_iimatugai_archive_more070312_003,MISHEARING
www_1101_com_iimatugai_archive_more070312_003,ZODIAC
www_1101_com_iimatugai_archive_more070312_003,TELEVISION
www_1101_com_iimatugai_archive_more070312_003,HOME
www_1101_com_iimatugai_archive_more070312_004,MISHEARING
www_1101_com_iimatugai_archive_more070312_004,HOME
www_1101_com_iimatugai_archive_more070312_004,PHONE
www_1101_com_iimatugai_archive_more070312_004,FOOD
www_1101_com_iimatugai_archive_more070312_004,ANIMAL
www_1101_com_iimatugai_archive_more070312_005,MISHEARING
www_1101_com_iimatugai_archive_more070312_005,DRIVE
www_1101_com_iimatugai_archive_more070312_005,GEONAME
www_1101_com_iimatugai_archive_more070312_005,CONVERSATION
www_1101_com_iimatugai_archive_more070312_006,MISHEARING
www_1101_com_iimatugai_archive_more070312_006,WORKPLACE
www_1101_com_iimatugai_archive_more070312_006,LOANWORD
www_1101_com_iimatugai_archive_more070312_006,CONVERSATION
www_1101_com_iimatugai_archive_more070312_007,MISHEARING
www_1101_com_iimatugai_archive_more070312_007,DRIVING_LICENSE_CENTER
www_1101_com_iimatugai_archive_more070312_007,PRONUNCIATION
www_1101_com_iimatugai_archive_more070312_007,CONVERSATION
www_1101_com_iimatugai_archive_more070312_008,MISHEARING
www_1101_com_iimatugai_archive_more070312_008,MOVIE
www_1101_com_iimatugai_archive_more070312_008,RAILWAY
www_1101_com_iimatugai_archive_more070312_008,CONVERSATION
www_1101_com_iimatugai_archive_more070312_009,MISHEARING
www_1101_com_iimatugai_archive_more070312_009,WEDDING
www_1101_com_iimatugai_archive_more070312_009,CHILD
www_1101_com_iimatugai_archive_more070312_009,CONVERSATION
www_1101_com_iimatugai_archive_more070312_010,MISHEARING
www_1101_com_iimatugai_archive_more070312_010,HOME
www_1101_com_iimatugai_archive_more070312_010,DOG
www_1101_com_iimatugai_archive_more070312_010,CONVERSATION
